,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,0,316001247,2019-01-01 00:00:01,49.37926,-123.33074,0.0,306.8
1,4,316001247,2019-01-01 00:01:04,49.37935,-123.33082,0.7,75.3
2,6,316001247,2019-01-01 00:02:07,49.37947,-123.32935,6.6,71.7
3,8,316001247,2019-01-01 00:03:10,49.3805,-123.32579,10.1,65.6
4,12,316001247,2019-01-01 00:04:21,49.38161,-123.32069,11.0,80.9
5,16,316001247,2019-01-01 00:05:30,49.38203,-123.31528,11.1,84.5
6,17,316001247,2019-01-01 00:07:10,49.38237,-123.30747,10.8,86.7
7,21,316001247,2019-01-01 00:08:30,49.38262,-123.30134,10.8,84.8
8,22,316001247,2019-01-01 00:09:51,49.38298,-123.29514,10.8,84.9
9,27,316001247,2019-01-01 00:11:40,49.38352,-123.28677,10.9,83.3
10,30,316001247,2019-01-01 00:13:51,49.3835,-123.27668,11.1,101.3
11,32,316001247,2019-01-01 00:15:04,49.3817,-123.2719,10.6,153.0
12,36,316001247,2019-01-01 00:16:44,49.37779,-123.27211,5.8,178.8
13,41,316001247,2019-01-01 00:18:51,49.37623,-123.2721,0.6,157.0
14,44,316001247,2019-01-01 00:20:31,49.37615,-123.27204,0.0,278.1
15,47,316001247,2019-01-01 00:21:51,49.37615,-123.27204,0.0,33.0
16,51,316001247,2019-01-01 00:24:10,49.37615,-123.27204,0.0,100.9
17,54,316001247,2019-01-01 00:25:30,49.37615,-123.27204,0.0,210.9
18,56,316001247,2019-01-01 00:26:51,49.37615,-123.27204,0.0,201.7
19,58,316001247,2019-01-01 00:28:10,49.37615,-123.27204,0.0,188.2
21,69,316001247,2019-01-01 00:31:11,49.37615,-123.27204,0.0,351.0
20,62,316001247,2019-01-01 00:33:51,49.37615,-123.27204,0.0,70.2
22,70,316001247,2019-01-01 00:37:17,49.38151,-123.27199,9.7,337.2
23,74,316001247,2019-01-01 00:38:20,49.383,-123.27559,10.5,283.4
24,76,316001247,2019-01-01 00:42:30,49.38367,-123.29527,11.3,270.6
25,80,316001247,2019-01-01 00:44:30,49.38346,-123.30494,11.4,266.0
26,84,316001247,2019-01-01 00:47:41,49.3821,-123.32018,11.1,250.3
27,89,316001247,2019-01-01 00:49:10,49.38029,-123.32623,8.3,245.2
28,90,316001247,2019-01-01 00:50:30,49.37936,-123.32947,4.6,253.2
29,97,316001247,2019-01-01 00:52:30,49.37928,-123.33073,0.0,211.5
32,109,316001247,2019-01-01 00:53:40,49.37926,-123.33074,0.0,359.1
30,104,316001247,2019-01-01 00:59:30,49.37927,-123.33073,0.0,138.4
31,106,316001247,2019-01-01 01:00:01,49.37927,-123.33073,0.0,113.2
33,112,316001247,2019-01-01 01:01:21,49.37927,-123.33074,0.0,318.7
34,114,316001247,2019-01-01 01:02:31,49.37927,-123.33074,0.0,226.9
36,117,316001247,2019-01-01 01:03:40,49.37927,-123.33074,0.0,351.0
35,116,316001247,2019-01-01 01:05:01,49.37927,-123.33074,0.0,128.5
37,119,316001247,2019-01-01 01:06:10,49.37927,-123.33073,0.0,43.2
38,123,316001247,2019-01-01 01:07:50,49.37927,-123.33073,0.0,39.4
39,126,316001247,2019-01-01 01:09:10,49.37927,-123.33073,0.0,321.1
40,128,316001247,2019-01-01 01:10:17,49.37935,-123.3305,2.7,99.6
41,130,316001247,2019-01-01 01:11:40,49.38012,-123.327,8.3,65.7
42,134,316001247,2019-01-01 01:13:10,49.38153,-123.32175,8.9,77.1
43,138,316001247,2019-01-01 01:14:40,49.38211,-123.31609,8.9,85.1
44,141,316001247,2019-01-01 01:16:00,49.38234,-123.31115,8.6,88.1
45,143,316001247,2019-01-01 01:18:00,49.38246,-123.30386,8.5,88.5
46,149,316001247,2019-01-01 01:19:10,49.38255,-123.29965,8.4,86.2
47,153,316001247,2019-01-01 01:21:50,49.38308,-123.29002,8.6,84.4
49,164,316001247,2019-01-01 01:24:24,49.38363,-123.28062,8.7,96.6
48,160,316001247,2019-01-01 01:26:07,49.38288,-123.27429,8.9,111.6
50,167,316001247,2019-01-01 01:28:31,49.37832,-123.27201,6.7,188.1
51,178,316001247,2019-01-01 01:29:40,49.37677,-123.27213,3.1,171.2
53,196,316001247,2019-01-01 01:30:51,49.37622,-123.27203,0.6,169.8
52,182,316001247,2019-01-01 01:34:11,49.37616,-123.27203,0.0,353.4
54,197,316001247,2019-01-01 01:36:51,49.37616,-123.27204,0.0,353.5
55,201,316001247,2019-01-01 01:38:30,49.37616,-123.27204,0.0,80.3
56,202,316001247,2019-01-01 01:39:50,49.37616,-123.27204,0.0,194.5
57,210,316001247,2019-01-01 01:41:10,49.37616,-123.27204,0.0,174.6
60,226,316001247,2019-01-01 01:42:20,49.37616,-123.27204,0.0,343.7
58,215,316001247,2019-01-01 01:43:50,49.37616,-123.27204,0.0,139.2
59,220,316001247,2019-01-01 01:45:10,49.37606,-123.27212,0.0,264.1
62,234,316001247,2019-01-01 01:49:27,49.38287,-123.27446,8.1,282.7
61,228,316001247,2019-01-01 01:53:30,49.38324,-123.28977,9.0,271.5
