,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,316001247,2019-01-01T00:00:01,49.37926,-123.33074,0.0,306.8
4,316001247,2019-01-01T00:01:04,49.37935,-123.33082,0.7,75.3
6,316001247,2019-01-01T00:02:07,49.37947,-123.32935,6.6,71.7
8,316001247,2019-01-01T00:03:10,49.3805,-123.32579,10.1,65.6
12,316001247,2019-01-01T00:04:21,49.38161,-123.32069,11.0,80.9
16,316001247,2019-01-01T00:05:30,49.38203,-123.31528,11.1,84.5
17,316001247,2019-01-01T00:07:10,49.38237,-123.30747,10.8,86.7
21,316001247,2019-01-01T00:08:30,49.38262,-123.30134,10.8,84.8
22,316001247,2019-01-01T00:09:51,49.38298,-123.29514,10.8,84.9
27,316001247,2019-01-01T00:11:40,49.38352,-123.28677,10.9,83.3
30,316001247,2019-01-01T00:13:51,49.3835,-123.27668,11.1,101.3
32,316001247,2019-01-01T00:15:04,49.3817,-123.2719,10.6,153.0
36,316001247,2019-01-01T00:16:44,49.37779,-123.27211,5.8,178.8
41,316001247,2019-01-01T00:18:51,49.37623,-123.2721,0.6,157.0
44,316001247,2019-01-01T00:20:31,49.37615,-123.27204,0.0,278.1
47,316001247,2019-01-01T00:21:51,49.37615,-123.27204,0.0,33.0
51,316001247,2019-01-01T00:24:10,49.37615,-123.27204,0.0,100.9
54,316001247,2019-01-01T00:25:30,49.37615,-123.27204,0.0,210.9
56,316001247,2019-01-01T00:26:51,49.37615,-123.27204,0.0,201.7
58,316001247,2019-01-01T00:28:10,49.37615,-123.27204,0.0,188.2
62,316001247,2019-01-01T00:33:51,49.37615,-123.27204,0.0,70.2
69,316001247,2019-01-01T00:31:11,49.37615,-123.27204,0.0,351.0
70,316001247,2019-01-01T00:37:17,49.38151,-123.27199,9.7,337.2
74,316001247,2019-01-01T00:38:20,49.383,-123.27559,10.5,283.4
76,316001247,2019-01-01T00:42:30,49.38367,-123.29527,11.3,270.6
80,316001247,2019-01-01T00:44:30,49.38346,-123.30494,11.4,266.0
84,316001247,2019-01-01T00:47:41,49.3821,-123.32018,11.1,250.3
89,316001247,2019-01-01T00:49:10,49.38029,-123.32623,8.3,245.2
90,316001247,2019-01-01T00:50:30,49.37936,-123.32947,4.6,253.2
97,316001247,2019-01-01T00:52:30,49.37928,-123.33073,0.0,211.5
104,316001247,2019-01-01T00:59:30,49.37927,-123.33073,0.0,138.4
106,316001247,2019-01-01T01:00:01,49.37927,-123.33073,0.0,113.2
109,316001247,2019-01-01T00:53:40,49.37926,-123.33074,0.0,359.1
112,316001247,2019-01-01T01:01:21,49.37927,-123.33074,0.0,318.7
114,316001247,2019-01-01T01:02:31,49.37927,-123.33074,0.0,226.9
116,316001247,2019-01-01T01:05:01,49.37927,-123.33074,0.0,128.5
117,316001247,2019-01-01T01:03:40,49.37927,-123.33074,0.0,351.0
119,316001247,2019-01-01T01:06:10,49.37927,-123.33073,0.0,43.2
123,316001247,2019-01-01T01:07:50,49.37927,-123.33073,0.0,39.4
126,316001247,2019-01-01T01:09:10,49.37927,-123.33073,0.0,321.1
