,MMSI,BaseDateTime,LAT,LON,SOG,COG
1017,240434000,2019-01-01T07:35:35,49.31457,-123.27337,12.4,258.0
1023,240434000,2019-01-01T07:36:44,49.313,-123.27903,12.1,243.0
1025,240434000,2019-01-01T07:37:54,49.3107,-123.28363,11.8,228.0
1029,240434000,2019-01-01T07:38:55,49.3084,-123.28735,11.9,225.0
1032,240434000,2019-01-01T07:41:16,49.30288,-123.2962,12.1,226.0
1034,240434000,2019-01-01T07:40:06,49.30568,-123.29178,12.0,226.0
1036,240434000,2019-01-01T07:42:26,49.30018,-123.30053,12.2,225.0
1038,240434000,2019-01-01T07:43:36,49.29732,-123.305,12.2,225.0
1040,240434000,2019-01-01T07:44:46,49.29467,-123.30912,12.2,225.0
1042,240434000,2019-01-01T07:45:56,49.29187,-123.31293,12.1,220.0
