,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,2199,316005622,2019-01-01 18:01:17,49.29017,-123.34176,5.2,303.5
1,2201,316005622,2019-01-01 18:02:26,49.2911,-123.34393,5.2,301.3
2,2206,316005622,2019-01-01 18:03:36,49.29198,-123.34607,5.2,305.2
3,2210,316005622,2019-01-01 18:04:37,49.29279,-123.34794,5.2,301.5
4,2214,316005622,2019-01-01 18:05:55,49.29387,-123.35035,5.2,304.5
5,2217,316005622,2019-01-01 18:07:07,49.29479,-123.35252,5.2,301.1
6,2222,316005622,2019-01-01 18:08:15,49.29572,-123.35461,5.2,303.1
8,2238,316005622,2019-01-01 18:09:27,49.29665,-123.35688,5.3,306.2
7,2227,316005622,2019-01-01 18:10:37,49.29755,-123.35905,5.3,298.4
9,2239,316005622,2019-01-01 18:11:47,49.2985,-123.36131,5.4,305.0
11,2247,316005622,2019-01-01 18:12:57,49.29946,-123.36352,5.4,304.5
10,2245,316005622,2019-01-01 18:14:05,49.30039,-123.36568,5.4,305.1
12,2253,316005622,2019-01-01 18:15:26,49.30147,-123.36826,5.4,303.8
13,2258,316005622,2019-01-01 18:16:37,49.30245,-123.37048,5.4,305.0
14,2261,316005622,2019-01-01 18:17:46,49.30335,-123.37283,5.4,302.3
15,2268,316005622,2019-01-01 18:18:56,49.30432,-123.37502,5.4,301.2
16,2273,316005622,2019-01-01 18:20:15,49.30543,-123.37757,5.5,303.4
17,2278,316005622,2019-01-01 18:21:27,49.30642,-123.3799,5.5,304.9
18,2281,316005622,2019-01-01 18:22:35,49.30738,-123.38215,5.6,306.1
19,2288,316005622,2019-01-01 18:23:45,49.30828,-123.38449,5.5,302.1
20,2291,316005622,2019-01-01 18:24:56,49.30925,-123.38688,5.6,299.1
22,2298,316005622,2019-01-01 18:26:15,49.31032,-123.38952,5.6,299.4
21,2297,316005622,2019-01-01 18:27:26,49.31132,-123.39189,5.6,301.9
23,2302,316005622,2019-01-01 18:28:35,49.3123,-123.39417,5.6,303.6
24,2304,316005622,2019-01-01 18:29:47,49.31327,-123.39662,5.7,302.8
25,2309,316005622,2019-01-01 18:30:57,49.31426,-123.39891,5.6,300.9
27,2317,316005622,2019-01-01 18:32:06,49.31515,-123.40134,5.6,301.3
26,2315,316005622,2019-01-01 18:33:07,49.316,-123.40342,5.7,298.4
28,2319,316005622,2019-01-01 18:34:16,49.31688,-123.40578,5.6,301.6
29,2321,316005622,2019-01-01 18:35:27,49.31782,-123.40828,5.7,302.9
30,2326,316005622,2019-01-01 18:36:37,49.31873,-123.41077,5.8,302.0
31,2330,316005622,2019-01-01 18:37:46,49.31971,-123.41318,5.7,301.0
32,2333,316005622,2019-01-01 18:38:56,49.32069,-123.41553,5.8,302.2
34,2346,316005622,2019-01-01 18:40:07,49.32167,-123.41793,5.7,301.4
35,2347,316005622,2019-01-01 18:41:16,49.32265,-123.42034,5.7,305.2
33,2340,316005622,2019-01-01 18:42:27,49.32363,-123.42268,5.7,301.7
36,2348,316005622,2019-01-01 18:43:35,49.32456,-123.42501,5.6,301.3
37,2352,316005622,2019-01-01 18:44:46,49.32559,-123.42738,5.7,301.2
38,2355,316005622,2019-01-01 18:45:56,49.32666,-123.42959,5.6,308.4
42,2374,316005622,2019-01-01 18:47:05,49.32774,-123.43179,5.6,315.2
39,2363,316005622,2019-01-01 18:48:15,49.32903,-123.43379,5.6,316.2
40,2367,316005622,2019-01-01 18:49:27,49.33041,-123.43564,5.6,321.5
41,2370,316005622,2019-01-01 18:50:37,49.33184,-123.4373,5.6,323.4
43,2376,316005622,2019-01-01 18:51:47,49.33335,-123.43881,5.5,329.7
44,2381,316005622,2019-01-01 18:52:56,49.33483,-123.44019,5.4,334.4
45,2388,316005622,2019-01-01 18:54:07,49.33647,-123.44114,5.5,341.6
46,2398,316005622,2019-01-01 18:55:15,49.33812,-123.44179,5.3,342.9
47,2399,316005622,2019-01-01 18:56:37,49.34009,-123.44226,5.3,354.9
51,2425,316005622,2019-01-01 18:58:15,49.34249,-123.44252,5.3,357.0
48,2407,316005622,2019-01-01 18:59:25,49.34421,-123.44283,5.3,354.5
49,2415,316005622,2019-01-01 19:00:06,49.34523,-123.44291,5.3,359.2
50,2421,316005622,2019-01-01 19:01:15,49.3469,-123.4431,5.2,358.4
53,2434,316005622,2019-01-01 19:02:25,49.34855,-123.44301,5.0,358.3
52,2429,316005622,2019-01-01 19:03:36,49.35017,-123.443,5.0,2.2
54,2437,316005622,2019-01-01 19:04:47,49.35181,-123.44289,5.0,2.8
55,2444,316005622,2019-01-01 19:05:57,49.3534,-123.44263,4.9,6.4
56,2446,316005622,2019-01-01 19:07:07,49.355,-123.4426,4.9,0.5
57,2453,316005622,2019-01-01 19:08:16,49.35656,-123.44236,4.9,2.4
58,2456,316005622,2019-01-01 19:09:37,49.3584,-123.44228,4.9,3.6
59,2463,316005622,2019-01-01 19:10:45,49.35995,-123.44213,5.0,5.7
60,2465,316005622,2019-01-01 19:11:56,49.36156,-123.44168,5.0,6.9
61,2469,316005622,2019-01-01 19:13:07,49.36316,-123.44126,5.0,9.1
62,2476,316005622,2019-01-01 19:14:16,49.36474,-123.44087,5.0,11.7
63,2483,316005622,2019-01-01 19:15:26,49.36635,-123.44046,5.0,11.7
64,2486,316005622,2019-01-01 19:16:36,49.36794,-123.43999,5.0,16.4
69,2504,316005622,2019-01-01 19:17:46,49.36949,-123.43948,5.0,12.5
70,2506,316005622,2019-01-01 19:18:57,49.37107,-123.4389,4.9,10.8
65,2496,316005622,2019-01-01 19:20:17,49.37286,-123.43826,4.9,11.2
66,2498,316005622,2019-01-01 19:21:26,49.37439,-123.43776,4.9,14.6
67,2499,316005622,2019-01-01 19:22:35,49.37593,-123.43729,4.9,11.6
68,2500,316005622,2019-01-01 19:23:47,49.37749,-123.43674,4.9,10.7
71,2512,316005622,2019-01-01 19:24:57,49.37906,-123.43617,4.9,13.0
72,2514,316005622,2019-01-01 19:26:06,49.38058,-123.43558,4.9,13.6
73,2520,316005622,2019-01-01 19:27:17,49.38212,-123.43486,5.0,20.5
74,2524,316005622,2019-01-01 19:28:25,49.38361,-123.43406,5.0,19.9
77,2549,316005622,2019-01-01 19:29:35,49.38511,-123.43329,5.0,20.0
75,2535,316005622,2019-01-01 19:30:47,49.38667,-123.43243,5.0,17.1
78,2553,316005622,2019-01-01 19:31:56,49.38816,-123.43156,5.0,20.4
76,2543,316005622,2019-01-01 19:33:17,49.38992,-123.43062,5.0,20.7
79,2555,316005622,2019-01-01 19:34:37,49.39166,-123.42973,5.0,18.9
80,2560,316005622,2019-01-01 19:36:07,49.39363,-123.42868,5.1,18.0
81,2565,316005622,2019-01-01 19:37:15,49.3951,-123.42778,5.0,21.5
82,2569,316005622,2019-01-01 19:38:16,49.39646,-123.42719,5.0,17.3
83,2576,316005622,2019-01-01 19:39:27,49.39799,-123.42637,5.0,12.3
84,2580,316005622,2019-01-01 19:40:35,49.39956,-123.426,5.0,9.3
85,2584,316005622,2019-01-01 19:41:36,49.40099,-123.42597,5.1,2.4
