,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,88,316017005,2019-01-01 00:45:46,49.37815,-123.33294,0.0,360.0
1,243,316017005,2019-01-01 01:57:45,49.37814,-123.33294,0.0,360.0
2,281,316017005,2019-01-01 02:06:48,49.37813,-123.33292,0.0,360.0
3,293,316017005,2019-01-01 02:09:46,49.37815,-123.33296,0.0,360.0
4,303,316017005,2019-01-01 02:12:46,49.37815,-123.33293,0.0,360.0
5,315,316017005,2019-01-01 02:15:46,49.37815,-123.33295,0.0,360.0
6,331,316017005,2019-01-01 02:24:46,49.37819,-123.33292,0.0,360.0
7,333,316017005,2019-01-01 02:27:47,49.37818,-123.33292,0.0,360.0
8,340,316017005,2019-01-01 02:30:46,49.37818,-123.33291,0.0,360.0
9,355,316017005,2019-01-01 02:39:46,49.37817,-123.33291,0.0,360.0
10,367,316017005,2019-01-01 02:45:46,49.37818,-123.33296,0.0,360.0
11,377,316017005,2019-01-01 02:48:46,49.37818,-123.33294,0.0,360.0
12,383,316017005,2019-01-01 02:51:45,49.37816,-123.33292,0.0,360.0
13,390,316017005,2019-01-01 02:57:46,49.37817,-123.33294,0.0,360.0
14,418,316017005,2019-01-01 03:03:47,49.37817,-123.33292,0.0,360.0
15,440,316017005,2019-01-01 03:09:48,49.37816,-123.33295,0.0,360.0
16,461,316017005,2019-01-01 03:15:48,49.37815,-123.33295,0.0,360.0
17,485,316017005,2019-01-01 03:21:46,49.37818,-123.33291,0.0,360.0
18,547,316017005,2019-01-01 03:42:48,49.37817,-123.33294,0.0,360.0
19,569,316017005,2019-01-01 03:54:46,49.37817,-123.33296,0.0,360.0
20,677,316017005,2019-01-01 04:42:46,49.37819,-123.33298,0.0,360.0
21,688,316017005,2019-01-01 04:57:46,49.37814,-123.33294,0.0,360.0
22,702,316017005,2019-01-01 05:03:47,49.37816,-123.33294,0.0,360.0
23,742,316017005,2019-01-01 05:24:46,49.37817,-123.33296,0.0,360.0
24,754,316017005,2019-01-01 05:30:46,49.37816,-123.33292,0.0,360.0
25,764,316017005,2019-01-01 05:39:46,49.37815,-123.33295,0.0,360.0
26,769,316017005,2019-01-01 05:42:46,49.37814,-123.33296,0.0,360.0
27,772,316017005,2019-01-01 05:45:46,49.37814,-123.33297,0.0,360.0
28,780,316017005,2019-01-01 05:51:48,49.37815,-123.33295,0.0,360.0
29,788,316017005,2019-01-01 05:54:48,49.37816,-123.33294,0.0,360.0
30,808,316017005,2019-01-01 06:03:46,49.37817,-123.33293,0.0,360.0
31,815,316017005,2019-01-01 06:06:49,49.37815,-123.33291,0.0,360.0
32,824,316017005,2019-01-01 06:09:47,49.37817,-123.33296,0.0,360.0
33,834,316017005,2019-01-01 06:12:47,49.37816,-123.33294,0.0,360.0
34,850,316017005,2019-01-01 06:18:46,49.37815,-123.33293,0.0,360.0
35,866,316017005,2019-01-01 06:21:46,49.37815,-123.33292,0.0,360.0
36,888,316017005,2019-01-01 06:24:48,49.37815,-123.33292,0.0,360.0
37,899,316017005,2019-01-01 06:33:46,49.37816,-123.33295,0.0,360.0
38,913,316017005,2019-01-01 06:39:46,49.37817,-123.33293,0.0,360.0
39,923,316017005,2019-01-01 06:42:46,49.37816,-123.33295,0.0,360.0
40,935,316017005,2019-01-01 06:45:46,49.37815,-123.33293,0.0,360.0
41,950,316017005,2019-01-01 06:57:46,49.37816,-123.33295,0.0,360.0
42,956,316017005,2019-01-01 07:00:46,49.37818,-123.33293,0.0,360.0
43,960,316017005,2019-01-01 07:03:46,49.37816,-123.33294,0.0,360.0
44,973,316017005,2019-01-01 07:09:46,49.37816,-123.33294,0.0,360.0
45,975,316017005,2019-01-01 07:15:47,49.37815,-123.33295,0.0,360.0
46,987,316017005,2019-01-01 07:21:46,49.37815,-123.33295,0.0,360.0
48,1019,316017005,2019-01-01 07:30:48,49.37817,-123.33296,0.0,360.0
47,1015,316017005,2019-01-01 07:33:46,49.37816,-123.33295,0.0,360.0
49,1053,316017005,2019-01-01 07:57:47,49.37815,-123.33291,0.0,360.0
50,1119,316017005,2019-01-01 09:36:45,49.37815,-123.33293,0.0,360.0
51,1142,316017005,2019-01-01 09:51:46,49.37817,-123.33295,0.0,360.0
52,1155,316017005,2019-01-01 10:00:46,49.37817,-123.33297,0.0,360.0
53,1168,316017005,2019-01-01 10:09:45,49.37817,-123.33296,0.0,360.0
54,1171,316017005,2019-01-01 10:12:46,49.37817,-123.33293,0.0,360.0
55,1206,316017005,2019-01-01 10:36:46,49.37813,-123.33288,0.0,360.0
56,1224,316017005,2019-01-01 10:42:45,49.37817,-123.33293,0.0,360.0
