,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,1191,316030917,2019-01-01 10:28:51,49.29117,-123.32564,9.0,316.3
1,1194,316030917,2019-01-01 10:30:00,49.29323,-123.32868,9.0,315.9
2,1197,316030917,2019-01-01 10:31:10,49.29528,-123.33179,8.9,315.1
3,1199,316030917,2019-01-01 10:32:31,49.29767,-123.33537,9.0,316.3
4,1201,316030917,2019-01-01 10:33:40,49.2997,-123.33846,9.0,315.1
5,1204,316030917,2019-01-01 10:34:51,49.30178,-123.34168,9.0,315.0
6,1207,316030917,2019-01-01 10:35:59,49.30381,-123.34471,9.0,315.7
7,1208,316030917,2019-01-01 10:37:11,49.30591,-123.34794,9.0,314.6
8,1210,316030917,2019-01-01 10:38:12,49.3077,-123.35067,9.0,314.6
9,1214,316030917,2019-01-01 10:39:19,49.30927,-123.35416,9.0,303.3
10,1219,316030917,2019-01-01 10:40:20,49.31065,-123.35731,9.0,303.7
11,1221,316030917,2019-01-01 10:41:30,49.31226,-123.36105,8.9,303.1
12,1223,316030917,2019-01-01 10:42:40,49.31383,-123.3648,9.0,302.5
13,1226,316030917,2019-01-01 10:44:09,49.31583,-123.36964,9.3,303.2
14,1229,316030917,2019-01-01 10:45:14,49.31729,-123.37329,9.4,296.8
15,1230,316030917,2019-01-01 10:46:20,49.31838,-123.37739,9.5,292.4
16,1231,316030917,2019-01-01 10:47:30,49.31953,-123.38182,9.6,291.7
17,1233,316030917,2019-01-01 10:48:40,49.32061,-123.38619,9.7,289.9
18,1235,316030917,2019-01-01 10:49:49,49.32166,-123.39062,9.7,291.8
19,1240,316030917,2019-01-01 10:51:00,49.32274,-123.39526,9.7,289.3
20,1242,316030917,2019-01-01 10:52:10,49.32377,-123.39972,9.6,289.4
21,1244,316030917,2019-01-01 10:53:20,49.32484,-123.4041,9.2,291.5
22,1246,316030917,2019-01-01 10:54:30,49.32587,-123.40834,9.2,290.4
23,1247,316030917,2019-01-01 10:55:40,49.32692,-123.41248,8.9,291.8
24,1248,316030917,2019-01-01 10:56:49,49.32798,-123.41648,8.8,292.0
25,1254,316030917,2019-01-01 10:58:01,49.32908,-123.42069,8.9,292.0
26,1256,316030917,2019-01-01 10:59:11,49.33012,-123.42489,9.1,291.1
27,1258,316030917,2019-01-01 11:00:01,49.33095,-123.42785,9.1,297.7
28,1262,316030917,2019-01-01 11:01:11,49.33264,-123.43155,9.2,308.4
30,1266,316030917,2019-01-01 11:02:13,49.33432,-123.43462,9.1,316.6
29,1265,316030917,2019-01-01 11:03:20,49.33655,-123.43725,9.1,322.8
31,1271,316030917,2019-01-01 11:04:49,49.33999,-123.43875,8.8,350.6
32,1273,316030917,2019-01-01 11:05:59,49.34282,-123.43909,8.8,357.5
