,MMSI,BaseDateTime,LAT,LON,SOG,COG
425,316028292,2019-01-01T03:06:33,49.2906,-123.32678,9.5,307.3
437,316028292,2019-01-01T03:08:04,49.2931,-123.33167,9.5,308.2
438,316028292,2019-01-01T03:09:13,49.29494,-123.33533,9.5,301.4
445,316028292,2019-01-01T03:11:13,49.29777,-123.342,9.3,305.4
451,316028292,2019-01-01T03:12:45,49.30019,-123.34681,9.4,314.4
455,316028292,2019-01-01T03:14:04,49.3023,-123.35094,9.5,300.8
459,316028292,2019-01-01T03:15:13,49.30396,-123.35495,9.6,300.5
462,316028292,2019-01-01T03:16:24,49.30556,-123.35909,9.7,303.2
470,316028292,2019-01-01T03:18:04,49.30807,-123.36482,9.7,308.8
475,316028292,2019-01-01T03:19:53,49.31051,-123.37126,9.4,310.1
481,316028292,2019-01-01T03:21:04,49.31255,-123.37484,9.8,300.6
487,316028292,2019-01-01T03:22:14,49.3141,-123.37895,9.7,304.1
490,316028292,2019-01-01T03:23:35,49.31608,-123.38344,9.6,314.1
495,316028292,2019-01-01T03:24:53,49.3177,-123.38832,9.9,295.6
498,316028292,2019-01-01T03:26:03,49.31916,-123.3927,9.9,296.1
502,316028292,2019-01-01T03:27:25,49.32099,-123.3975,9.7,303.4
505,316028292,2019-01-01T03:30:03,49.32451,-123.40686,9.5,296.8
511,316028292,2019-01-01T03:31:25,49.32622,-123.41167,9.5,293.7
514,316028292,2019-01-01T03:28:45,49.32275,-123.40224,9.6,295.0
518,316028292,2019-01-01T03:32:45,49.32795,-123.41628,9.4,305.5
528,316028292,2019-01-01T03:36:04,49.33257,-123.427,9.0,304.2
529,316028292,2019-01-01T03:37:14,49.33427,-123.43055,9.0,307.4
532,316028292,2019-01-01T03:34:54,49.33082,-123.42336,9.1,308.6
535,316028292,2019-01-01T03:39:04,49.33729,-123.43584,8.9,314.4
537,316028292,2019-01-01T03:40:05,49.33916,-123.4383,8.6,329.8
540,316028292,2019-01-01T03:41:15,49.34188,-123.4394,8.9,358.1
544,316028292,2019-01-01T03:42:45,49.34562,-123.43927,9.1,359.5
549,316028292,2019-01-01T03:43:54,49.34852,-123.43923,9.0,7.2
552,316028292,2019-01-01T03:45:23,49.35229,-123.43873,9.2,4.4
554,316028292,2019-01-01T03:46:33,49.35523,-123.43832,9.2,5.5
557,316028292,2019-01-01T03:48:33,49.36022,-123.43757,8.9,8.5
559,316028292,2019-01-01T03:49:34,49.36271,-123.43691,9.0,11.4
