,MMSI,BaseDateTime,LAT,LON,SOG,COG
2511,316030841,2019-01-01T19:25:17,49.43855,-123.31843,7.5,150.6
2518,316030841,2019-01-01T19:26:45,49.43572,-123.31648,7.7,154.2
2526,316030841,2019-01-01T19:28:44,49.4318,-123.31389,7.9,157.4
2532,316030841,2019-01-01T19:30:14,49.42878,-123.31193,7.9,157.5
2539,316030841,2019-01-01T19:31:15,49.42678,-123.31063,7.6,159.2
2545,316030841,2019-01-01T19:32:45,49.42389,-123.30867,7.5,153.0
2552,316030841,2019-01-01T19:34:43,49.42004,-123.30624,7.5,162.6
2564,316030841,2019-01-01T19:36:43,49.4159,-123.3048,7.6,177.2
2571,316030841,2019-01-01T19:38:44,49.41159,-123.30459,7.8,178.3
2577,316030841,2019-01-01T19:40:14,49.40833,-123.30448,7.7,177.5
2585,316030841,2019-01-01T19:41:43,49.40512,-123.30439,7.8,178.8
2590,316030841,2019-01-01T19:43:14,49.40181,-123.30453,8.0,181.8
2599,316030841,2019-01-01T19:45:16,49.39741,-123.30512,7.8,179.0
2614,316030841,2019-01-01T19:47:44,49.39211,-123.30441,7.7,167.1
2636,316030841,2019-01-01T19:52:43,49.38151,-123.30155,7.9,166.6
2646,316030841,2019-01-01T19:51:13,49.38473,-123.30228,7.7,171.1
2650,316030841,2019-01-01T19:55:13,49.37627,-123.29956,7.8,167.4
2663,316030841,2019-01-01T19:56:44,49.37308,-123.29844,7.9,166.7
2685,316030841,2019-01-01T20:00:13,49.36558,-123.29609,7.9,170.6
2691,316030841,2019-01-01T20:01:44,49.36237,-123.29537,7.5,174.6
2704,316030841,2019-01-01T20:03:46,49.35824,-123.29465,7.4,169.5
2712,316030841,2019-01-01T20:05:43,49.35437,-123.29364,7.1,170.0
2717,316030841,2019-01-01T20:02:45,49.3603,-123.29509,7.3,174.6
2732,316030841,2019-01-01T20:08:15,49.35241,-123.29292,4.0,159.0
2739,316030841,2019-01-01T20:09:44,49.35044,-123.29137,5.5,164.7
2750,316030841,2019-01-01T20:11:44,49.34725,-123.29023,6.0,170.7
2765,316030841,2019-01-01T20:14:44,49.34209,-123.28902,5.6,168.6
2777,316030841,2019-01-01T20:16:15,49.34001,-123.28841,4.7,173.4
2785,316030841,2019-01-01T20:18:14,49.3376,-123.28855,3.9,191.7
2799,316030841,2019-01-01T20:19:43,49.3365,-123.28919,2.1,217.9
2802,316030841,2019-01-01T20:20:44,49.33623,-123.28978,1.4,254.3
2809,316030841,2019-01-01T20:22:15,49.33639,-123.29075,1.9,338.7
2815,316030841,2019-01-01T20:23:44,49.33682,-123.29061,0.2,45.3
2830,316030841,2019-01-01T20:25:14,49.33678,-123.29053,0.4,107.6
2851,316030841,2019-01-01T20:29:41,49.33515,-123.28957,2.6,158.4
2861,316030841,2019-01-01T20:31:40,49.33377,-123.28902,1.7,167.3
2866,316030841,2019-01-01T20:33:12,49.33389,-123.2896,1.3,354.2
2872,316030841,2019-01-01T20:35:10,49.33396,-123.28877,1.8,109.7
2878,316030841,2019-01-01T20:36:40,49.33337,-123.28772,4.6,144.1
2888,316030841,2019-01-01T20:38:41,49.33082,-123.28473,4.9,144.3
2892,316030841,2019-01-01T20:40:12,49.32921,-123.28321,4.4,147.1
2899,316030841,2019-01-01T20:42:11,49.32749,-123.28105,2.4,145.9
2904,316030841,2019-01-01T20:44:09,49.32639,-123.2785,4.7,114.1
2914,316030841,2019-01-01T20:46:40,49.32534,-123.27648,2.3,211.5
2922,316030841,2019-01-01T20:48:10,49.32524,-123.2779,2.6,326.6
2933,316030841,2019-01-01T20:50:40,49.32489,-123.27905,4.7,257.5
2940,316030841,2019-01-01T20:53:11,49.32565,-123.2799,2.2,208.2
2956,316030841,2019-01-01T20:56:10,49.32567,-123.27734,3.7,82.4
2961,316030841,2019-01-01T20:57:42,49.32607,-123.27338,6.3,85.3
