,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
1,59,316001251,2019-01-01 00:27:42,49.30078,-123.46186,18.5,52.8
0,57,316001251,2019-01-01 00:29:46,49.3075,-123.44862,18.9,52.9
2,60,316001251,2019-01-01 00:32:10,49.31498,-123.43307,19.0,62.1
3,61,316001251,2019-01-01 00:33:44,49.31845,-123.4218,18.8,70.0
4,66,316001251,2019-01-01 00:35:34,49.321,-123.40746,19.0,78.3
5,71,316001251,2019-01-01 00:38:04,49.32362,-123.38773,18.9,78.4
8,81,316001251,2019-01-01 00:42:10,49.32775,-123.35554,18.7,78.9
6,77,316001251,2019-01-01 00:43:20,49.33028,-123.34783,17.6,40.9
7,79,316001251,2019-01-01 00:44:34,49.33581,-123.34303,18.9,30.6
9,87,316001251,2019-01-01 00:45:46,49.3412,-123.33797,18.9,30.9
10,91,316001251,2019-01-01 00:46:47,49.34563,-123.33364,18.9,33.4
11,92,316001251,2019-01-01 00:47:52,49.3505,-123.32894,18.9,32.8
12,95,316001251,2019-01-01 00:48:58,49.35525,-123.32415,18.8,32.1
13,98,316001251,2019-01-01 00:54:00,49.37723,-123.30164,19.2,41.6
14,102,316001251,2019-01-01 00:57:06,49.38597,-123.28287,10.8,64.5
16,110,316001251,2019-01-01 00:58:08,49.38638,-123.27782,12.7,101.5
18,113,316001251,2019-01-01 00:59:12,49.38435,-123.27287,13.4,142.1
15,105,316001251,2019-01-01 01:00:00,49.38156,-123.27102,13.6,165.6
17,111,316001251,2019-01-01 01:01:10,49.37854,-123.27033,7.1,181.8
19,115,316001251,2019-01-01 01:03:00,49.3766,-123.27083,1.4,197.3
20,125,316001251,2019-01-01 01:09:00,49.37646,-123.2709,0.0,11.6
21,132,316001251,2019-01-01 01:14:00,49.37647,-123.27089,0.0,128.8
22,139,316001251,2019-01-01 01:15:21,49.37647,-123.27089,0.0,198.5
23,144,316001251,2019-01-01 01:18:00,49.37647,-123.27089,0.0,280.3
24,150,316001251,2019-01-01 01:19:21,49.37647,-123.27089,0.0,72.0
25,152,316001251,2019-01-01 01:20:40,49.37647,-123.27089,0.0,165.2
26,156,316001251,2019-01-01 01:21:59,49.37647,-123.27089,0.0,308.1
27,158,316001251,2019-01-01 01:24:20,49.37647,-123.27088,0.0,165.1
28,165,316001251,2019-01-01 01:26:40,49.37647,-123.27089,0.0,270.9
29,173,316001251,2019-01-01 01:28:00,49.37647,-123.27089,0.0,227.3
30,177,316001251,2019-01-01 01:29:06,49.37723,-123.27081,0.0,247.0
33,191,316001251,2019-01-01 01:30:20,49.37723,-123.27081,0.0,127.7
31,181,316001251,2019-01-01 01:31:30,49.37759,-123.27064,4.5,10.6
32,186,316001251,2019-01-01 01:35:02,49.3916,-123.27496,18.0,341.0
34,192,316001251,2019-01-01 01:37:02,49.40058,-123.27928,16.4,343.7
35,198,316001251,2019-01-01 01:39:26,49.41099,-123.28387,16.1,344.2
36,205,316001251,2019-01-01 01:41:44,49.42079,-123.28838,16.0,342.7
37,209,316001251,2019-01-01 01:44:44,49.43218,-123.29736,15.8,293.9
38,214,316001251,2019-01-01 01:46:06,49.43407,-123.30653,16.5,281.0
39,217,316001251,2019-01-01 01:48:10,49.43308,-123.32072,16.5,250.4
40,223,316001251,2019-01-01 01:49:50,49.43058,-123.33181,16.3,250.4
41,227,316001251,2019-01-01 01:51:38,49.42791,-123.34356,16.2,251.5
42,230,316001251,2019-01-01 01:53:44,49.42486,-123.35713,16.1,250.2
43,232,316001251,2019-01-01 01:54:56,49.42418,-123.36526,16.1,269.4
45,248,316001251,2019-01-01 01:58:14,49.42349,-123.38822,16.2,266.3
44,242,316001251,2019-01-01 01:59:26,49.42308,-123.39652,16.2,266.3
46,250,316001251,2019-01-01 02:00:02,49.42291,-123.40066,16.2,265.6
47,255,316001251,2019-01-01 02:01:14,49.42251,-123.40884,16.2,266.5
48,261,316001251,2019-01-01 02:02:44,49.42204,-123.41918,16.1,266.7
49,267,316001251,2019-01-01 02:03:50,49.42182,-123.42686,16.1,267.8
50,272,316001251,2019-01-01 02:05:08,49.42177,-123.43583,16.6,271.0
51,279,316001251,2019-01-01 02:06:22,49.42254,-123.44468,17.6,296.1
53,289,316001251,2019-01-01 02:07:24,49.42612,-123.45001,17.9,331.3
52,284,316001251,2019-01-01 02:08:50,49.43231,-123.4552,14.2,329.4
54,291,316001251,2019-01-01 02:10:02,49.43587,-123.45836,12.8,326.4
