,MMSI,start time,end time,mean speed,var speed,mean_direction,var_direction,max_speed,min_speed
0,316001262,2019-01-01 00:00:00,2019-01-01 00:10:00,0.5166666666666667,1.3696666666666666,216.79999999999998,0.2809558083222034,20.4,0.0
1,316001262,2019-01-01 00:10:00,2019-01-01 00:20:00,0.0,0.0,124.23333333333333,0.3675734660798661,20.4,0.0
2,316001262,2019-01-01 00:20:00,2019-01-01 00:30:00,5.933333333333334,79.27066666666667,151.03333333333333,0.6185087493184007,20.4,0.0
3,316001262,2019-01-01 00:30:00,2019-01-01 00:40:00,19.571428571428573,0.07238095238095216,305.0571428571429,0.8219137932956841,20.4,0.0
4,316001262,2019-01-01 00:40:00,2019-01-01 00:50:00,19.428571428571427,0.009047619047619151,261.45714285714286,0.9927802539787911,20.4,0.0
5,316001262,2019-01-01 00:50:00,2019-01-01 01:00:00,15.333333333333334,32.72666666666667,289.43333333333334,0.8845851223164025,20.4,0.0
6,316001262,2019-01-01 01:30:00,2019-01-01 01:40:00,18.55,0.17900000000000021,104.2,0.9470915906604918,20.4,0.0
7,316001262,2019-01-01 01:40:00,2019-01-01 01:50:00,18.54,0.023000000000000083,86.54,0.990451931502561,20.4,0.0
8,316001262,2019-01-01 01:50:00,2019-01-01 02:00:00,17.54,3.4329999999999976,154.5,0.9461470311776388,20.4,0.0
9,316001262,2019-01-01 02:00:00,2019-01-01 02:10:00,3.8857142857142852,27.308095238095234,164.77142857142857,0.8540800093115303,20.4,0.0
10,316001262,2019-01-01 02:10:00,2019-01-01 02:20:00,0.0,0.0,141.58571428571426,0.13120062868169693,20.4,0.0
11,316001262,2019-01-01 02:20:00,2019-01-01 02:30:00,0.0,0.0,168.57142857142858,0.04467181218663463,20.4,0.0
12,316001262,2019-01-01 02:30:00,2019-01-01 02:40:00,2.08,21.632,132.54,0.08781760080496588,20.4,0.0
13,316001262,2019-01-01 02:40:00,2019-01-01 02:50:00,18.82857142857143,0.16571428571428612,221.41428571428574,0.9611907751082758,20.4,0.0
14,316001262,2019-01-01 02:50:00,2019-01-01 03:00:00,18.479999999999997,0.021999999999999912,237.48000000000002,0.9631697285362352,20.4,0.0
15,316001262,2019-01-01 03:00:00,2019-01-01 03:10:00,17.099999999999998,4.5475,252.68888888888887,0.9978250702595222,20.4,0.0
16,316001262,2019-01-01 06:00:00,2019-01-01 06:10:00,18.288888888888888,0.016111111111111017,70.0111111111111,0.9996482406783036,20.4,0.0
17,316001262,2019-01-01 06:10:00,2019-01-01 06:20:00,18.25555555555555,0.10027777777777797,38.03333333333333,0.997943946226638,20.4,0.0
