,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,592,316003676,2020-06-01 03:09:00,49.29055,-123.28694,8.5,36.4
1,599,316003676,2020-06-01 03:10:13,49.29282,-123.28423,8.6,37.5
2,602,316003676,2020-06-01 03:11:20,49.2948,-123.28154,8.6,43.1
3,604,316003676,2020-06-01 03:12:26,49.29652,-123.27857,8.6,51.3
4,610,316003676,2020-06-01 03:13:33,49.29816,-123.27524,8.6,56.1
5,612,316003676,2020-06-01 03:14:37,49.29975,-123.27217,8.6,44.9
6,2664,316003676,2020-06-01 18:46:56,49.32355,-123.27213,6.4,268.2
7,2677,316003676,2020-06-01 18:48:07,49.32347,-123.27531,6.5,267.1
9,2684,316003676,2020-06-01 18:49:37,49.32341,-123.27948,6.5,268.9
8,2683,316003676,2020-06-01 18:50:40,49.3234,-123.28234,6.5,269.8
25,2790,316003676,2020-06-01 18:51:50,49.32336,-123.28554,6.5,268.6
11,2693,316003676,2020-06-01 18:52:56,49.32333,-123.2886,6.4,269.0
10,2692,316003676,2020-06-01 18:54:07,49.3233,-123.29178,6.4,269.2
31,2809,316003676,2020-06-01 18:55:36,49.32334,-123.29582,6.4,271.5
12,2702,316003676,2020-06-01 18:56:40,49.32333,-123.29872,6.4,267.5
15,2722,316003676,2020-06-01 18:57:43,49.32332,-123.30162,6.4,270.5
63,4126,316003676,2020-06-01 18:58:46,49.3233,-123.30445,6.4,268.7
13,2714,316003676,2020-06-01 18:59:50,49.32329,-123.30738,6.5,269.4
14,2716,316003676,2020-06-01 19:00:03,49.32328,-123.30803,6.5,268.5
52,3715,316003676,2020-06-01 19:01:06,49.32323,-123.31086,6.2,267.3
18,2732,316003676,2020-06-01 19:02:10,49.32315,-123.31358,6.0,268.3
53,3716,316003676,2020-06-01 19:03:20,49.32309,-123.31654,5.9,267.6
16,2724,316003676,2020-06-01 19:04:23,49.32302,-123.31922,5.9,268.7
17,2730,316003676,2020-06-01 19:05:27,49.32298,-123.32186,5.9,268.5
19,2733,316003676,2020-06-01 19:06:30,49.32292,-123.32448,5.9,267.4
64,4133,316003676,2020-06-01 19:07:37,49.32284,-123.32728,5.9,268.2
20,2761,316003676,2020-06-01 19:08:40,49.32281,-123.32992,5.9,270.1
40,2897,316003676,2020-06-01 19:09:43,49.32276,-123.3326,5.9,267.6
22,2770,316003676,2020-06-01 19:10:46,49.3227,-123.33521,5.9,268.5
21,2768,316003676,2020-06-01 19:11:49,49.32267,-123.33788,5.9,270.4
54,3735,316003676,2020-06-01 19:12:50,49.32269,-123.34041,5.8,270.6
65,4134,316003676,2020-06-01 19:13:56,49.32265,-123.34311,5.8,268.4
55,3737,316003676,2020-06-01 19:15:00,49.32264,-123.3457,5.8,271.4
24,2788,316003676,2020-06-01 19:16:07,49.3227,-123.34851,5.8,271.6
23,2778,316003676,2020-06-01 19:17:09,49.32268,-123.3511,5.9,267.9
27,2801,316003676,2020-06-01 19:18:20,49.32264,-123.35404,5.9,269.3
26,2799,316003676,2020-06-01 19:19:37,49.32267,-123.35731,5.9,271.3
30,2808,316003676,2020-06-01 19:20:38,49.3227,-123.35984,5.9,270.1
56,3746,316003676,2020-06-01 19:21:47,49.32264,-123.36279,5.9,267.8
28,2803,316003676,2020-06-01 19:22:57,49.32261,-123.36572,6.0,270.0
29,2804,316003676,2020-06-01 19:24:00,49.32265,-123.36841,6.0,272.8
57,3749,316003676,2020-06-01 19:25:03,49.32272,-123.37113,6.0,271.2
32,2813,316003676,2020-06-01 19:26:09,49.32271,-123.37391,5.9,267.9
66,4143,316003676,2020-06-01 19:27:10,49.32267,-123.37641,5.9,269.9
33,2825,316003676,2020-06-01 19:28:13,49.3227,-123.37909,5.8,271.4
67,4148,316003676,2020-06-01 19:29:20,49.32272,-123.38187,5.9,269.5
34,2834,316003676,2020-06-01 19:30:27,49.32269,-123.38463,5.9,268.7
36,2856,316003676,2020-06-01 19:31:37,49.32266,-123.38756,5.9,270.3
58,3752,316003676,2020-06-01 19:32:57,49.32269,-123.39097,5.9,270.2
48,3009,316003676,2020-06-01 19:34:06,49.32267,-123.39387,5.9,269.5
35,2853,316003676,2020-06-01 19:35:27,49.3226,-123.39721,5.9,267.2
