,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,33,316037287,2020-06-01 00:05:40,49.35636,-123.27148,0.0,356.4
1,108,316037287,2020-06-01 00:23:40,49.35637,-123.27151,0.0,356.4
2,145,316037287,2020-06-01 00:35:40,49.35637,-123.27148,0.0,356.4
3,198,316037287,2020-06-01 00:47:40,49.35638,-123.27151,0.0,356.4
4,214,316037287,2020-06-01 00:53:40,49.35637,-123.27148,0.0,356.4
5,274,316037287,2020-06-01 01:05:40,49.35638,-123.27151,0.0,356.4
6,385,316037287,2020-06-01 01:41:41,49.35636,-123.27152,0.0,356.4
7,406,316037287,2020-06-01 01:47:42,49.35635,-123.27151,0.0,356.4
8,466,316037287,2020-06-01 02:05:42,49.35637,-123.27151,0.0,356.4
9,487,316037287,2020-06-01 02:20:40,49.35636,-123.27148,0.0,356.4
16,1060,316037287,2020-06-01 03:11:40,49.35637,-123.27152,0.0,356.4
10,626,316037287,2020-06-01 03:20:39,49.35635,-123.27152,0.0,356.4
18,1127,316037287,2020-06-01 03:23:40,49.35636,-123.27151,0.0,356.4
11,687,316037287,2020-06-01 03:44:40,49.35637,-123.27156,0.0,356.4
27,1334,316037287,2020-06-01 03:59:40,49.35636,-123.27153,0.0,356.4
12,753,316037287,2020-06-01 04:08:40,49.35637,-123.27152,0.0,356.4
13,844,316037287,2020-06-01 04:38:43,49.35636,-123.27151,0.0,356.4
14,863,316037287,2020-06-01 04:47:39,49.35636,-123.27152,0.0,356.4
52,2208,316037287,2020-06-01 05:23:42,49.35638,-123.27147,0.0,356.4
15,1051,316037287,2020-06-01 05:59:39,49.35636,-123.27148,0.0,356.4
17,1099,316037287,2020-06-01 06:44:40,49.35636,-123.27148,0.0,356.4
19,1143,316037287,2020-06-01 07:23:39,49.35633,-123.27153,0.0,356.4
20,1150,316037287,2020-06-01 07:35:40,49.35641,-123.27147,0.0,356.4
21,1159,316037287,2020-06-01 07:41:40,49.3564,-123.27147,0.0,356.4
22,1172,316037287,2020-06-01 07:53:42,49.35642,-123.27152,0.0,356.4
23,1186,316037287,2020-06-01 08:05:39,49.35637,-123.27148,0.0,356.4
24,1206,316037287,2020-06-01 08:29:40,49.35636,-123.27148,0.0,356.4
25,1303,316037287,2020-06-01 09:17:39,49.35641,-123.27151,0.0,356.4
26,1318,316037287,2020-06-01 09:23:39,49.35639,-123.27152,0.0,356.4
28,1392,316037287,2020-06-01 10:17:40,49.35639,-123.27148,0.0,42.6
29,1444,316037287,2020-06-01 10:59:41,49.35634,-123.27148,0.0,42.6
72,3869,316037287,2020-06-01 11:08:40,49.35636,-123.27152,0.0,42.6
30,1457,316037287,2020-06-01 11:11:39,49.35638,-123.27152,0.0,42.6
31,1473,316037287,2020-06-01 11:17:42,49.35637,-123.27153,0.0,42.6
32,1513,316037287,2020-06-01 11:29:39,49.35635,-123.27152,0.0,42.6
33,1588,316037287,2020-06-01 11:59:42,49.35635,-123.27155,0.0,42.6
34,1596,316037287,2020-06-01 12:05:41,49.35632,-123.27151,0.0,42.6
35,1604,316037287,2020-06-01 12:11:41,49.35636,-123.27151,0.0,42.6
74,3931,316037287,2020-06-01 12:23:40,49.35637,-123.27151,0.0,42.6
75,3932,316037287,2020-06-01 12:26:40,49.35636,-123.27151,0.0,42.6
36,1666,316037287,2020-06-01 12:35:40,49.35636,-123.27151,0.0,42.6
37,1681,316037287,2020-06-01 12:41:40,49.35637,-123.27148,0.0,42.6
38,1694,316037287,2020-06-01 12:47:40,49.35634,-123.27151,0.0,42.6
39,1738,316037287,2020-06-01 13:11:40,49.35636,-123.27151,0.0,42.6
40,1774,316037287,2020-06-01 13:26:39,49.35639,-123.27151,0.0,42.6
41,1783,316037287,2020-06-01 13:29:39,49.35638,-123.27151,0.0,42.6
42,1809,316037287,2020-06-01 13:35:39,49.3564,-123.27153,0.0,42.6
43,1824,316037287,2020-06-01 13:41:39,49.35638,-123.27153,0.0,42.6
