,MMSI,BaseDateTime,LAT,LON,SOG,COG
15,316001262,2020-06-01T00:00:27,49.43684,-123.46389,9.8,279.1
19,316001262,2020-06-01T00:01:32,49.43608,-123.4681,8.3,244.0
152,316001262,2020-06-01T00:35:55,49.43767,-123.46903,8.9,57.2
160,316001262,2020-06-01T00:36:59,49.43729,-123.46504,10.1,125.3
164,316001262,2020-06-01T00:38:08,49.43395,-123.46003,17.2,138.6
172,316001262,2020-06-01T00:40:19,49.42551,-123.44761,19.8,124.4
177,316001262,2020-06-01T00:41:20,49.42377,-123.43943,19.8,97.4
186,316001262,2020-06-01T00:43:27,49.42298,-123.42126,20.6,93.2
192,316001262,2020-06-01T00:44:38,49.4226,-123.41074,20.6,93.1
201,316001262,2020-06-01T00:47:27,49.42221,-123.38616,20.3,87.9
203,316001262,2020-06-01T00:49:02,49.42257,-123.37245,20.3,87.7
219,316001262,2020-06-01T00:54:51,49.42853,-123.32288,20.4,82.7
228,316001262,2020-06-01T00:57:03,49.42922,-123.30391,20.1,101.8
239,316001262,2020-06-01T00:58:05,49.42629,-123.29661,19.6,135.0
240,316001262,2020-06-01T00:39:15,49.42953,-123.45419,19.6,138.5
244,316001262,2020-06-01T00:46:09,49.42214,-123.39744,20.6,93.0
248,316001262,2020-06-01T00:59:09,49.42173,-123.29097,19.9,142.0
251,316001262,2020-06-01T00:52:27,49.42591,-123.34344,20.6,78.2
253,316001262,2020-06-01T00:53:39,49.42732,-123.33301,20.5,78.3
254,316001262,2020-06-01T00:42:21,49.42339,-123.43085,20.3,94.4
255,316001262,2020-06-01T01:00:03,49.4177,-123.28638,20.1,143.6
261,316001262,2020-06-01T01:01:09,49.4128,-123.28064,20.3,142.4
266,316001262,2020-06-01T01:02:13,49.40763,-123.27606,20.1,158.9
269,316001262,2020-06-01T00:55:57,49.42923,-123.31341,20.4,83.5
270,316001262,2020-06-01T01:03:14,49.40215,-123.27328,20.1,160.9
278,316001262,2020-06-01T01:05:26,49.39003,-123.27104,20.2,176.3
292,316001262,2020-06-01T01:07:45,49.38132,-123.27083,8.7,180.8
294,316001262,2020-06-01T01:06:39,49.38481,-123.27069,14.3,180.9
297,316001262,2020-06-01T01:08:50,49.37899,-123.27095,7.5,183.7
301,316001262,2020-06-01T00:50:03,49.42308,-123.36389,20.1,79.7
303,316001262,2020-06-01T00:51:09,49.42438,-123.35458,20.4,77.7
308,316001262,2020-06-01T01:11:13,49.3762,-123.27151,0.6,184.5
313,316001262,2020-06-01T01:13:42,49.37615,-123.27154,0.0,264.7
321,316001262,2020-06-01T01:16:24,49.37615,-123.27154,0.0,343.4
327,316001262,2020-06-01T01:17:43,49.37616,-123.27153,0.0,303.5
333,316001262,2020-06-01T01:19:03,49.37616,-123.27154,0.0,296.0
336,316001262,2020-06-01T01:20:04,49.37616,-123.27154,0.0,264.9
337,316001262,2020-06-01T01:04:23,49.39597,-123.27163,19.8,175.8
339,316001262,2020-06-01T01:09:57,49.37715,-123.27132,5.6,190.3
340,316001262,2020-06-01T01:12:24,49.37615,-123.27153,0.0,231.7
341,316001262,2020-06-01T01:21:23,49.37616,-123.27154,0.0,267.4
344,316001262,2020-06-01T01:22:33,49.37616,-123.27154,0.0,269.3
348,316001262,2020-06-01T01:15:02,49.37615,-123.27154,0.0,247.1
351,316001262,2020-06-01T01:25:02,49.37616,-123.27154,0.0,230.8
353,316001262,2020-06-01T01:26:42,49.37616,-123.27154,0.0,159.5
358,316001262,2020-06-01T01:28:03,49.37616,-123.27154,0.0,206.9
360,316001262,2020-06-01T01:30:42,49.37616,-123.27154,0.0,3.8
363,316001262,2020-06-01T01:29:33,49.37616,-123.27153,0.0,272.5
365,316001262,2020-06-01T01:31:43,49.37616,-123.27153,0.0,33.7
370,316001262,2020-06-01T01:34:27,49.37707,-123.27155,0.0,156.2
371,316001262,2020-06-01T01:33:23,49.37616,-123.27153,0.0,90.7
372,316001262,2020-06-01T01:35:43,49.37707,-123.27152,0.3,95.4
