,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,316007654,2020-06-01T00:00:14,49.31736,-123.40011,2.0,115.9
6,316007654,2020-06-01T00:00:05,49.3174,-123.40024,2.0,112.6
10,316007654,2020-06-01T00:01:14,49.31705,-123.3994,2.0,121.1
20,316007654,2020-06-01T00:02:24,49.31673,-123.39855,2.0,127.1
29,316007654,2020-06-01T00:03:35,49.31635,-123.39772,2.0,120.9
30,316007654,2020-06-01T00:04:45,49.31606,-123.39685,2.0,120.9
37,316007654,2020-06-01T00:05:55,49.31571,-123.39605,2.0,132.2
50,316007654,2020-06-01T00:08:25,49.31485,-123.39432,1.9,125.7
51,316007654,2020-06-01T00:07:15,49.31533,-123.39502,2.0,129.8
53,316007654,2020-06-01T00:09:35,49.31435,-123.39364,2.1,119.5
56,316007654,2020-06-01T00:10:44,49.31403,-123.3928,2.0,121.5
59,316007654,2020-06-01T00:11:55,49.3136,-123.39204,2.0,120.9
66,316007654,2020-06-01T00:13:04,49.31321,-123.39126,1.9,128.1
67,316007654,2020-06-01T00:14:15,49.31277,-123.39055,2.1,132.9
75,316007654,2020-06-01T00:15:24,49.31238,-123.38983,2.0,138.0
76,316007654,2020-06-01T00:16:44,49.31193,-123.38891,1.9,130.1
85,316007654,2020-06-01T00:19:06,49.31116,-123.38734,1.9,127.3
87,316007654,2020-06-01T00:20:15,49.31071,-123.38669,2.0,134.2
96,316007654,2020-06-01T00:21:24,49.31035,-123.3859,1.9,140.3
102,316007654,2020-06-01T00:22:25,49.30993,-123.38535,2.4,120.4
106,316007654,2020-06-01T00:23:45,49.30955,-123.38434,2.1,115.3
111,316007654,2020-06-01T00:24:54,49.30916,-123.38349,2.1,131.9
116,316007654,2020-06-01T00:26:06,49.30877,-123.38266,2.1,122.5
118,316007654,2020-06-01T00:27:15,49.30834,-123.38188,2.0,138.5
123,316007654,2020-06-01T00:30:05,49.30731,-123.38,2.1,131.5
124,316007654,2020-06-01T00:28:25,49.30794,-123.38108,2.0,129.0
139,316007654,2020-06-01T00:31:16,49.30687,-123.37929,2.1,124.8
141,316007654,2020-06-01T00:32:34,49.30629,-123.37859,2.0,142.7
148,316007654,2020-06-01T00:36:04,49.30481,-123.37666,2.0,145.4
149,316007654,2020-06-01T00:33:45,49.30582,-123.37789,2.0,132.9
155,316007654,2020-06-01T00:37:15,49.30425,-123.37609,2.0,150.4
170,316007654,2020-06-01T00:38:24,49.3038,-123.37547,2.2,119.9
173,316007654,2020-06-01T00:40:35,49.30287,-123.37434,2.0,142.1
174,316007654,2020-06-01T00:17:54,49.31158,-123.38809,2.0,135.0
178,316007654,2020-06-01T00:39:25,49.30337,-123.37494,2.0,148.3
182,316007654,2020-06-01T00:43:25,49.30166,-123.3729,2.0,133.2
185,316007654,2020-06-01T00:44:35,49.30125,-123.3721,2.1,132.7
193,316007654,2020-06-01T00:45:45,49.30076,-123.37143,1.9,143.0
196,316007654,2020-06-01T00:47:59,49.2998,-123.3703,2.0,145.9
208,316007654,2020-06-01T00:51:15,49.29853,-123.36829,2.0,135.4
211,316007654,2020-06-01T00:52:16,49.29812,-123.36768,2.3,108.5
212,316007654,2020-06-01T00:53:25,49.29766,-123.36696,2.1,156.1
218,316007654,2020-06-01T00:34:55,49.3053,-123.37727,2.1,150.2
221,316007654,2020-06-01T00:54:46,49.29709,-123.3662,2.0,143.0
226,316007654,2020-06-01T00:55:55,49.2966,-123.36556,2.1,131.4
237,316007654,2020-06-01T00:42:15,49.30213,-123.37356,2.1,133.9
241,316007654,2020-06-01T00:49:05,49.2994,-123.36956,2.0,146.8
242,316007654,2020-06-01T00:50:07,49.29894,-123.36904,2.3,112.4
245,316007654,2020-06-01T00:59:35,49.29499,-123.3634,2.3,133.6
252,316007654,2020-06-01T01:00:05,49.29476,-123.36304,2.4,136.8
259,316007654,2020-06-01T01:01:15,49.29418,-123.36226,2.3,136.8
265,316007654,2020-06-01T00:57:15,49.29605,-123.36474,2.1,148.6
271,316007654,2020-06-01T01:03:35,49.29313,-123.3607,2.1,142.1
276,316007654,2020-06-01T01:05:05,49.29252,-123.35976,2.2,130.6
282,316007654,2020-06-01T01:07:24,49.29155,-123.35828,2.1,132.9
289,316007654,2020-06-01T01:06:15,49.29202,-123.35904,2.1,126.0
291,316007654,2020-06-01T01:08:35,49.29118,-123.35742,2.1,123.7
295,316007654,2020-06-01T00:46:55,49.30027,-123.3708,2.0,121.3
299,316007654,2020-06-01T01:09:45,49.29069,-123.35668,2.0,127.7
306,316007654,2020-06-01T01:10:54,49.29021,-123.35594,2.0,136.8
322,316007654,2020-06-01T00:58:24,49.29556,-123.36408,2.2,147.3
331,316007654,2020-06-01T01:02:25,49.29366,-123.36143,2.2,135.5
