,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
1,778,316005498,2020-06-01 04:16:55,49.32329,-123.27346,7.8,268.5
0,776,316005498,2020-06-01 04:18:06,49.32317,-123.27743,7.9,263.6
2,780,316005498,2020-06-01 04:19:35,49.32297,-123.2824,8.0,269.9
4,788,316005498,2020-06-01 04:20:46,49.32307,-123.28651,8.1,270.5
3,787,316005498,2020-06-01 04:21:55,49.32305,-123.29048,8.1,269.1
7,804,316005498,2020-06-01 04:23:07,49.32296,-123.29453,8.0,269.3
5,798,316005498,2020-06-01 04:24:35,49.32299,-123.29958,8.0,269.0
6,802,316005498,2020-06-01 04:25:36,49.32291,-123.30302,7.7,266.3
8,808,316005498,2020-06-01 04:26:46,49.32268,-123.30679,7.7,264.9
9,812,316005498,2020-06-01 04:28:05,49.32246,-123.31112,7.6,266.4
10,815,316005498,2020-06-01 04:29:06,49.32236,-123.31439,7.7,269.6
44,1527,316005498,2020-06-01 04:30:26,49.32234,-123.31875,7.7,267.7
11,821,316005498,2020-06-01 04:31:35,49.32219,-123.3225,7.7,266.5
12,828,316005498,2020-06-01 04:32:45,49.32206,-123.3263,7.6,267.8
13,831,316005498,2020-06-01 04:33:55,49.32203,-123.33007,7.5,268.6
14,836,316005498,2020-06-01 04:35:05,49.32201,-123.33387,7.5,270.3
15,840,316005498,2020-06-01 04:36:07,49.32198,-123.33711,7.5,268.1
45,1657,316005498,2020-06-01 04:37:37,49.32183,-123.34188,7.5,267.5
16,845,316005498,2020-06-01 04:38:47,49.3218,-123.34562,7.6,270.8
17,846,316005498,2020-06-01 04:39:55,49.3218,-123.34927,7.5,268.1
18,847,316005498,2020-06-01 04:41:05,49.32168,-123.35304,7.4,267.1
19,851,316005498,2020-06-01 04:42:26,49.32154,-123.35727,7.4,267.3
46,1721,316005498,2020-06-01 04:43:35,49.32147,-123.36092,7.4,268.8
20,854,316005498,2020-06-01 04:44:45,49.32142,-123.36461,7.4,268.8
21,857,316005498,2020-06-01 04:45:55,49.32125,-123.36832,7.4,265.9
22,866,316005498,2020-06-01 04:46:56,49.32116,-123.37148,7.4,268.1
23,867,316005498,2020-06-01 04:48:26,49.32118,-123.37633,7.5,271.1
24,872,316005498,2020-06-01 04:49:35,49.32113,-123.37998,7.4,266.3
25,874,316005498,2020-06-01 04:50:45,49.32107,-123.38351,7.0,273.1
47,1807,316005498,2020-06-01 04:51:55,49.32128,-123.38685,6.8,275.6
26,880,316005498,2020-06-01 04:53:06,49.32146,-123.39032,6.8,273.9
27,882,316005498,2020-06-01 04:54:27,49.32151,-123.39417,6.8,269.9
28,885,316005498,2020-06-01 04:55:45,49.32155,-123.39796,6.9,271.7
48,1915,316005498,2020-06-01 04:56:46,49.32162,-123.401,6.9,270.8
29,888,316005498,2020-06-01 04:57:56,49.32165,-123.40439,6.9,270.8
30,891,316005498,2020-06-01 04:59:26,49.32181,-123.40886,6.9,273.1
31,896,316005498,2020-06-01 05:00:36,49.32186,-123.41227,6.9,269.9
32,898,316005498,2020-06-01 05:01:46,49.3219,-123.41569,6.9,271.5
33,905,316005498,2020-06-01 05:02:56,49.32194,-123.41907,6.9,271.0
34,906,316005498,2020-06-01 05:04:06,49.322,-123.42251,6.9,272.1
35,911,316005498,2020-06-01 05:05:26,49.32211,-123.42646,7.0,272.1
36,913,316005498,2020-06-01 05:06:35,49.32225,-123.42993,7.0,275.7
37,917,316005498,2020-06-01 05:07:45,49.32271,-123.43337,7.0,284.9
38,926,316005498,2020-06-01 05:08:56,49.32334,-123.43674,7.0,285.5
39,927,316005498,2020-06-01 05:10:35,49.32421,-123.44158,7.1,283.5
40,931,316005498,2020-06-01 05:11:45,49.32472,-123.44501,7.1,282.9
41,933,316005498,2020-06-01 05:12:56,49.32532,-123.44847,7.1,287.4
42,940,316005498,2020-06-01 05:14:45,49.32634,-123.45376,7.1,284.9
49,2179,316005498,2020-06-01 05:15:56,49.32693,-123.45725,7.1,284.9
50,2190,316005498,2020-06-01 05:17:56,49.32805,-123.46304,7.1,287.3
43,951,316005498,2020-06-01 05:19:05,49.32863,-123.46644,7.2,284.4
