,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
1,199,316039164,2020-06-01 00:25:26,49.356,-123.27169,0.1,360.0
0,153,316039164,2020-06-01 00:31:25,49.35598,-123.27168,0.0,360.0
2,235,316039164,2020-06-01 00:40:26,49.356,-123.27166,0.0,360.0
3,273,316039164,2020-06-01 01:04:25,49.35601,-123.27167,0.0,360.0
4,287,316039164,2020-06-01 01:07:26,49.356,-123.27168,0.0,360.0
6,445,316039164,2020-06-01 01:25:25,49.35601,-123.27166,0.0,360.0
5,407,316039164,2020-06-01 01:49:26,49.35601,-123.27167,0.0,360.0
21,652,316039164,2020-06-01 01:52:25,49.356,-123.27167,0.0,360.0
22,655,316039164,2020-06-01 01:55:25,49.356,-123.27167,0.0,360.0
7,461,316039164,2020-06-01 02:07:25,49.356,-123.27168,0.0,360.0
8,475,316039164,2020-06-01 02:13:28,49.35599,-123.27167,0.0,360.0
10,496,316039164,2020-06-01 02:19:25,49.356,-123.27167,0.1,360.0
9,490,316039164,2020-06-01 02:25:26,49.35599,-123.27168,0.0,360.0
33,838,316039164,2020-06-01 02:31:25,49.35599,-123.27168,0.0,360.0
11,515,316039164,2020-06-01 02:37:27,49.356,-123.27168,0.0,360.0
12,518,316039164,2020-06-01 02:40:24,49.35599,-123.27167,0.1,360.0
35,907,316039164,2020-06-01 02:43:24,49.35598,-123.27168,0.0,360.0
13,565,316039164,2020-06-01 03:01:26,49.356,-123.27169,0.0,360.0
14,589,316039164,2020-06-01 03:07:25,49.35599,-123.27166,0.0,360.0
15,591,316039164,2020-06-01 03:10:26,49.356,-123.27167,0.0,360.0
16,608,316039164,2020-06-01 03:13:26,49.356,-123.27167,0.0,360.0
17,616,316039164,2020-06-01 03:16:25,49.356,-123.27168,0.0,360.0
18,623,316039164,2020-06-01 03:19:25,49.356,-123.27168,0.0,360.0
19,631,316039164,2020-06-01 03:22:25,49.35601,-123.27168,0.0,360.0
20,639,316039164,2020-06-01 03:25:26,49.35599,-123.27169,0.0,360.0
50,1142,316039164,2020-06-01 03:31:25,49.35601,-123.27169,0.0,360.0
23,668,316039164,2020-06-01 03:34:27,49.356,-123.27168,0.0,360.0
24,675,316039164,2020-06-01 03:37:25,49.356,-123.27168,0.0,360.0
25,681,316039164,2020-06-01 03:40:26,49.35601,-123.27169,0.0,360.0
59,1190,316039164,2020-06-01 03:43:25,49.356,-123.2717,0.0,360.0
26,727,316039164,2020-06-01 03:58:25,49.35599,-123.27168,0.0,360.0
27,738,316039164,2020-06-01 04:01:26,49.356,-123.27168,0.0,360.0
28,765,316039164,2020-06-01 04:13:25,49.356,-123.27169,0.0,360.0
29,794,316039164,2020-06-01 04:25:25,49.356,-123.27169,0.0,360.0
31,823,316039164,2020-06-01 04:28:25,49.35601,-123.27169,0.0,360.0
30,816,316039164,2020-06-01 04:31:26,49.35601,-123.2717,0.0,360.0
32,829,316039164,2020-06-01 04:34:24,49.356,-123.27169,0.0,360.0
112,1781,316039164,2020-06-01 04:46:27,49.356,-123.27167,0.0,360.0
34,894,316039164,2020-06-01 05:01:25,49.35599,-123.27168,0.0,360.0
36,916,316039164,2020-06-01 05:07:25,49.35601,-123.27171,0.0,360.0
37,948,316039164,2020-06-01 05:16:26,49.35599,-123.27168,0.0,360.0
38,963,316039164,2020-06-01 05:25:25,49.35599,-123.27169,0.0,360.0
39,995,316039164,2020-06-01 05:37:28,49.35599,-123.27168,0.0,360.0
40,1039,316039164,2020-06-01 05:55:25,49.35599,-123.27168,0.0,360.0
138,2380,316039164,2020-06-01 06:07:25,49.35599,-123.27169,0.0,360.0
