,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
1,11,316001247,2020-06-01 00:00:03,49.38499,-123.3029,9.6,266.1
0,5,316001247,2020-06-01 00:00:13,49.38496,-123.30358,9.6,266.7
2,13,316001247,2020-06-01 00:01:12,49.38481,-123.30758,9.5,263.7
3,26,316001247,2020-06-01 00:02:33,49.38402,-123.31297,9.6,251.6
4,31,316001247,2020-06-01 00:04:03,49.38253,-123.31871,9.6,245.2
9,60,316001247,2020-06-01 00:05:12,49.38121,-123.323,9.7,243.8
5,38,316001247,2020-06-01 00:06:13,49.38009,-123.32676,9.0,246.8
6,42,316001247,2020-06-01 00:07:17,49.37942,-123.32942,3.8,254.9
23,143,316001247,2020-06-01 00:08:20,49.37928,-123.33047,1.1,263.4
7,54,316001247,2020-06-01 00:09:43,49.37927,-123.33071,0.1,223.4
8,57,316001247,2020-06-01 00:10:52,49.37926,-123.33072,0.0,294.2
10,70,316001247,2020-06-01 00:12:22,49.37926,-123.33072,0.0,176.9
27,158,316001247,2020-06-01 00:13:32,49.37926,-123.33071,0.0,142.8
11,80,316001247,2020-06-01 00:15:22,49.37926,-123.33071,0.0,295.4
29,168,316001247,2020-06-01 00:16:33,49.37926,-123.33071,0.0,190.7
12,86,316001247,2020-06-01 00:18:13,49.37926,-123.33071,0.0,27.6
13,88,316001247,2020-06-01 00:19:24,49.37927,-123.33071,0.0,151.5
14,89,316001247,2020-06-01 00:20:33,49.37927,-123.33071,0.0,132.1
15,94,316001247,2020-06-01 00:21:34,49.37934,-123.33082,0.0,241.5
16,103,316001247,2020-06-01 00:22:37,49.3793,-123.33015,5.0,93.3
32,194,316001247,2020-06-01 00:23:40,49.38002,-123.32703,8.8,64.6
17,110,316001247,2020-06-01 00:24:44,49.38118,-123.32321,9.5,66.2
18,114,316001247,2020-06-01 00:25:50,49.38188,-123.31888,9.6,85.8
33,202,316001247,2020-06-01 00:26:54,49.38198,-123.31454,9.7,88.4
19,130,316001247,2020-06-01 00:28:03,49.38208,-123.30969,9.8,86.5
