,MMSI,BaseDateTime,LAT,LON,SOG,COG
21,316027057,2020-06-01T00:00:45,49.37888,-123.33281,0.0,358.9
39,316027057,2020-06-01T00:06:45,49.3789,-123.3328,0.0,358.9
97,316027057,2020-06-01T00:21:45,49.37889,-123.33281,0.0,358.9
109,316027057,2020-06-01T00:24:45,49.37889,-123.3328,0.0,358.9
179,316027057,2020-06-01T00:39:46,49.37888,-123.33281,0.0,358.9
184,316027057,2020-06-01T00:18:47,49.37889,-123.33281,0.0,358.9
195,316027057,2020-06-01T00:45:47,49.37888,-123.3328,0.0,358.9
206,316027057,2020-06-01T00:48:46,49.3789,-123.33281,0.0,358.9
209,316027057,2020-06-01T00:51:45,49.37889,-123.33283,0.0,358.9
220,316027057,2020-06-01T00:54:45,49.37888,-123.33283,0.0,358.9
230,316027057,2020-06-01T00:36:45,49.37888,-123.3328,0.0,358.9
238,316027057,2020-06-01T00:57:45,49.37888,-123.33283,0.0,358.9
320,316027057,2020-06-01T01:15:47,49.37888,-123.33281,0.0,358.9
332,316027057,2020-06-01T01:18:49,49.37888,-123.33281,0.0,358.9
343,316027057,2020-06-01T01:21:45,49.37888,-123.33281,0.0,358.9
357,316027057,2020-06-01T01:27:46,49.37887,-123.33281,0.0,358.9
366,316027057,2020-06-01T01:30:46,49.37888,-123.33281,0.0,358.9
388,316027057,2020-06-01T01:42:46,49.37888,-123.33281,0.0,358.9
399,316027057,2020-06-01T01:45:47,49.3789,-123.33283,0.0,358.9
409,316027057,2020-06-01T01:48:45,49.37889,-123.33281,0.0,358.9
419,316027057,2020-06-01T01:51:47,49.3789,-123.33281,0.0,358.9
424,316027057,2020-06-01T01:54:45,49.37889,-123.33281,0.0,358.9
436,316027057,2020-06-01T01:57:45,49.37889,-123.3328,0.0,358.9
443,316027057,2020-06-01T02:00:45,49.37889,-123.3328,0.0,358.9
463,316027057,2020-06-01T02:06:46,49.37889,-123.33281,0.0,358.9
483,316027057,2020-06-01T02:18:46,49.37889,-123.33281,0.0,358.9
492,316027057,2020-06-01T02:24:46,49.37887,-123.3328,0.0,358.9
542,316027057,2020-06-01T02:51:48,49.37887,-123.33281,0.0,358.9
568,316027057,2020-06-01T03:00:45,49.37888,-123.33281,0.0,358.9
587,316027057,2020-06-01T03:06:45,49.37888,-123.33281,0.0,358.9
593,316027057,2020-06-01T03:09:45,49.3789,-123.33283,0.0,358.9
594,316027057,2020-06-01T03:03:45,49.37887,-123.33281,0.0,358.9
617,316027057,2020-06-01T03:15:45,49.37888,-123.33283,0.0,358.9
646,316027057,2020-06-01T03:27:45,49.37888,-123.33283,0.0,358.9
673,316027057,2020-06-01T03:36:45,49.37889,-123.33281,0.0,358.9
679,316027057,2020-06-01T03:39:45,49.37888,-123.33281,0.0,358.9
728,316027057,2020-06-01T03:57:46,49.37888,-123.33281,0.0,358.9
735,316027057,2020-06-01T04:00:45,49.37889,-123.33281,0.0,358.9
742,316027057,2020-06-01T04:03:45,49.37889,-123.33283,0.0,358.9
756,316027057,2020-06-01T04:09:45,49.3789,-123.33283,0.0,358.9
771,316027057,2020-06-01T04:15:45,49.37889,-123.33281,0.0,358.9
784,316027057,2020-06-01T04:21:47,49.37889,-123.33283,0.0,358.9
797,316027057,2020-06-01T04:24:45,49.37891,-123.33281,0.0,358.9
809,316027057,2020-06-01T04:27:45,49.3789,-123.33281,0.0,358.9
830,316027057,2020-06-01T04:33:46,49.37891,-123.33281,0.0,358.9
852,316027057,2020-06-01T04:42:46,49.3789,-123.3328,0.0,358.9
855,316027057,2020-06-01T04:45:49,49.3789,-123.33281,0.0,358.9
864,316027057,2020-06-01T04:48:45,49.37889,-123.33283,0.0,358.9
878,316027057,2020-06-01T04:51:45,49.37888,-123.33283,0.0,358.9
895,316027057,2020-06-01T05:00:46,49.37888,-123.33283,0.0,358.9
899,316027057,2020-06-01T05:03:47,49.37889,-123.33283,0.0,358.9
915,316027057,2020-06-01T05:06:45,49.3789,-123.33283,0.0,358.9
