,MMSI,BaseDateTime,LAT,LON,SOG,COG
153,316039164,2020-06-01T00:31:25,49.35598,-123.27168,0.0,360.0
199,316039164,2020-06-01T00:25:26,49.356,-123.27169,0.1,360.0
235,316039164,2020-06-01T00:40:26,49.356,-123.27166,0.0,360.0
273,316039164,2020-06-01T01:04:25,49.35601,-123.27167,0.0,360.0
287,316039164,2020-06-01T01:07:26,49.356,-123.27168,0.0,360.0
407,316039164,2020-06-01T01:49:26,49.35601,-123.27167,0.0,360.0
445,316039164,2020-06-01T01:25:25,49.35601,-123.27166,0.0,360.0
461,316039164,2020-06-01T02:07:25,49.356,-123.27168,0.0,360.0
475,316039164,2020-06-01T02:13:28,49.35599,-123.27167,0.0,360.0
490,316039164,2020-06-01T02:25:26,49.35599,-123.27168,0.0,360.0
496,316039164,2020-06-01T02:19:25,49.356,-123.27167,0.1,360.0
515,316039164,2020-06-01T02:37:27,49.356,-123.27168,0.0,360.0
518,316039164,2020-06-01T02:40:24,49.35599,-123.27167,0.1,360.0
565,316039164,2020-06-01T03:01:26,49.356,-123.27169,0.0,360.0
589,316039164,2020-06-01T03:07:25,49.35599,-123.27166,0.0,360.0
591,316039164,2020-06-01T03:10:26,49.356,-123.27167,0.0,360.0
608,316039164,2020-06-01T03:13:26,49.356,-123.27167,0.0,360.0
616,316039164,2020-06-01T03:16:25,49.356,-123.27168,0.0,360.0
623,316039164,2020-06-01T03:19:25,49.356,-123.27168,0.0,360.0
631,316039164,2020-06-01T03:22:25,49.35601,-123.27168,0.0,360.0
639,316039164,2020-06-01T03:25:26,49.35599,-123.27169,0.0,360.0
652,316039164,2020-06-01T01:52:25,49.356,-123.27167,0.0,360.0
655,316039164,2020-06-01T01:55:25,49.356,-123.27167,0.0,360.0
668,316039164,2020-06-01T03:34:27,49.356,-123.27168,0.0,360.0
675,316039164,2020-06-01T03:37:25,49.356,-123.27168,0.0,360.0
681,316039164,2020-06-01T03:40:26,49.35601,-123.27169,0.0,360.0
727,316039164,2020-06-01T03:58:25,49.35599,-123.27168,0.0,360.0
738,316039164,2020-06-01T04:01:26,49.356,-123.27168,0.0,360.0
765,316039164,2020-06-01T04:13:25,49.356,-123.27169,0.0,360.0
794,316039164,2020-06-01T04:25:25,49.356,-123.27169,0.0,360.0
816,316039164,2020-06-01T04:31:26,49.35601,-123.2717,0.0,360.0
823,316039164,2020-06-01T04:28:25,49.35601,-123.27169,0.0,360.0
829,316039164,2020-06-01T04:34:24,49.356,-123.27169,0.0,360.0
838,316039164,2020-06-01T02:31:25,49.35599,-123.27168,0.0,360.0
894,316039164,2020-06-01T05:01:25,49.35599,-123.27168,0.0,360.0
907,316039164,2020-06-01T02:43:24,49.35598,-123.27168,0.0,360.0
916,316039164,2020-06-01T05:07:25,49.35601,-123.27171,0.0,360.0
948,316039164,2020-06-01T05:16:26,49.35599,-123.27168,0.0,360.0
963,316039164,2020-06-01T05:25:25,49.35599,-123.27169,0.0,360.0
995,316039164,2020-06-01T05:37:28,49.35599,-123.27168,0.0,360.0
1039,316039164,2020-06-01T05:55:25,49.35599,-123.27168,0.0,360.0
1073,316039164,2020-06-01T06:13:26,49.35601,-123.27169,0.0,360.0
1074,316039164,2020-06-01T06:16:25,49.356,-123.2717,0.0,360.0
1078,316039164,2020-06-01T06:19:25,49.35601,-123.27169,0.0,360.0
1086,316039164,2020-06-01T06:31:26,49.356,-123.27167,0.0,360.0
1089,316039164,2020-06-01T06:34:26,49.35599,-123.27167,0.0,360.0
1091,316039164,2020-06-01T06:37:26,49.35603,-123.27165,0.0,360.0
1101,316039164,2020-06-01T06:46:26,49.35602,-123.27168,0.0,360.0
1105,316039164,2020-06-01T06:49:26,49.356,-123.27168,0.0,360.0
1128,316039164,2020-06-01T07:13:26,49.35601,-123.27167,0.0,360.0
1142,316039164,2020-06-01T03:31:25,49.35601,-123.27169,0.0,360.0
1153,316039164,2020-06-01T07:37:25,49.35598,-123.27167,0.0,360.0
1154,316039164,2020-06-01T07:34:26,49.356,-123.27167,0.0,360.0
1162,316039164,2020-06-01T07:43:25,49.35602,-123.27172,0.0,360.0
1170,316039164,2020-06-01T07:52:24,49.35602,-123.27172,0.0,360.0
1174,316039164,2020-06-01T07:55:25,49.35602,-123.27169,0.0,360.0
1176,316039164,2020-06-01T07:58:26,49.356,-123.27168,0.0,360.0
1183,316039164,2020-06-01T08:04:27,49.35601,-123.27168,0.0,360.0
1189,316039164,2020-06-01T08:13:26,49.35599,-123.27168,0.0,360.0
1190,316039164,2020-06-01T03:43:25,49.356,-123.2717,0.0,360.0
1193,316039164,2020-06-01T08:16:24,49.35599,-123.27168,0.0,360.0
1201,316039164,2020-06-01T08:25:25,49.35601,-123.27167,0.0,360.0
1210,316039164,2020-06-01T08:31:25,49.35599,-123.27165,0.0,360.0
1215,316039164,2020-06-01T08:34:25,49.356,-123.27167,0.0,360.0
1218,316039164,2020-06-01T08:37:25,49.35597,-123.27169,0.0,360.0
