,MMSI,BaseDateTime,LAT,LON,SOG,COG
5,316001247,2020-06-01T00:00:13,49.38496,-123.30358,9.6,266.7
11,316001247,2020-06-01T00:00:03,49.38499,-123.3029,9.6,266.1
13,316001247,2020-06-01T00:01:12,49.38481,-123.30758,9.5,263.7
26,316001247,2020-06-01T00:02:33,49.38402,-123.31297,9.6,251.6
31,316001247,2020-06-01T00:04:03,49.38253,-123.31871,9.6,245.2
38,316001247,2020-06-01T00:06:13,49.38009,-123.32676,9.0,246.8
42,316001247,2020-06-01T00:07:17,49.37942,-123.32942,3.8,254.9
54,316001247,2020-06-01T00:09:43,49.37927,-123.33071,0.1,223.4
57,316001247,2020-06-01T00:10:52,49.37926,-123.33072,0.0,294.2
60,316001247,2020-06-01T00:05:12,49.38121,-123.323,9.7,243.8
70,316001247,2020-06-01T00:12:22,49.37926,-123.33072,0.0,176.9
80,316001247,2020-06-01T00:15:22,49.37926,-123.33071,0.0,295.4
86,316001247,2020-06-01T00:18:13,49.37926,-123.33071,0.0,27.6
88,316001247,2020-06-01T00:19:24,49.37927,-123.33071,0.0,151.5
89,316001247,2020-06-01T00:20:33,49.37927,-123.33071,0.0,132.1
94,316001247,2020-06-01T00:21:34,49.37934,-123.33082,0.0,241.5
103,316001247,2020-06-01T00:22:37,49.3793,-123.33015,5.0,93.3
110,316001247,2020-06-01T00:24:44,49.38118,-123.32321,9.5,66.2
114,316001247,2020-06-01T00:25:50,49.38188,-123.31888,9.6,85.8
130,316001247,2020-06-01T00:28:03,49.38208,-123.30969,9.8,86.5
133,316001247,2020-06-01T00:31:13,49.3829,-123.29659,9.6,84.1
135,316001247,2020-06-01T00:30:03,49.38249,-123.30137,9.7,82.8
142,316001247,2020-06-01T00:33:34,49.38324,-123.28697,9.6,87.3
143,316001247,2020-06-01T00:08:20,49.37928,-123.33047,1.1,263.4
146,316001247,2020-06-01T00:34:42,49.38338,-123.28226,9.5,87.3
147,316001247,2020-06-01T00:35:43,49.38352,-123.27811,9.6,87.1
157,316001247,2020-06-01T00:36:52,49.38356,-123.27342,9.5,100.1
158,316001247,2020-06-01T00:13:32,49.37926,-123.33071,0.0,142.8
166,316001247,2020-06-01T00:39:13,49.37889,-123.2717,7.8,191.3
168,316001247,2020-06-01T00:16:33,49.37926,-123.33071,0.0,190.7
180,316001247,2020-06-01T00:42:02,49.37617,-123.27208,0.5,179.1
188,316001247,2020-06-01T00:45:44,49.37615,-123.27207,0.0,92.5
194,316001247,2020-06-01T00:23:40,49.38002,-123.32703,8.8,64.6
202,316001247,2020-06-01T00:26:54,49.38198,-123.31454,9.7,88.4
215,316001247,2020-06-01T00:32:24,49.38311,-123.29173,9.7,87.0
225,316001247,2020-06-01T00:55:48,49.38055,-123.27092,9.6,11.8
231,316001247,2020-06-01T00:38:06,49.38151,-123.27085,8.5,184.5
232,316001247,2020-06-01T00:56:52,49.38301,-123.27215,9.1,310.2
233,316001247,2020-06-01T00:57:53,49.38402,-123.27586,9.6,279.7
234,316001247,2020-06-01T00:40:33,49.37687,-123.27214,3.4,181.0
250,316001247,2020-06-01T00:53:33,49.37607,-123.27213,0.7,355.8
256,316001247,2020-06-01T00:54:44,49.37786,-123.272,8.8,8.5
257,316001247,2020-06-01T01:00:34,49.3845,-123.28697,9.7,274.1
