,MMSI,BaseDateTime,LAT,LON,SOG,COG
903,316033399,2020-06-01T05:04:37,49.43695,-123.28691,7.9,190.9
904,316033399,2020-06-01T05:03:16,49.43991,-123.2862,8.0,186.9
910,316033399,2020-06-01T05:05:47,49.43444,-123.2875,7.8,188.0
914,316033399,2020-06-01T05:06:57,49.43193,-123.28798,7.8,187.6
918,316033399,2020-06-01T05:08:07,49.42945,-123.28869,7.8,191.8
924,316033399,2020-06-01T05:09:08,49.4273,-123.2892,7.8,188.4
932,316033399,2020-06-01T05:11:57,49.42126,-123.29083,7.9,190.7
938,316033399,2020-06-01T05:13:07,49.41873,-123.29186,8.0,193.2
943,316033399,2020-06-01T05:15:27,49.41369,-123.29369,8.0,192.0
947,316033399,2020-06-01T05:16:47,49.41079,-123.2947,8.0,195.1
952,316033399,2020-06-01T05:17:56,49.40833,-123.29543,8.0,186.6
955,316033399,2020-06-01T05:19:07,49.40571,-123.29606,8.0,191.3
959,316033399,2020-06-01T05:22:27,49.39845,-123.29809,8.0,189.9
960,316033399,2020-06-01T05:21:26,49.40064,-123.29742,8.0,190.1
967,316033399,2020-06-01T05:25:06,49.39263,-123.29968,8.1,188.6
970,316033399,2020-06-01T05:27:27,49.38745,-123.30117,8.0,190.1
972,316033399,2020-06-01T05:26:16,49.39001,-123.30036,8.1,191.9
973,316033399,2020-06-01T05:28:37,49.38482,-123.30173,8.1,189.8
975,316033399,2020-06-01T05:29:47,49.38229,-123.30249,8.1,189.0
980,316033399,2020-06-01T05:30:56,49.37973,-123.30306,8.1,190.4
987,316033399,2020-06-01T05:32:17,49.37676,-123.30385,8.0,189.1
988,316033399,2020-06-01T05:33:27,49.37416,-123.30444,8.0,190.4
992,316033399,2020-06-01T05:34:56,49.37094,-123.30525,8.1,188.1
993,316033399,2020-06-01T05:37:19,49.36565,-123.30571,8.1,163.4
999,316033399,2020-06-01T05:38:36,49.36302,-123.30394,8.3,156.5
1001,316033399,2020-06-01T05:39:56,49.36013,-123.30227,8.3,159.8
1004,316033399,2020-06-01T05:42:17,49.35515,-123.29911,8.4,155.5
1006,316033399,2020-06-01T05:43:46,49.35198,-123.297,8.4,158.2
1012,316033399,2020-06-01T05:44:57,49.34942,-123.29533,8.5,155.1
1013,316033399,2020-06-01T05:41:06,49.35765,-123.30064,8.3,158.3
1019,316033399,2020-06-01T05:46:06,49.34689,-123.29372,8.5,158.8
1020,316033399,2020-06-01T05:48:26,49.34179,-123.29036,8.6,156.2
1021,316033399,2020-06-01T05:47:16,49.34432,-123.29209,8.6,156.6
1025,316033399,2020-06-01T05:49:27,49.33961,-123.28892,8.6,158.0
1028,316033399,2020-06-01T05:50:36,49.33703,-123.28742,8.5,159.0
1029,316033399,2020-06-01T05:51:46,49.33453,-123.28576,8.5,157.7
1031,316033399,2020-06-01T05:52:57,49.33195,-123.2842,8.5,156.6
1034,316033399,2020-06-01T05:53:59,49.32966,-123.28275,8.5,159.8
1035,316033399,2020-06-01T05:55:03,49.3281,-123.27997,8.4,116.3
1041,316033399,2020-06-01T05:56:06,49.32706,-123.27657,8.4,114.9
1045,316033399,2020-06-01T05:57:07,49.32634,-123.27322,8.3,106.2
2152,316033399,2020-06-01T05:10:37,49.42409,-123.29011,7.9,192.1
2172,316033399,2020-06-01T05:14:16,49.41623,-123.2927,8.0,195.1
2196,316033399,2020-06-01T05:20:16,49.4032,-123.29684,8.0,189.7
2209,316033399,2020-06-01T05:23:47,49.39553,-123.29882,8.0,191.4
2257,316033399,2020-06-01T05:36:17,49.36791,-123.30602,8.0,190.6
