,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,18,316008039,2020-06-01 00:02:44,49.35587,-123.27311,0.0,63.1
1,34,316008039,2020-06-01 00:05:44,49.35585,-123.27309,0.0,0.0
2,61,316008039,2020-06-01 00:11:44,49.35589,-123.27312,0.0,107.0
3,78,316008039,2020-06-01 00:14:43,49.35581,-123.27307,0.0,0.0
9,171,316008039,2020-06-01 00:17:44,49.35584,-123.27312,0.0,0.0
4,90,316008039,2020-06-01 00:20:45,49.35584,-123.27309,0.0,52.2
12,191,316008039,2020-06-01 00:23:43,49.35584,-123.27311,0.0,0.0
5,117,316008039,2020-06-01 00:26:43,49.35588,-123.27312,0.0,0.0
6,128,316008039,2020-06-01 00:29:43,49.35587,-123.2731,0.0,0.0
7,156,316008039,2020-06-01 00:35:45,49.35586,-123.27311,0.0,39.2
8,165,316008039,2020-06-01 00:38:43,49.35589,-123.27313,0.0,48.8
10,176,316008039,2020-06-01 00:41:44,49.35585,-123.27314,0.0,0.0
11,187,316008039,2020-06-01 00:44:42,49.35587,-123.27307,0.0,0.0
13,204,316008039,2020-06-01 00:50:43,49.35587,-123.27315,0.0,0.0
16,249,316008039,2020-06-01 00:53:44,49.35587,-123.27311,0.0,0.0
14,224,316008039,2020-06-01 00:56:43,49.35585,-123.27311,0.0,30.9
15,246,316008039,2020-06-01 00:59:43,49.35587,-123.2731,0.0,0.0
17,286,316008039,2020-06-01 01:05:43,49.35586,-123.2731,0.0,0.0
18,316,316008039,2020-06-01 01:14:42,49.35588,-123.27312,0.0,0.0
19,326,316008039,2020-06-01 01:17:47,49.35586,-123.27313,0.0,0.0
20,347,316008039,2020-06-01 01:23:42,49.3558,-123.27311,0.0,75.3
21,355,316008039,2020-06-01 01:26:43,49.35583,-123.2731,0.0,89.0
22,359,316008039,2020-06-01 01:29:43,49.35583,-123.27309,0.0,0.0
23,367,316008039,2020-06-01 01:32:44,49.35584,-123.27309,0.0,95.9
24,373,316008039,2020-06-01 01:35:45,49.35585,-123.27313,0.0,54.6
25,392,316008039,2020-06-01 01:44:42,49.35587,-123.27311,0.0,0.0
45,648,316008039,2020-06-01 01:50:44,49.35585,-123.27315,0.0,0.0
26,420,316008039,2020-06-01 01:53:42,49.35587,-123.27311,0.0,0.0
27,428,316008039,2020-06-01 01:56:42,49.35587,-123.27309,0.0,0.0
