MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367369550,2019-09-08T00:00:06,31.14314,-81.49662,0.0,58.5,165.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367063030,2019-09-08T00:00:13,31.12038,-81.36859,12.3,122.8,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367691290,2019-09-08T00:00:12,31.14214,-81.49644,0.1,176.5,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367305420,2019-09-08T00:00:06,31.14345,-81.49676,0.0,5.9,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
369201000,2019-09-08T00:00:07,31.15671,-81.49925,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
311828000,2019-09-08T00:00:53,31.13155,-81.49312,0.0,178.7,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367063030,2019-09-08T00:01:23,31.11811,-81.36472,12.2,125.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367753660,2019-09-08T00:00:30,31.15612,-81.49926,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367762440,2019-09-08T00:00:47,31.15414,-81.49954,0.1,340.5,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
338335542,2019-09-08T00:00:49,31.16743,-81.41489,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367157730,2019-09-08T00:01:20,31.15826,-81.4993,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367369550,2019-09-08T00:01:15,31.14312,-81.49663,0.0,340.0,165.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367691290,2019-09-08T00:01:21,31.14213,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
368004680,2019-09-08T00:01:26,31.16682,-81.41572,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367305420,2019-09-08T00:01:17,31.14345,-81.49676,0.0,230.7,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367569620,2019-09-08T00:01:45,31.16721,-81.4145,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
369273000,2019-09-08T00:02:14,31.1604,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367063030,2019-09-08T00:02:24,31.11614,-81.36153,12.2,125.2,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367305420,2019-09-08T00:02:28,31.14345,-81.49676,0.0,288.6,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367691290,2019-09-08T00:02:31,31.14211,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367369550,2019-09-08T00:02:35,31.14311,-81.49663,0.0,312.5,166.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367458950,2019-09-08T00:01:55,31.15703,-81.49958,0.0,360.0,511.0,WYOMING WIND,IMO0000000,WDF5063,36.0,,14.0,4.0,,,B
338184094,2019-09-08T00:01:59,31.15499,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
338143506,2019-09-08T00:02:59,31.15971,-81.49969,0.0,59.5,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
369201000,2019-09-08T00:03:08,31.15667,-81.49925,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367753660,2019-09-08T00:03:29,31.15613,-81.49925,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367063030,2019-09-08T00:03:34,31.11394,-81.35774,12.0,125.7,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367305420,2019-09-08T00:03:36,31.14345,-81.49677,0.0,207.9,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367094180,2019-09-08T00:02:01,31.155,-81.49942,0.0,92.5,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
338335542,2019-09-08T00:03:49,31.16744,-81.41487,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367691290,2019-09-08T00:03:42,31.14211,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367369550,2019-09-08T00:03:44,31.14311,-81.49663,0.0,145.3,164.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
311828000,2019-09-08T00:03:53,31.13155,-81.49312,0.0,177.3,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367157730,2019-09-08T00:04:19,31.15826,-81.4993,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367762440,2019-09-08T00:03:49,31.15415,-81.49954,0.1,340.5,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
368004680,2019-09-08T00:04:28,31.16683,-81.41571,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367569620,2019-09-08T00:04:44,31.16721,-81.4145,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367063030,2019-09-08T00:04:42,31.11147,-81.35442,12.0,132.4,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367369550,2019-09-08T00:04:45,31.1431,-81.49663,0.0,283.9,166.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367458950,2019-09-08T00:04:56,31.15704,-81.49957,0.0,360.0,511.0,WYOMING WIND,IMO0000000,WDF5063,36.0,,14.0,4.0,,,B
367305420,2019-09-08T00:04:46,31.14346,-81.49677,0.0,105.3,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367094180,2019-09-08T00:05:04,31.15501,-81.49942,0.0,92.5,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367691290,2019-09-08T00:04:52,31.14212,-81.49645,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
369273000,2019-09-08T00:05:13,31.1604,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367305420,2019-09-08T00:05:47,31.14345,-81.49676,0.0,129.3,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
338184094,2019-09-08T00:04:59,31.15499,-81.49958,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367063030,2019-09-08T00:05:53,31.10872,-81.35112,12.0,137.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
369201000,2019-09-08T00:06:07,31.15671,-81.49925,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367753660,2019-09-08T00:06:30,31.1561,-81.49926,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367691290,2019-09-08T00:06:13,31.1421,-81.49645,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367369550,2019-09-08T00:06:14,31.14311,-81.49663,0.0,44.9,165.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367063030,2019-09-08T00:07:03,31.10582,-81.34824,11.5,141.6,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
338335542,2019-09-08T00:06:49,31.16744,-81.41489,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367762440,2019-09-08T00:06:49,31.15414,-81.49953,0.0,340.5,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367369550,2019-09-08T00:07:15,31.14311,-81.49662,0.0,304.8,165.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
368004680,2019-09-08T00:07:25,31.16682,-81.41571,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
311828000,2019-09-08T00:06:53,31.13155,-81.49312,0.0,169.7,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367157730,2019-09-08T00:07:23,31.15826,-81.49931,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367305420,2019-09-08T00:06:57,31.14344,-81.49678,0.0,265.8,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367691290,2019-09-08T00:07:31,31.14211,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338184094,2019-09-08T00:07:59,31.155,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367569620,2019-09-08T00:07:44,31.1672,-81.41448,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367063030,2019-09-08T00:08:14,31.1031,-81.34606,7.8,147.3,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367094180,2019-09-08T00:08:01,31.155,-81.49941,0.0,92.5,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367305420,2019-09-08T00:08:06,31.14344,-81.49677,0.0,244.2,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
369273000,2019-09-08T00:08:14,31.1604,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367369550,2019-09-08T00:08:26,31.14311,-81.49664,0.0,43.5,166.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367458950,2019-09-08T00:07:55,31.15704,-81.49958,0.0,360.0,511.0,WYOMING WIND,IMO0000000,WDF5063,36.0,,14.0,4.0,,,B
367691290,2019-09-08T00:08:43,31.14212,-81.49645,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338143506,2019-09-08T00:08:57,31.15969,-81.49969,0.0,106.1,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
339759000,2019-09-08T00:08:49,31.15717,-81.49972,0.0,274.0,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
369201000,2019-09-08T00:09:08,31.15671,-81.49925,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367063030,2019-09-08T00:09:23,31.10162,-81.34494,3.1,142.1,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367305420,2019-09-08T00:09:28,31.14346,-81.49677,0.0,290.8,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367753660,2019-09-08T00:09:30,31.15612,-81.49923,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367369550,2019-09-08T00:09:35,31.14311,-81.49664,0.0,269.3,166.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
338335542,2019-09-08T00:09:49,31.16744,-81.41487,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367691290,2019-09-08T00:09:53,31.14213,-81.49645,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
311828000,2019-09-08T00:09:53,31.13155,-81.49312,0.0,162.5,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
368004680,2019-09-08T00:10:26,31.16681,-81.41572,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367569620,2019-09-08T00:10:47,31.1672,-81.41448,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367063030,2019-09-08T00:10:32,31.10146,-81.34453,0.7,44.9,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367157730,2019-09-08T00:10:20,31.15826,-81.49931,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367369550,2019-09-08T00:10:45,31.1431,-81.49663,0.0,82.9,166.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367458950,2019-09-08T00:10:55,31.15704,-81.49961,0.0,360.0,511.0,WYOMING WIND,IMO0000000,WDF5063,36.0,,14.0,4.0,,,B
367691290,2019-09-08T00:11:03,31.1421,-81.49645,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338184094,2019-09-08T00:11:00,31.155,-81.49958,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367094180,2019-09-08T00:11:01,31.15501,-81.49942,0.0,102.2,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
369273000,2019-09-08T00:11:14,31.1604,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367305420,2019-09-08T00:11:37,31.14346,-81.49677,0.0,284.2,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367063030,2019-09-08T00:11:44,31.10162,-81.34431,1.0,52.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
339759000,2019-09-08T00:11:49,31.15718,-81.49972,0.0,279.0,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
338143506,2019-09-08T00:11:57,31.15969,-81.4997,0.0,88.6,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
367369550,2019-09-08T00:12:05,31.14309,-81.49663,0.0,62.0,164.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367305420,2019-09-08T00:10:36,31.14346,-81.49676,0.0,246.7,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367691290,2019-09-08T00:12:13,31.14213,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367753660,2019-09-08T00:12:30,31.15609,-81.49923,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
369201000,2019-09-08T00:12:09,31.15671,-81.49926,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367063030,2019-09-08T00:12:52,31.10183,-81.34435,1.0,284.7,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367762440,2019-09-08T00:12:47,31.15419,-81.49952,0.0,340.5,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367157730,2019-09-08T00:13:20,31.15826,-81.4993,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
368004680,2019-09-08T00:13:26,31.16682,-81.41572,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367305420,2019-09-08T00:13:57,31.14346,-81.49676,0.0,353.7,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367569620,2019-09-08T00:13:44,31.16721,-81.41449,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367369550,2019-09-08T00:14:25,31.1431,-81.49663,0.0,313.1,164.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367458950,2019-09-08T00:13:55,31.15704,-81.4996,0.0,360.0,511.0,WYOMING WIND,IMO0000000,WDF5063,36.0,,14.0,4.0,,,B
367094180,2019-09-08T00:14:01,31.15502,-81.49942,0.0,102.2,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367063030,2019-09-08T00:14:02,31.10151,-81.34488,1.9,213.8,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
338184094,2019-09-08T00:13:59,31.15501,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
369273000,2019-09-08T00:14:14,31.1604,-81.49999,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367691290,2019-09-08T00:14:43,31.14212,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338143506,2019-09-08T00:14:56,31.15969,-81.49969,0.0,81.2,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
367305420,2019-09-08T00:15:06,31.14347,-81.49676,0.0,53.7,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367762440,2019-09-08T00:15:47,31.15416,-81.49951,0.1,340.5,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
369201000,2019-09-08T00:15:10,31.1567,-81.49924,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367063030,2019-09-08T00:16:23,31.10103,-81.34476,0.5,142.6,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367063030,2019-09-08T00:15:12,31.10117,-81.3449,0.7,150.2,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367753660,2019-09-08T00:15:29,31.15609,-81.49922,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
311828000,2019-09-08T00:15:53,31.13155,-81.49311,0.0,184.7,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367305420,2019-09-08T00:16:18,31.14347,-81.49675,0.0,8.9,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367369550,2019-09-08T00:15:45,31.1431,-81.49663,0.0,262.9,164.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367691290,2019-09-08T00:15:52,31.14213,-81.49643,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338335542,2019-09-08T00:15:50,31.16744,-81.41487,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367369550,2019-09-08T00:16:46,31.1431,-81.49663,0.0,281.7,164.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
368004680,2019-09-08T00:16:27,31.16681,-81.41572,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367157730,2019-09-08T00:16:21,31.15825,-81.49931,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367094180,2019-09-08T00:17:01,31.15502,-81.49942,0.0,102.2,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367305420,2019-09-08T00:12:47,31.14346,-81.49677,0.0,359.2,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
338335542,2019-09-08T00:12:49,31.16744,-81.41487,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367569620,2019-09-08T00:16:45,31.1672,-81.41449,0.1,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
311828000,2019-09-08T00:12:53,31.13155,-81.49311,0.0,179.7,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367458950,2019-09-08T00:16:57,31.15703,-81.49959,0.0,360.0,511.0,WYOMING WIND,IMO0000000,WDF5063,36.0,,14.0,4.0,,,B
338184094,2019-09-08T00:16:59,31.155,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367691290,2019-09-08T00:17:03,31.14214,-81.49646,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367369550,2019-09-08T00:13:16,31.14311,-81.49664,0.0,72.9,166.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367305420,2019-09-08T00:17:26,31.14347,-81.49676,0.0,321.5,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367063030,2019-09-08T00:17:33,31.10094,-81.34464,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367691290,2019-09-08T00:13:32,31.14213,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
339759000,2019-09-08T00:14:49,31.15717,-81.49972,0.0,276.0,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
369273000,2019-09-08T00:17:14,31.16041,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
338143506,2019-09-08T00:17:56,31.1597,-81.49969,0.0,86.4,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
339759000,2019-09-08T00:17:49,31.15717,-81.49972,0.0,285.5,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367369550,2019-09-08T00:17:55,31.14311,-81.49663,0.0,352.7,165.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367691290,2019-09-08T00:18:13,31.14212,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367753660,2019-09-08T00:18:29,31.15611,-81.49926,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
311828000,2019-09-08T00:18:53,31.13155,-81.49311,0.0,187.6,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367305420,2019-09-08T00:18:36,31.14346,-81.49677,0.0,225.8,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
338335542,2019-09-08T00:18:51,31.16743,-81.41487,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367063030,2019-09-08T00:18:43,31.10086,-81.34452,0.4,117.3,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367369550,2019-09-08T00:19:05,31.14311,-81.49663,0.0,359.6,163.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
368004680,2019-09-08T00:19:26,31.16681,-81.41572,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367569620,2019-09-08T00:19:45,31.1672,-81.41449,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367691290,2019-09-08T00:19:31,31.14212,-81.49645,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367458950,2019-09-08T00:19:56,31.15703,-81.4996,0.0,360.0,511.0,WYOMING WIND,IMO0000000,WDF5063,36.0,,14.0,4.0,,,B
367305420,2019-09-08T00:19:48,31.14346,-81.49677,0.0,339.8,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
338184094,2019-09-08T00:19:59,31.155,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367369550,2019-09-08T00:20:15,31.14311,-81.49664,0.0,51.6,163.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367157730,2019-09-08T00:19:19,31.15825,-81.49931,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
369273000,2019-09-08T00:20:17,31.1604,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367762440,2019-09-08T00:18:49,31.15415,-81.49953,0.0,340.5,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367305420,2019-09-08T00:21:17,31.14346,-81.49677,0.0,314.9,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
339759000,2019-09-08T00:20:49,31.15717,-81.49971,0.0,302.5,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
369201000,2019-09-08T00:21:07,31.15668,-81.49923,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
338143506,2019-09-08T00:20:57,31.15969,-81.49968,0.0,99.5,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
367369550,2019-09-08T00:21:26,31.1431,-81.49663,0.0,319.5,163.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367063030,2019-09-08T00:21:04,31.10072,-81.34438,0.5,152.7,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
311828000,2019-09-08T00:21:53,31.13155,-81.49311,0.0,180.2,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367157730,2019-09-08T00:22:21,31.15828,-81.49929,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367762440,2019-09-08T00:21:48,31.15414,-81.4995,0.0,340.5,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367063030,2019-09-08T00:19:53,31.1008,-81.34445,0.4,150.9,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
367691290,2019-09-08T00:22:12,31.14209,-81.49643,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367305420,2019-09-08T00:22:36,31.14346,-81.49676,0.0,39.6,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367369550,2019-09-08T00:22:34,31.14311,-81.49663,0.1,4.9,163.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
368004680,2019-09-08T00:22:26,31.16683,-81.41571,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367569620,2019-09-08T00:22:45,31.16719,-81.41448,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
338184094,2019-09-08T00:22:59,31.155,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367094180,2019-09-08T00:23:01,31.15502,-81.49942,0.0,102.2,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367063030,2019-09-08T00:23:42,31.10052,-81.34417,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,0.0,51.0,12.0,,60.0,A
