,MMSI,BaseDateTime,LAT,LON,SOG,COG
15,367569620,2019-09-08T00:01:45,31.16721,-81.4145,0.0,161.7
36,367569620,2019-09-08T00:04:44,31.16721,-81.4145,0.0,161.7
61,367569620,2019-09-08T00:07:44,31.1672,-81.41448,0.0,161.7
80,367569620,2019-09-08T00:10:47,31.1672,-81.41448,0.0,161.7
103,367569620,2019-09-08T00:13:44,31.16721,-81.41449,0.0,161.7
129,367569620,2019-09-08T00:16:45,31.1672,-81.41449,0.1,161.7
151,367569620,2019-09-08T00:19:45,31.1672,-81.41449,0.0,161.7
174,367569620,2019-09-08T00:22:45,31.16719,-81.41448,0.0,161.7
196,367569620,2019-09-08T00:25:45,31.1672,-81.41449,0.0,161.7
219,367569620,2019-09-08T00:28:44,31.1672,-81.41448,0.0,161.7
265,367569620,2019-09-08T00:34:44,31.16721,-81.41448,0.0,161.7
266,367569620,2019-09-08T00:31:44,31.16721,-81.41449,0.0,161.7
285,367569620,2019-09-08T00:37:45,31.16721,-81.41448,0.0,161.7
303,367569620,2019-09-08T00:40:44,31.1672,-81.41448,0.0,161.7
318,367569620,2019-09-08T00:43:45,31.1672,-81.41448,0.0,161.7
347,367569620,2019-09-08T00:46:46,31.16719,-81.41449,0.0,161.7
367,367569620,2019-09-08T00:49:45,31.1672,-81.41448,0.0,161.7
387,367569620,2019-09-08T00:55:46,31.1672,-81.41449,0.0,161.7
403,367569620,2019-09-08T00:52:47,31.1672,-81.41449,0.1,161.7
424,367569620,2019-09-08T00:58:45,31.1672,-81.41449,0.1,161.7
449,367569620,2019-09-08T01:01:44,31.1672,-81.41448,0.0,161.7
473,367569620,2019-09-08T01:04:44,31.1672,-81.41449,0.0,161.7
491,367569620,2019-09-08T01:07:46,31.16719,-81.41449,0.0,161.7
508,367569620,2019-09-08T01:10:45,31.16719,-81.41449,0.0,161.7
532,367569620,2019-09-08T01:13:45,31.1672,-81.41449,0.0,161.7
552,367569620,2019-09-08T01:16:45,31.16719,-81.4145,0.0,161.7
568,367569620,2019-09-08T01:19:45,31.1672,-81.4145,0.0,161.7
617,367569620,2019-09-08T01:25:44,31.16719,-81.41449,0.0,161.7
636,367569620,2019-09-08T01:28:45,31.1672,-81.41448,0.0,161.7
660,367569620,2019-09-08T01:31:45,31.1672,-81.4145,0.0,161.7
682,367569620,2019-09-08T01:34:46,31.1672,-81.41448,0.0,161.7
