,MMSI,BaseDateTime,LAT,LON,SOG,COG
23,338143506,2019-09-08T00:02:59,31.15971,-81.49969,0.0,59.5
69,338143506,2019-09-08T00:08:57,31.15969,-81.49969,0.0,106.1
92,338143506,2019-09-08T00:11:57,31.15969,-81.4997,0.0,88.6
111,338143506,2019-09-08T00:14:56,31.15969,-81.49969,0.0,81.2
140,338143506,2019-09-08T00:17:56,31.1597,-81.49969,0.0,86.4
163,338143506,2019-09-08T00:20:57,31.15969,-81.49968,0.0,99.5
210,338143506,2019-09-08T00:26:57,31.1597,-81.49968,0.0,100.1
250,338143506,2019-09-08T00:29:56,31.15969,-81.49968,0.0,105.1
275,338143506,2019-09-08T00:35:57,31.15969,-81.49968,0.0,102.6
295,338143506,2019-09-08T00:38:57,31.1597,-81.49968,0.0,88.8
317,338143506,2019-09-08T00:41:57,31.15969,-81.49969,0.0,99.2
328,338143506,2019-09-08T00:44:57,31.15968,-81.4997,0.0,118.7
356,338143506,2019-09-08T00:47:56,31.15967,-81.49971,0.0,132.7
375,338143506,2019-09-08T00:50:57,31.15967,-81.49971,0.0,143.5
422,338143506,2019-09-08T00:56:58,31.15968,-81.4997,0.0,137.7
451,338143506,2019-09-08T01:02:56,31.15967,-81.49969,0.0,109.9
499,338143506,2019-09-08T01:08:56,31.15968,-81.49968,0.0,117.4
582,338143506,2019-09-08T01:20:58,31.15968,-81.49969,0.0,111.7
606,338143506,2019-09-08T01:23:57,31.15967,-81.4997,0.0,130.4
627,338143506,2019-09-08T01:26:56,31.15967,-81.4997,0.0,152.4
647,338143506,2019-09-08T01:29:58,31.15967,-81.4997,0.0,147.6
671,338143506,2019-09-08T01:32:57,31.15968,-81.4997,0.0,151.6
678,338143506,2019-09-08T01:35:57,31.15967,-81.49971,0.0,146.1
707,338143506,2019-09-08T01:38:58,31.15968,-81.49971,0.0,123.2
748,338143506,2019-09-08T01:44:56,31.15968,-81.49971,0.0,122.2
784,338143506,2019-09-08T01:53:57,31.15968,-81.4997,0.0,58.8
790,338143506,2019-09-08T01:50:59,31.15967,-81.49969,0.0,118.2
837,338143506,2019-09-08T01:59:56,31.15968,-81.4997,0.0,82.5
861,338143506,2019-09-08T02:02:56,31.15968,-81.4997,0.0,91.2
887,338143506,2019-09-08T02:05:56,31.15969,-81.49969,0.0,41.5
909,338143506,2019-09-08T02:08:56,31.15967,-81.4997,0.0,91.3
931,338143506,2019-09-08T02:11:57,31.15967,-81.4997,0.0,191.7
958,338143506,2019-09-08T02:14:58,31.15969,-81.49967,0.0,61.5
981,338143506,2019-09-08T02:17:56,31.1597,-81.49968,0.0,89.4
988,338143506,2019-09-08T02:20:57,31.15969,-81.4997,0.0,92.6
1035,338143506,2019-09-08T02:23:56,31.1597,-81.49969,0.0,53.2
1036,338143506,2019-09-08T02:26:56,31.1597,-81.49969,0.0,50.8
1065,338143506,2019-09-08T02:29:57,31.1597,-81.49971,0.0,42.1
1110,338143506,2019-09-08T02:35:56,31.15969,-81.4997,0.0,101.5
1127,338143506,2019-09-08T02:38:56,31.15968,-81.49968,0.0,31.7
1148,338143506,2019-09-08T02:41:57,31.1597,-81.49969,0.0,90.5
1160,338143506,2019-09-08T02:45:00,31.15968,-81.49969,0.0,69.7
1191,338143506,2019-09-08T02:47:57,31.15968,-81.4997,0.0,57.5
1211,338143506,2019-09-08T02:53:56,31.1597,-81.4997,0.0,39.3
1247,338143506,2019-09-08T02:56:57,31.1597,-81.4997,0.0,38.6
1282,338143506,2019-09-08T02:59:57,31.15969,-81.49969,0.0,30.3
1285,338143506,2019-09-08T03:02:58,31.15969,-81.4997,0.0,40.4
1390,338143506,2019-09-08T03:17:57,31.15969,-81.49971,0.0,92.4
1428,338143506,2019-09-08T03:23:56,31.15967,-81.49971,0.0,148.1
1460,338143506,2019-09-08T03:26:57,31.15968,-81.49969,0.0,20.4
1480,338143506,2019-09-08T03:29:56,31.15968,-81.4997,0.0,43.7
1504,338143506,2019-09-08T03:32:57,31.15969,-81.49968,0.0,343.3
1525,338143506,2019-09-08T03:35:58,31.1597,-81.49971,0.0,348.8
1527,338143506,2019-09-08T03:38:57,31.1597,-81.49972,0.0,9.4
1560,338143506,2019-09-08T03:41:57,31.1597,-81.49972,0.0,346.3
1577,338143506,2019-09-08T03:44:58,31.15969,-81.4997,0.0,136.2
1604,338143506,2019-09-08T03:47:58,31.15969,-81.4997,0.0,153.5
1627,338143506,2019-09-08T03:50:56,31.15968,-81.49971,0.0,156.3
1643,338143506,2019-09-08T03:53:57,31.15968,-81.4997,0.0,140.8
1663,338143506,2019-09-08T03:56:57,31.15968,-81.4997,0.0,124.0
1677,338143506,2019-09-08T03:59:56,31.15968,-81.49971,0.0,98.1
1724,338143506,2019-09-08T04:02:56,31.15968,-81.49971,0.0,206.4
1795,338143506,2019-09-08T04:14:57,31.15968,-81.49971,0.0,143.9
1821,338143506,2019-09-08T04:17:56,31.1597,-81.49971,0.0,146.3
1846,338143506,2019-09-08T04:20:56,31.15968,-81.49971,0.0,151.8
1869,338143506,2019-09-08T04:23:57,31.15969,-81.4997,0.0,139.8
1981,338143506,2019-09-08T04:41:56,31.15967,-81.49971,0.0,170.2
2008,338143506,2019-09-08T04:47:56,31.15966,-81.49972,0.0,153.9
2065,338143506,2019-09-08T04:50:57,31.15967,-81.49972,0.0,167.4
2080,338143506,2019-09-08T04:59:56,31.15968,-81.49971,0.0,137.1
2082,338143506,2019-09-08T04:56:59,31.15967,-81.49971,0.0,167.8
2104,338143506,2019-09-08T05:02:57,31.15969,-81.49972,0.0,79.4
2165,338143506,2019-09-08T05:11:57,31.15968,-81.49972,0.0,180.0
2182,338143506,2019-09-08T05:14:56,31.15968,-81.49973,0.0,264.4
2200,338143506,2019-09-08T05:17:57,31.15969,-81.49973,0.0,268.3
2225,338143506,2019-09-08T05:20:57,31.15969,-81.49972,0.0,169.1
2260,338143506,2019-09-08T05:26:56,31.15969,-81.49972,0.0,324.0
2319,338143506,2019-09-08T05:32:57,31.1597,-81.49971,0.0,22.6
2343,338143506,2019-09-08T05:35:56,31.15971,-81.4997,0.0,52.7
2350,338143506,2019-09-08T05:39:00,31.15969,-81.49971,0.0,52.3
2414,338143506,2019-09-08T05:44:58,31.15968,-81.4997,0.0,66.3
2443,338143506,2019-09-08T05:47:56,31.15969,-81.49969,0.0,70.9
2453,338143506,2019-09-08T05:50:56,31.15969,-81.49969,0.0,59.7
2485,338143506,2019-09-08T05:53:56,31.15968,-81.49971,0.0,137.2
2529,338143506,2019-09-08T05:59:58,31.15967,-81.49969,0.0,81.0
2560,338143506,2019-09-08T06:02:58,31.15966,-81.4997,0.0,63.7
2662,338143506,2019-09-08T06:11:57,31.15968,-81.4997,0.0,60.6
2692,338143506,2019-09-08T06:14:57,31.15968,-81.49968,0.0,69.6
2721,338143506,2019-09-08T06:17:57,31.15968,-81.49969,0.0,70.4
2746,338143506,2019-09-08T06:20:58,31.15969,-81.49969,0.1,52.6
2805,338143506,2019-09-08T06:26:58,31.15968,-81.4997,0.0,68.3
2840,338143506,2019-09-08T06:29:57,31.15968,-81.4997,0.0,47.4
2870,338143506,2019-09-08T06:32:56,31.15967,-81.4997,0.0,42.9
2900,338143506,2019-09-08T06:35:57,31.15968,-81.49969,0.0,63.0
2912,338143506,2019-09-08T06:38:56,31.15967,-81.49968,0.0,83.1
2929,338143506,2019-09-08T06:41:56,31.15968,-81.49969,0.0,59.5
2993,338143506,2019-09-08T06:44:57,31.15967,-81.49969,0.0,80.0
3006,338143506,2019-09-08T06:47:57,31.15969,-81.49971,0.0,24.3
3096,338143506,2019-09-08T06:59:59,31.15968,-81.49968,0.0,89.9
3159,338143506,2019-09-08T07:05:57,31.15968,-81.49971,0.0,113.6
3284,338143506,2019-09-08T07:17:56,31.15968,-81.49968,0.0,111.9
3310,338143506,2019-09-08T07:20:57,31.15968,-81.49968,0.0,102.2
3400,338143506,2019-09-08T07:29:57,31.15968,-81.4997,0.0,96.8
3440,338143506,2019-09-08T07:35:56,31.15968,-81.49968,0.0,97.1
3483,338143506,2019-09-08T07:38:58,31.15967,-81.49966,0.0,99.3
3520,338143506,2019-09-08T07:41:56,31.15968,-81.49967,0.0,98.3
3560,338143506,2019-09-08T07:47:57,31.15968,-81.49972,0.0,62.1
3595,338143506,2019-09-08T07:50:59,31.15969,-81.4997,0.0,81.4
