BaseDateTime,Unnamed: 0,Unnamed: 0.1,MMSI,LAT,LON,SOG,COG,cos_COG,sin_COG
2019-09-08 08:10:48,110,3784,338102861,31.12796,-81.40158,0.5,229.1,-0.6547408137173398,-0.7558534691676394
2019-09-08 08:11:50,111,3789,338102861,31.12725,-81.40214,3.0,201.5,-0.9304175679820245,-0.36650122672429736
2019-09-08 08:12:56,112,3804,338102861,31.1271,-81.40205,0.4,158.4,-0.9297764858882515,0.36812455268467775
2019-09-08 08:14:28,114,3828,338102861,31.12708,-81.40186,0.4,111.9,-0.37298778257580906,0.9278362538989199
2019-09-08 08:15:32,113,3821,338102861,31.12722,-81.4015,0.6,67.2,0.38751558645210293,0.9218631515885005
2019-09-08 08:16:44,115,3837,338102861,31.12713,-81.40169,1.0,256.7,-0.23004973718810437,-0.9731788727770883
2019-09-08 08:17:48,116,3842,338102861,31.1272,-81.40197,0.9,296.4,0.44463517918492707,-0.895711760239413
2019-09-08 08:18:52,117,3861,338102861,31.12715,-81.40166,0.7,105.7,-0.27060044597586363,0.9626917464264788
2019-09-08 08:19:54,118,3873,338102861,31.12705,-81.40158,0.4,154.9,-0.9055687990111396,0.42419942274539013
