,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,6665,367674510,2019-09-08 13:58:20,31.15721,-81.49965,0.0,0.0
1,6688,367674510,2019-09-08 14:01:22,31.15721,-81.49964,0.0,0.0
2,6714,367674510,2019-09-08 14:04:19,31.15721,-81.49966,0.0,0.0
3,6747,367674510,2019-09-08 14:07:20,31.15721,-81.49966,0.0,0.0
4,6765,367674510,2019-09-08 14:10:19,31.1572,-81.49967,0.0,0.0
5,6823,367674510,2019-09-08 14:16:23,31.15719,-81.49967,0.0,0.0
6,6889,367674510,2019-09-08 14:22:20,31.1572,-81.49964,0.0,0.0
7,6916,367674510,2019-09-08 14:28:22,31.1572,-81.49966,0.0,0.0
8,6942,367674510,2019-09-08 14:31:20,31.15721,-81.49967,0.0,0.0
9,6961,367674510,2019-09-08 14:34:23,31.15718,-81.49967,0.0,0.0
10,6982,367674510,2019-09-08 14:37:21,31.15719,-81.49966,0.0,0.0
11,7000,367674510,2019-09-08 14:40:19,31.15721,-81.49966,0.0,0.0
12,7025,367674510,2019-09-08 14:43:20,31.15719,-81.49967,0.0,0.0
13,7041,367674510,2019-09-08 14:46:19,31.15718,-81.49965,0.0,0.0
14,7058,367674510,2019-09-08 14:49:20,31.15719,-81.49964,0.0,0.0
15,7090,367674510,2019-09-08 14:52:45,31.15719,-81.49967,0.0,0.0
16,7110,367674510,2019-09-08 14:55:41,31.1572,-81.49965,0.0,0.0
17,7121,367674510,2019-09-08 14:58:41,31.1572,-81.49965,0.0,0.0
18,7139,367674510,2019-09-08 15:01:43,31.1572,-81.49965,0.0,0.0
19,7159,367674510,2019-09-08 15:04:41,31.15719,-81.49966,0.0,0.0
20,7177,367674510,2019-09-08 15:07:41,31.1572,-81.49966,0.0,0.0
21,7203,367674510,2019-09-08 15:10:42,31.15718,-81.49965,0.0,0.0
22,7228,367674510,2019-09-08 15:13:40,31.15719,-81.49965,0.0,0.0
23,7246,367674510,2019-09-08 15:16:41,31.1572,-81.49965,0.0,0.0
24,7267,367674510,2019-09-08 15:19:41,31.1572,-81.49965,0.0,0.0
25,7277,367674510,2019-09-08 15:22:41,31.15719,-81.49964,0.0,0.0
26,7298,367674510,2019-09-08 15:25:40,31.15719,-81.49966,0.0,0.0
27,7314,367674510,2019-09-08 15:28:42,31.15719,-81.49967,0.0,0.0
28,7327,367674510,2019-09-08 15:31:41,31.1572,-81.49966,0.0,0.0
29,7345,367674510,2019-09-08 15:34:41,31.15721,-81.49966,0.0,0.0
30,7365,367674510,2019-09-08 15:37:41,31.15719,-81.49964,0.0,0.0
31,7388,367674510,2019-09-08 15:40:41,31.15719,-81.49965,0.0,0.0
32,7398,367674510,2019-09-08 15:43:41,31.15722,-81.49963,0.0,0.0
33,7424,367674510,2019-09-08 15:46:40,31.15719,-81.49965,0.0,0.0
34,7440,367674510,2019-09-08 15:49:41,31.15719,-81.49964,0.0,0.0
35,7458,367674510,2019-09-08 15:52:42,31.15719,-81.49964,0.0,0.0
36,7479,367674510,2019-09-08 15:55:40,31.15719,-81.49966,0.0,0.0
37,7493,367674510,2019-09-08 15:58:40,31.15719,-81.49966,0.0,0.0
38,7525,367674510,2019-09-08 16:01:41,31.15719,-81.49964,0.0,0.0
39,7538,367674510,2019-09-08 16:04:42,31.15719,-81.49966,0.0,0.0
40,7559,367674510,2019-09-08 16:07:41,31.1572,-81.49965,0.0,0.0
41,7577,367674510,2019-09-08 16:10:43,31.15719,-81.49966,0.0,0.0
42,7618,367674510,2019-09-08 16:16:41,31.15719,-81.49966,0.0,0.0
43,7648,367674510,2019-09-08 16:19:41,31.15719,-81.49967,0.0,0.0
45,7686,367674510,2019-09-08 16:22:41,31.15719,-81.49966,0.0,0.0
44,7683,367674510,2019-09-08 16:25:41,31.15719,-81.49964,0.0,0.0
