,MMSI,BaseDateTime,LAT,LON,SOG,COG
16,369273000,2019-09-08T00:02:14,31.1604,-81.49997,0.0,328.2
43,369273000,2019-09-08T00:05:13,31.1604,-81.49997,0.0,328.2
65,369273000,2019-09-08T00:08:14,31.1604,-81.49997,0.0,328.2
88,369273000,2019-09-08T00:11:14,31.1604,-81.49997,0.0,328.2
109,369273000,2019-09-08T00:14:14,31.1604,-81.49999,0.0,328.2
139,369273000,2019-09-08T00:17:14,31.16041,-81.49997,0.0,328.2
158,369273000,2019-09-08T00:20:17,31.1604,-81.49997,0.0,328.2
180,369273000,2019-09-08T00:23:13,31.16039,-81.49999,0.0,328.2
200,369273000,2019-09-08T00:26:14,31.16041,-81.49997,0.0,328.2
227,369273000,2019-09-08T00:29:14,31.16042,-81.49996,0.0,328.2
245,369273000,2019-09-08T00:32:14,31.16041,-81.49995,0.0,328.2
261,369273000,2019-09-08T00:35:15,31.16042,-81.49997,0.0,328.2
290,369273000,2019-09-08T00:38:14,31.1604,-81.49999,0.0,328.2
299,369273000,2019-09-08T00:41:14,31.16041,-81.49997,0.0,328.2
323,369273000,2019-09-08T00:44:14,31.16042,-81.49997,0.0,328.2
352,369273000,2019-09-08T00:47:17,31.16042,-81.49995,0.0,328.2
371,369273000,2019-09-08T00:50:14,31.1604,-81.49997,0.0,328.2
405,369273000,2019-09-08T00:53:14,31.16042,-81.49997,0.0,328.2
407,369273000,2019-09-08T00:56:15,31.16042,-81.49997,0.0,328.2
427,369273000,2019-09-08T00:59:14,31.16042,-81.49996,0.0,328.2
448,369273000,2019-09-08T01:02:14,31.16041,-81.49997,0.0,328.2
475,369273000,2019-09-08T01:05:14,31.16041,-81.49999,0.0,328.2
496,369273000,2019-09-08T01:08:14,31.1604,-81.49997,0.0,328.2
519,369273000,2019-09-08T01:11:15,31.16041,-81.49997,0.0,328.2
541,369273000,2019-09-08T01:14:13,31.1604,-81.49997,0.0,328.2
562,369273000,2019-09-08T01:17:14,31.16042,-81.49997,0.0,328.2
577,369273000,2019-09-08T01:20:13,31.1604,-81.49997,0.0,328.2
619,369273000,2019-09-08T01:26:17,31.16041,-81.49999,0.0,328.2
632,369273000,2019-09-08T01:29:14,31.16041,-81.49997,0.0,328.2
656,369273000,2019-09-08T01:32:15,31.1604,-81.49997,0.0,328.2
681,369273000,2019-09-08T01:35:14,31.16041,-81.49997,0.0,328.2
708,369273000,2019-09-08T01:38:14,31.1604,-81.49997,0.0,328.2
725,369273000,2019-09-08T01:41:14,31.16041,-81.49999,0.0,328.2
738,369273000,2019-09-08T01:44:14,31.16039,-81.5,0.0,328.2
761,369273000,2019-09-08T01:50:15,31.16039,-81.50001,0.0,328.2
778,369273000,2019-09-08T01:47:14,31.16038,-81.5,0.0,328.2
792,369273000,2019-09-08T01:53:14,31.1604,-81.49997,0.0,328.2
823,369273000,2019-09-08T01:56:14,31.16041,-81.49999,0.0,328.2
834,369273000,2019-09-08T01:59:14,31.1604,-81.5,0.0,328.2
855,369273000,2019-09-08T02:02:14,31.16041,-81.49997,0.0,328.2
885,369273000,2019-09-08T02:05:14,31.16042,-81.49997,0.0,328.2
926,369273000,2019-09-08T02:11:14,31.1604,-81.49997,0.0,328.2
932,369273000,2019-09-08T02:08:14,31.1604,-81.49999,0.0,328.2
954,369273000,2019-09-08T02:14:14,31.1604,-81.49995,0.0,328.2
968,369273000,2019-09-08T02:17:14,31.16041,-81.49999,0.0,328.2
1002,369273000,2019-09-08T02:20:13,31.1604,-81.49997,0.0,328.2
1020,369273000,2019-09-08T02:23:13,31.1604,-81.49996,0.0,328.2
1031,369273000,2019-09-08T02:26:15,31.16041,-81.49997,0.0,328.2
1061,369273000,2019-09-08T02:29:16,31.16042,-81.49993,0.0,328.2
1084,369273000,2019-09-08T02:32:16,31.1604,-81.49996,0.0,328.2
1105,369273000,2019-09-08T02:35:13,31.1604,-81.49997,0.0,328.2
1121,369273000,2019-09-08T02:38:14,31.16041,-81.49996,0.0,328.2
1141,369273000,2019-09-08T02:41:15,31.1604,-81.49997,0.0,328.2
1157,369273000,2019-09-08T02:44:15,31.1604,-81.49997,0.0,328.2
1186,369273000,2019-09-08T02:47:14,31.16039,-81.49996,0.0,328.2
1202,369273000,2019-09-08T02:50:14,31.1604,-81.49996,0.0,328.2
1225,369273000,2019-09-08T02:53:14,31.1604,-81.49994,0.0,328.2
