,MMSI,BaseDateTime,LAT,LON,SOG,COG
1,367063030,2019-09-08T00:00:13,31.12038,-81.36859,12.3,122.8
6,367063030,2019-09-08T00:01:23,31.11811,-81.36472,12.2,125.0
17,367063030,2019-09-08T00:02:24,31.11614,-81.36153,12.2,125.2
26,367063030,2019-09-08T00:03:34,31.11394,-81.35774,12.0,125.7
37,367063030,2019-09-08T00:04:42,31.11147,-81.35442,12.0,132.4
46,367063030,2019-09-08T00:05:53,31.10872,-81.35112,12.0,137.0
51,367063030,2019-09-08T00:07:03,31.10582,-81.34824,11.5,141.6
62,367063030,2019-09-08T00:08:14,31.1031,-81.34606,7.8,147.3
72,367063030,2019-09-08T00:09:23,31.10162,-81.34494,3.1,142.1
81,367063030,2019-09-08T00:10:32,31.10146,-81.34453,0.7,44.9
90,367063030,2019-09-08T00:11:44,31.10162,-81.34431,1.0,52.0
98,367063030,2019-09-08T00:12:52,31.10183,-81.34435,1.0,284.7
107,367063030,2019-09-08T00:14:02,31.10151,-81.34488,1.9,213.8
115,367063030,2019-09-08T00:16:23,31.10103,-81.34476,0.5,142.6
116,367063030,2019-09-08T00:15:12,31.10117,-81.3449,0.7,150.2
136,367063030,2019-09-08T00:17:33,31.10094,-81.34464,0.0,0.0
148,367063030,2019-09-08T00:18:43,31.10086,-81.34452,0.4,117.3
165,367063030,2019-09-08T00:21:04,31.10072,-81.34438,0.5,152.7
169,367063030,2019-09-08T00:19:53,31.1008,-81.34445,0.4,150.9
177,367063030,2019-09-08T00:23:42,31.10052,-81.34417,0.0,0.0
188,367063030,2019-09-08T00:22:13,31.10064,-81.3443,0.0,0.0
193,367063030,2019-09-08T00:26:03,31.10041,-81.34397,0.4,145.6
194,367063030,2019-09-08T00:24:53,31.10047,-81.34408,0.0,0.0
211,367063030,2019-09-08T00:27:12,31.10036,-81.34389,0.0,0.0
218,367063030,2019-09-08T00:28:33,31.1003,-81.34379,0.4,137.1
229,367063030,2019-09-08T00:29:42,31.10025,-81.34371,0.0,0.0
236,367063030,2019-09-08T00:30:53,31.10021,-81.34364,0.0,0.0
238,367063030,2019-09-08T00:32:03,31.10015,-81.34354,0.5,135.1
257,367063030,2019-09-08T00:35:13,31.10003,-81.34335,0.0,0.0
267,367063030,2019-09-08T00:33:52,31.10007,-81.34342,0.4,128.0
271,367063030,2019-09-08T00:36:52,31.09994,-81.34325,0.0,0.0
298,367063030,2019-09-08T00:38:52,31.09983,-81.34309,0.0,0.0
301,367063030,2019-09-08T00:39:53,31.09978,-81.34303,0.0,0.0
324,367063030,2019-09-08T00:41:32,31.09969,-81.34293,0.0,0.0
326,367063030,2019-09-08T00:45:04,31.09954,-81.34268,0.0,0.0
338,367063030,2019-09-08T00:42:43,31.09963,-81.34284,0.5,134.6
340,367063030,2019-09-08T00:43:53,31.0996,-81.34278,0.0,0.0
344,367063030,2019-09-08T00:46:13,31.09951,-81.34262,0.0,0.0
350,367063030,2019-09-08T00:47:24,31.09945,-81.34253,0.0,0.0
360,367063030,2019-09-08T00:48:33,31.0994,-81.34245,0.0,0.0
365,367063030,2019-09-08T00:49:43,31.09933,-81.34235,0.5,122.5
370,367063030,2019-09-08T00:52:22,31.09922,-81.34216,0.0,0.0
386,367063030,2019-09-08T00:54:42,31.09909,-81.34194,0.0,0.0
398,367063030,2019-09-08T00:56:22,31.09904,-81.34179,0.0,0.0
