,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,28,367094180,2019-09-08 00:02:01,31.155,-81.49942,0.0,92.5
1,41,367094180,2019-09-08 00:05:04,31.15501,-81.49942,0.0,92.5
2,63,367094180,2019-09-08 00:08:01,31.155,-81.49941,0.0,92.5
3,87,367094180,2019-09-08 00:11:01,31.15501,-81.49942,0.0,102.2
4,106,367094180,2019-09-08 00:14:01,31.15502,-81.49942,0.0,102.2
5,126,367094180,2019-09-08 00:17:01,31.15502,-81.49942,0.0,102.2
6,176,367094180,2019-09-08 00:23:01,31.15502,-81.49942,0.0,102.2
7,205,367094180,2019-09-08 00:26:00,31.15501,-81.49941,0.0,102.2
8,223,367094180,2019-09-08 00:29:01,31.15501,-81.49942,0.0,102.2
9,248,367094180,2019-09-08 00:32:03,31.155,-81.49942,0.0,102.2
10,274,367094180,2019-09-08 00:35:01,31.15502,-81.49941,0.0,102.2
11,305,367094180,2019-09-08 00:41:01,31.15501,-81.49943,0.0,102.2
12,322,367094180,2019-09-08 00:44:01,31.15502,-81.49942,0.0,102.2
13,362,367094180,2019-09-08 00:47:02,31.155,-81.49941,0.0,102.2
14,369,367094180,2019-09-08 00:50:01,31.15501,-81.4994,0.0,102.2
15,384,367094180,2019-09-08 00:53:01,31.15501,-81.49941,0.0,102.2
16,400,367094180,2019-09-08 00:56:02,31.155,-81.49942,0.0,102.2
17,443,367094180,2019-09-08 01:02:02,31.15501,-81.49941,0.0,102.2
18,467,367094180,2019-09-08 01:05:02,31.15501,-81.49941,0.0,102.2
19,493,367094180,2019-09-08 01:08:00,31.15501,-81.49943,0.0,15.2
20,518,367094180,2019-09-08 01:11:03,31.15501,-81.49943,0.0,15.2
21,534,367094180,2019-09-08 01:14:01,31.15501,-81.49943,0.0,15.2
22,559,367094180,2019-09-08 01:17:02,31.15501,-81.49942,0.0,15.2
23,599,367094180,2019-09-08 01:23:01,31.15501,-81.49943,0.0,15.2
24,620,367094180,2019-09-08 01:26:02,31.15501,-81.49942,0.0,15.2
26,668,367094180,2019-09-08 01:29:03,31.15501,-81.49941,0.0,15.2
25,654,367094180,2019-09-08 01:32:00,31.15502,-81.49942,0.0,301.8
27,685,367094180,2019-09-08 01:35:01,31.155,-81.49942,0.0,301.8
28,702,367094180,2019-09-08 01:38:01,31.15502,-81.4994,0.0,301.8
29,740,367094180,2019-09-08 01:44:01,31.15501,-81.49943,0.0,301.8
30,762,367094180,2019-09-08 01:47:02,31.15501,-81.49942,0.0,256.4
31,783,367094180,2019-09-08 01:50:01,31.15501,-81.49943,0.0,256.4
32,810,367094180,2019-09-08 01:56:02,31.15501,-81.49942,0.0,244.2
33,832,367094180,2019-09-08 01:59:01,31.15501,-81.49942,0.0,244.2
34,879,367094180,2019-09-08 02:02:02,31.155,-81.49941,0.0,244.2
35,883,367094180,2019-09-08 02:05:02,31.15501,-81.49941,0.0,244.2
36,908,367094180,2019-09-08 02:08:00,31.155,-81.4994,0.0,244.2
38,949,367094180,2019-09-08 02:11:02,31.15502,-81.49941,0.0,208.1
37,943,367094180,2019-09-08 02:14:02,31.15502,-81.49941,0.0,208.1
39,977,367094180,2019-09-08 02:17:00,31.15501,-81.49941,0.0,208.1
40,1000,367094180,2019-09-08 02:20:01,31.15501,-81.49942,0.0,159.0
41,1009,367094180,2019-09-08 02:23:01,31.15501,-81.49942,0.0,159.0
42,1082,367094180,2019-09-08 02:32:01,31.15501,-81.49943,0.0,134.0
43,1104,367094180,2019-09-08 02:35:01,31.15501,-81.49942,0.0,134.0
44,1119,367094180,2019-09-08 02:38:00,31.15501,-81.49941,0.0,134.0
45,1137,367094180,2019-09-08 02:41:02,31.15502,-81.49941,0.0,134.0
