,MMSI,BaseDateTime,LAT,LON,SOG,COG
28,367094180,2019-09-08T00:02:01,31.155,-81.49942,0.0,92.5
41,367094180,2019-09-08T00:05:04,31.15501,-81.49942,0.0,92.5
63,367094180,2019-09-08T00:08:01,31.155,-81.49941,0.0,92.5
87,367094180,2019-09-08T00:11:01,31.15501,-81.49942,0.0,102.2
106,367094180,2019-09-08T00:14:01,31.15502,-81.49942,0.0,102.2
126,367094180,2019-09-08T00:17:01,31.15502,-81.49942,0.0,102.2
176,367094180,2019-09-08T00:23:01,31.15502,-81.49942,0.0,102.2
205,367094180,2019-09-08T00:26:00,31.15501,-81.49941,0.0,102.2
223,367094180,2019-09-08T00:29:01,31.15501,-81.49942,0.0,102.2
248,367094180,2019-09-08T00:32:03,31.155,-81.49942,0.0,102.2
274,367094180,2019-09-08T00:35:01,31.15502,-81.49941,0.0,102.2
305,367094180,2019-09-08T00:41:01,31.15501,-81.49943,0.0,102.2
322,367094180,2019-09-08T00:44:01,31.15502,-81.49942,0.0,102.2
362,367094180,2019-09-08T00:47:02,31.155,-81.49941,0.0,102.2
369,367094180,2019-09-08T00:50:01,31.15501,-81.4994,0.0,102.2
384,367094180,2019-09-08T00:53:01,31.15501,-81.49941,0.0,102.2
400,367094180,2019-09-08T00:56:02,31.155,-81.49942,0.0,102.2
443,367094180,2019-09-08T01:02:02,31.15501,-81.49941,0.0,102.2
467,367094180,2019-09-08T01:05:02,31.15501,-81.49941,0.0,102.2
493,367094180,2019-09-08T01:08:00,31.15501,-81.49943,0.0,15.2
518,367094180,2019-09-08T01:11:03,31.15501,-81.49943,0.0,15.2
534,367094180,2019-09-08T01:14:01,31.15501,-81.49943,0.0,15.2
559,367094180,2019-09-08T01:17:02,31.15501,-81.49942,0.0,15.2
599,367094180,2019-09-08T01:23:01,31.15501,-81.49943,0.0,15.2
620,367094180,2019-09-08T01:26:02,31.15501,-81.49942,0.0,15.2
654,367094180,2019-09-08T01:32:00,31.15502,-81.49942,0.0,301.8
668,367094180,2019-09-08T01:29:03,31.15501,-81.49941,0.0,15.2
685,367094180,2019-09-08T01:35:01,31.155,-81.49942,0.0,301.8
702,367094180,2019-09-08T01:38:01,31.15502,-81.4994,0.0,301.8
740,367094180,2019-09-08T01:44:01,31.15501,-81.49943,0.0,301.8
762,367094180,2019-09-08T01:47:02,31.15501,-81.49942,0.0,256.4
783,367094180,2019-09-08T01:50:01,31.15501,-81.49943,0.0,256.4
810,367094180,2019-09-08T01:56:02,31.15501,-81.49942,0.0,244.2
832,367094180,2019-09-08T01:59:01,31.15501,-81.49942,0.0,244.2
879,367094180,2019-09-08T02:02:02,31.155,-81.49941,0.0,244.2
883,367094180,2019-09-08T02:05:02,31.15501,-81.49941,0.0,244.2
908,367094180,2019-09-08T02:08:00,31.155,-81.4994,0.0,244.2
943,367094180,2019-09-08T02:14:02,31.15502,-81.49941,0.0,208.1
949,367094180,2019-09-08T02:11:02,31.15502,-81.49941,0.0,208.1
977,367094180,2019-09-08T02:17:00,31.15501,-81.49941,0.0,208.1
1000,367094180,2019-09-08T02:20:01,31.15501,-81.49942,0.0,159.0
1009,367094180,2019-09-08T02:23:01,31.15501,-81.49942,0.0,159.0
1082,367094180,2019-09-08T02:32:01,31.15501,-81.49943,0.0,134.0
1104,367094180,2019-09-08T02:35:01,31.15501,-81.49942,0.0,134.0
1119,367094180,2019-09-08T02:38:00,31.15501,-81.49941,0.0,134.0
1137,367094180,2019-09-08T02:41:02,31.15502,-81.49941,0.0,134.0
1166,367094180,2019-09-08T02:44:00,31.15501,-81.49942,0.0,134.0
1171,367094180,2019-09-08T02:47:01,31.15501,-81.49942,0.0,134.0
1201,367094180,2019-09-08T02:50:02,31.15501,-81.49941,0.0,134.0
1224,367094180,2019-09-08T02:53:01,31.15501,-81.49942,0.0,134.0
1234,367094180,2019-09-08T02:56:02,31.15501,-81.49942,0.0,134.0
1259,367094180,2019-09-08T02:59:01,31.15502,-81.49942,0.0,134.0
1278,367094180,2019-09-08T03:02:01,31.15502,-81.49943,0.0,134.0
1334,367094180,2019-09-08T03:08:01,31.15501,-81.49942,0.0,150.8
1342,367094180,2019-09-08T03:11:02,31.155,-81.49941,0.0,150.8
1398,367094180,2019-09-08T03:17:03,31.15501,-81.49941,0.0,64.7
1425,367094180,2019-09-08T03:23:03,31.15501,-81.49942,0.0,51.9
1452,367094180,2019-09-08T03:26:04,31.15501,-81.49942,0.0,51.9
1476,367094180,2019-09-08T03:29:00,31.15503,-81.49942,0.0,51.9
1493,367094180,2019-09-08T03:32:01,31.155,-81.49942,0.0,85.6
1494,367094180,2019-09-08T03:35:01,31.15501,-81.49942,0.0,141.7
1534,367094180,2019-09-08T03:38:01,31.15501,-81.49942,0.0,141.7
1555,367094180,2019-09-08T03:41:02,31.15502,-81.49943,0.0,141.7
1588,367094180,2019-09-08T03:44:00,31.15501,-81.49942,0.0,154.9
1598,367094180,2019-09-08T03:47:00,31.15502,-81.49943,0.0,157.9
1620,367094180,2019-09-08T03:50:01,31.155,-81.4994,0.0,157.9
1641,367094180,2019-09-08T03:53:00,31.15501,-81.49942,0.0,157.9
1660,367094180,2019-09-08T03:56:01,31.155,-81.49942,0.0,73.5
1674,367094180,2019-09-08T03:59:00,31.15502,-81.49941,0.0,73.5
1716,367094180,2019-09-08T04:05:01,31.15501,-81.49941,0.0,32.6
1767,367094180,2019-09-08T04:11:00,31.15501,-81.49942,0.0,32.6
1779,367094180,2019-09-08T04:14:01,31.15502,-81.49943,0.0,32.6
1812,367094180,2019-09-08T04:17:01,31.15502,-81.49942,0.0,32.6
1863,367094180,2019-09-08T04:23:00,31.15502,-81.49942,0.0,32.6
1885,367094180,2019-09-08T04:26:01,31.15501,-81.49943,0.0,32.6
1925,367094180,2019-09-08T04:32:00,31.15501,-81.49942,0.0,117.0
1944,367094180,2019-09-08T04:35:02,31.15501,-81.49941,0.0,117.0
1956,367094180,2019-09-08T04:38:02,31.155,-81.49941,0.0,117.0
1979,367094180,2019-09-08T04:41:00,31.155,-81.49943,0.0,117.0
1996,367094180,2019-09-08T04:47:00,31.155,-81.49941,0.0,139.7
2031,367094180,2019-09-08T04:50:00,31.155,-81.49942,0.0,139.7
2081,367094180,2019-09-08T04:53:01,31.15501,-81.49941,0.0,139.7
2107,367094180,2019-09-08T05:02:01,31.15502,-81.49942,0.0,144.3
2137,367094180,2019-09-08T05:08:01,31.15502,-81.49942,0.0,144.3
2179,367094180,2019-09-08T05:14:01,31.15501,-81.49943,0.0,144.3
2222,367094180,2019-09-08T05:20:00,31.15501,-81.49942,0.0,144.3
2240,367094180,2019-09-08T05:23:00,31.15501,-81.49943,0.0,144.3
2262,367094180,2019-09-08T05:26:01,31.15502,-81.49941,0.0,144.3
2282,367094180,2019-09-08T05:29:02,31.155,-81.49941,0.0,144.3
2317,367094180,2019-09-08T05:32:01,31.15502,-81.49941,0.0,144.3
2337,367094180,2019-09-08T05:35:01,31.15502,-81.49942,0.0,144.3
2370,367094180,2019-09-08T05:38:02,31.15502,-81.49942,0.0,144.3
2386,367094180,2019-09-08T05:41:01,31.15501,-81.49941,0.0,144.3
2391,367094180,2019-09-08T05:44:02,31.15503,-81.49941,0.0,144.3
2434,367094180,2019-09-08T05:47:00,31.15502,-81.49942,0.0,223.8
2436,367094180,2019-09-08T05:50:01,31.15502,-81.49942,0.0,223.8
2481,367094180,2019-09-08T05:53:00,31.15501,-81.49942,0.0,223.8
2492,367094180,2019-09-08T05:56:02,31.15501,-81.49942,0.0,223.8
2544,367094180,2019-09-08T06:02:00,31.15501,-81.49941,0.0,223.8
2617,367094180,2019-09-08T06:08:03,31.15501,-81.49942,0.0,244.3
2643,367094180,2019-09-08T06:11:02,31.15501,-81.49941,0.0,244.3
2682,367094180,2019-09-08T06:14:00,31.155,-81.49943,0.0,244.3
2713,367094180,2019-09-08T06:17:01,31.155,-81.49941,0.0,248.0
2744,367094180,2019-09-08T06:20:01,31.15501,-81.49941,0.0,248.0
2771,367094180,2019-09-08T06:23:00,31.15501,-81.49941,0.0,248.0
2825,367094180,2019-09-08T06:29:02,31.155,-81.4994,0.0,248.0
2850,367094180,2019-09-08T06:32:02,31.15502,-81.49942,0.0,248.0
2880,367094180,2019-09-08T06:35:00,31.15502,-81.49941,0.0,248.0
2998,367094180,2019-09-08T06:47:01,31.15503,-81.49941,0.0,248.0
3030,367094180,2019-09-08T06:50:02,31.15502,-81.49942,0.0,248.0
3061,367094180,2019-09-08T06:53:04,31.15503,-81.49942,0.0,248.0
3118,367094180,2019-09-08T07:02:01,31.15501,-81.49941,0.0,248.0
3151,367094180,2019-09-08T07:05:01,31.15502,-81.4994,0.0,264.9
3215,367094180,2019-09-08T07:08:01,31.155,-81.49943,0.0,197.6
3302,367094180,2019-09-08T07:20:00,31.15501,-81.49942,0.0,197.6
3327,367094180,2019-09-08T07:23:02,31.15501,-81.49941,0.0,197.6
3375,367094180,2019-09-08T07:29:01,31.15501,-81.49943,0.0,197.6
3415,367094180,2019-09-08T07:32:02,31.15501,-81.49943,0.0,157.1
3426,367094180,2019-09-08T07:35:01,31.15502,-81.49942,0.0,157.1
3474,367094180,2019-09-08T07:38:00,31.15501,-81.49941,0.0,157.1
3500,367094180,2019-09-08T07:41:03,31.15502,-81.49941,0.0,157.1
3538,367094180,2019-09-08T07:44:01,31.15501,-81.49943,0.0,157.1
3615,367094180,2019-09-08T07:53:00,31.15503,-81.49943,0.0,157.1
3635,367094180,2019-09-08T07:56:01,31.15501,-81.49943,0.0,157.1
3661,367094180,2019-09-08T07:59:01,31.15502,-81.49942,0.0,157.1
3689,367094180,2019-09-08T08:02:01,31.15501,-81.49943,0.0,157.1
3720,367094180,2019-09-08T08:05:02,31.15502,-81.49943,0.0,157.1
3749,367094180,2019-09-08T08:08:02,31.15501,-81.49942,0.0,236.2
3787,367094180,2019-09-08T08:11:01,31.15501,-81.49942,0.0,236.2
3820,367094180,2019-09-08T08:14:01,31.15501,-81.49941,0.0,236.2
3882,367094180,2019-09-08T08:20:01,31.15501,-81.49943,0.0,236.2
3909,367094180,2019-09-08T08:23:01,31.15501,-81.49942,0.0,236.2
3926,367094180,2019-09-08T08:26:03,31.15501,-81.49942,0.0,236.2
4007,367094180,2019-09-08T08:32:01,31.15501,-81.49942,0.0,236.2
4028,367094180,2019-09-08T08:35:01,31.15502,-81.49941,0.0,236.2
4034,367094180,2019-09-08T08:38:01,31.15502,-81.49943,0.0,236.2
4110,367094180,2019-09-08T08:44:01,31.15502,-81.49943,0.0,236.2
4168,367094180,2019-09-08T08:50:01,31.15502,-81.49942,0.0,236.2
4178,367094180,2019-09-08T08:53:02,31.15501,-81.49941,0.0,236.2
4181,367094180,2019-09-08T08:47:01,31.15501,-81.49942,0.0,236.2
4212,367094180,2019-09-08T08:56:00,31.15501,-81.49941,0.0,263.7
4280,367094180,2019-09-08T09:02:01,31.15502,-81.49942,0.0,263.7
4311,367094180,2019-09-08T09:05:01,31.15501,-81.4994,0.0,263.7
4318,367094180,2019-09-08T09:08:02,31.15502,-81.49941,0.0,264.5
4352,367094180,2019-09-08T09:11:01,31.15501,-81.49943,0.0,264.5
4421,367094180,2019-09-08T09:17:00,31.15501,-81.49943,0.0,264.5
4465,367094180,2019-09-08T09:23:01,31.15502,-81.49943,0.0,183.0
4474,367094180,2019-09-08T09:20:02,31.155,-81.49942,0.0,183.0
4505,367094180,2019-09-08T09:26:00,31.15502,-81.49941,0.0,183.0
4691,367094180,2019-09-08T09:47:01,31.15502,-81.49942,0.0,183.0
4724,367094180,2019-09-08T09:53:01,31.15501,-81.49941,0.0,183.0
4748,367094180,2019-09-08T09:56:00,31.15502,-81.49941,0.0,183.0
4777,367094180,2019-09-08T09:59:00,31.15502,-81.49942,0.0,250.0
4805,367094180,2019-09-08T10:02:01,31.15501,-81.49942,0.0,250.0
4865,367094180,2019-09-08T10:08:00,31.15502,-81.4994,0.0,303.2
4890,367094180,2019-09-08T10:11:01,31.15502,-81.49941,0.0,303.2
4923,367094180,2019-09-08T10:14:02,31.15502,-81.49942,0.0,303.2
4938,367094180,2019-09-08T10:17:02,31.15501,-81.49941,0.0,303.2
4997,367094180,2019-09-08T10:23:01,31.15501,-81.49943,0.0,303.2
5008,367094180,2019-09-08T10:26:02,31.15502,-81.49941,0.0,303.2
5092,367094180,2019-09-08T10:35:01,31.15501,-81.49942,0.0,254.1
5099,367094180,2019-09-08T10:38:03,31.15502,-81.49943,0.0,254.1
5117,367094180,2019-09-08T10:41:02,31.15502,-81.49941,0.0,254.1
5157,367094180,2019-09-08T10:44:01,31.15501,-81.49941,0.0,254.1
5179,367094180,2019-09-08T10:47:00,31.15502,-81.4994,0.0,254.1
5195,367094180,2019-09-08T10:50:02,31.15502,-81.49943,0.0,254.1
5226,367094180,2019-09-08T10:53:01,31.15501,-81.49941,0.0,254.1
5272,367094180,2019-09-08T10:59:03,31.15502,-81.49942,0.0,305.7
5287,367094180,2019-09-08T10:56:01,31.15502,-81.49941,0.0,305.7
5299,367094180,2019-09-08T11:02:00,31.15501,-81.49942,0.0,305.7
5329,367094180,2019-09-08T11:05:00,31.15502,-81.49942,0.0,305.7
5357,367094180,2019-09-08T11:08:01,31.155,-81.49941,0.0,305.7
5378,367094180,2019-09-08T11:11:01,31.155,-81.49941,0.0,305.7
5408,367094180,2019-09-08T11:14:01,31.15501,-81.49941,0.0,305.7
5433,367094180,2019-09-08T11:17:01,31.15502,-81.49941,0.0,305.7
5467,367094180,2019-09-08T11:20:01,31.15501,-81.49941,0.0,305.7
5492,367094180,2019-09-08T11:23:01,31.15501,-81.49941,0.0,305.7
5512,367094180,2019-09-08T11:26:00,31.15501,-81.49942,0.0,305.7
5528,367094180,2019-09-08T11:29:01,31.155,-81.49941,0.0,305.7
5571,367094180,2019-09-08T11:35:01,31.155,-81.49942,0.0,321.6
5621,367094180,2019-09-08T11:41:02,31.15501,-81.49941,0.0,321.6
5649,367094180,2019-09-08T11:44:01,31.155,-81.4994,0.0,323.4
5681,367094180,2019-09-08T11:47:02,31.15501,-81.49942,0.0,323.4
5696,367094180,2019-09-08T11:50:01,31.15501,-81.49943,0.0,323.4
5710,367094180,2019-09-08T11:53:01,31.15501,-81.49943,0.0,323.4
5784,367094180,2019-09-08T12:02:01,31.155,-81.49941,0.0,323.4
5787,367094180,2019-09-08T11:56:02,31.15502,-81.49942,0.0,323.4
5838,367094180,2019-09-08T12:05:01,31.15501,-81.49941,0.0,323.4
5842,367094180,2019-09-08T12:08:01,31.15502,-81.49942,0.0,333.4
5869,367094180,2019-09-08T12:11:02,31.15501,-81.49942,0.0,333.4
5900,367094180,2019-09-08T12:14:01,31.155,-81.49941,0.0,333.4
5944,367094180,2019-09-08T12:20:00,31.155,-81.49943,0.0,335.8
5960,367094180,2019-09-08T12:17:01,31.15502,-81.49942,0.0,333.4
5980,367094180,2019-09-08T12:23:01,31.15499,-81.49941,0.0,39.5
6043,367094180,2019-09-08T12:29:01,31.15502,-81.49942,0.0,17.0
6054,367094180,2019-09-08T12:32:02,31.15501,-81.4994,0.0,337.8
6077,367094180,2019-09-08T12:35:03,31.15502,-81.49941,0.0,337.8
6095,367094180,2019-09-08T12:38:01,31.15502,-81.49942,0.0,337.8
6120,367094180,2019-09-08T12:41:01,31.15501,-81.49943,0.0,48.7
6143,367094180,2019-09-08T12:44:00,31.15501,-81.49943,0.0,16.3
6167,367094180,2019-09-08T12:47:01,31.15501,-81.49941,0.0,16.3
6180,367094180,2019-09-08T12:50:01,31.15502,-81.49941,0.0,16.3
6198,367094180,2019-09-08T12:53:01,31.155,-81.49942,0.0,16.3
6224,367094180,2019-09-08T12:56:01,31.155,-81.49941,0.0,91.1
6262,367094180,2019-09-08T13:02:01,31.155,-81.49943,0.0,91.1
6290,367094180,2019-09-08T13:05:01,31.15502,-81.49942,0.0,91.1
6314,367094180,2019-09-08T13:08:01,31.155,-81.49941,0.0,91.1
6333,367094180,2019-09-08T13:11:01,31.15501,-81.4994,0.0,91.1
6383,367094180,2019-09-08T13:14:02,31.155,-81.49942,0.0,91.1
6391,367094180,2019-09-08T13:17:01,31.15501,-81.49941,0.0,91.1
6447,367094180,2019-09-08T13:26:01,31.155,-81.49942,0.0,91.1
6482,367094180,2019-09-08T13:29:01,31.15502,-81.49942,0.0,91.1
6488,367094180,2019-09-08T13:32:02,31.15501,-81.49942,0.0,91.1
6541,367094180,2019-09-08T13:41:02,31.15503,-81.49942,0.0,91.1
6551,367094180,2019-09-08T13:38:01,31.155,-81.4994,0.0,91.1
6569,367094180,2019-09-08T13:44:01,31.15501,-81.49943,0.0,91.1
6590,367094180,2019-09-08T13:47:01,31.15501,-81.49941,0.0,91.1
6609,367094180,2019-09-08T13:50:01,31.155,-81.49941,0.0,91.1
6655,367094180,2019-09-08T13:56:01,31.15502,-81.49941,0.0,139.9
6668,367094180,2019-09-08T13:59:01,31.155,-81.4994,0.0,139.9
6685,367094180,2019-09-08T14:02:01,31.15501,-81.49942,0.0,139.9
6750,367094180,2019-09-08T14:08:01,31.155,-81.49942,0.0,139.9
6825,367094180,2019-09-08T14:17:01,31.15501,-81.49942,0.0,139.9
6868,367094180,2019-09-08T14:23:02,31.155,-81.49942,0.0,139.9
6902,367094180,2019-09-08T14:26:00,31.15501,-81.49941,0.0,139.9
6947,367094180,2019-09-08T14:32:01,31.155,-81.49943,0.0,139.9
6967,367094180,2019-09-08T14:35:00,31.155,-81.49943,0.0,139.9
6984,367094180,2019-09-08T14:38:02,31.155,-81.49944,0.0,139.9
7003,367094180,2019-09-08T14:41:02,31.155,-81.49942,0.0,138.3
7027,367094180,2019-09-08T14:44:01,31.15499,-81.49942,0.0,138.3
7043,367094180,2019-09-08T14:47:02,31.15501,-81.49942,0.0,138.3
7061,367094180,2019-09-08T14:50:01,31.155,-81.49944,0.0,138.3
