,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,13,368004680,2019-09-08 00:01:26,31.16682,-81.41572,0.0,348.3
1,35,368004680,2019-09-08 00:04:28,31.16683,-81.41571,0.0,348.3
2,55,368004680,2019-09-08 00:07:25,31.16682,-81.41571,0.0,348.3
3,79,368004680,2019-09-08 00:10:26,31.16681,-81.41572,0.0,348.3
4,101,368004680,2019-09-08 00:13:26,31.16682,-81.41572,0.0,348.3
5,124,368004680,2019-09-08 00:16:27,31.16681,-81.41572,0.0,348.3
6,150,368004680,2019-09-08 00:19:26,31.16681,-81.41572,0.0,348.3
7,173,368004680,2019-09-08 00:22:26,31.16683,-81.41571,0.0,348.3
8,191,368004680,2019-09-08 00:25:26,31.16683,-81.41574,0.0,348.3
9,225,368004680,2019-09-08 00:28:27,31.16683,-81.41572,0.0,348.3
10,241,368004680,2019-09-08 00:31:25,31.16682,-81.41572,0.0,348.3
11,256,368004680,2019-09-08 00:34:25,31.16681,-81.41572,0.0,348.3
12,283,368004680,2019-09-08 00:37:25,31.16682,-81.41573,0.0,348.3
13,300,368004680,2019-09-08 00:40:26,31.16682,-81.41571,0.0,348.3
14,321,368004680,2019-09-08 00:43:28,31.1668,-81.41571,0.0,348.3
15,354,368004680,2019-09-08 00:46:25,31.16679,-81.41572,0.0,348.3
16,366,368004680,2019-09-08 00:49:27,31.16678,-81.41572,0.0,348.3
17,381,368004680,2019-09-08 00:52:26,31.16684,-81.41572,0.0,348.3
18,397,368004680,2019-09-08 00:55:26,31.16677,-81.41572,0.0,348.3
19,438,368004680,2019-09-08 01:01:26,31.16683,-81.41572,0.0,348.3
20,461,368004680,2019-09-08 01:04:25,31.16682,-81.41573,0.0,348.3
21,483,368004680,2019-09-08 01:07:25,31.16683,-81.41572,0.0,348.3
22,505,368004680,2019-09-08 01:10:25,31.16683,-81.41571,0.0,348.3
23,536,368004680,2019-09-08 01:13:26,31.16682,-81.41571,0.0,348.3
24,574,368004680,2019-09-08 01:19:25,31.16681,-81.41572,0.0,348.3
25,595,368004680,2019-09-08 01:22:26,31.16682,-81.41571,0.0,348.3
26,607,368004680,2019-09-08 01:25:26,31.16681,-81.41572,0.0,348.3
27,635,368004680,2019-09-08 01:28:28,31.16681,-81.41572,0.0,348.3
28,658,368004680,2019-09-08 01:31:25,31.16682,-81.41571,0.0,348.3
29,683,368004680,2019-09-08 01:34:25,31.16682,-81.41572,0.0,348.3
30,686,368004680,2019-09-08 01:37:26,31.16682,-81.41571,0.0,348.3
31,717,368004680,2019-09-08 01:40:25,31.16682,-81.41571,0.0,348.3
32,737,368004680,2019-09-08 01:43:25,31.16684,-81.41572,0.0,348.3
33,760,368004680,2019-09-08 01:46:29,31.16682,-81.41571,0.0,348.3
34,775,368004680,2019-09-08 01:49:25,31.16684,-81.41571,0.0,348.3
35,797,368004680,2019-09-08 01:52:25,31.16684,-81.41571,0.0,348.3
36,820,368004680,2019-09-08 01:58:25,31.16683,-81.41571,0.0,348.3
37,852,368004680,2019-09-08 02:01:26,31.16684,-81.41571,0.0,348.3
38,871,368004680,2019-09-08 02:04:26,31.16684,-81.41573,0.0,348.3
39,903,368004680,2019-09-08 02:07:27,31.16684,-81.41572,0.0,348.3
40,921,368004680,2019-09-08 02:10:27,31.16683,-81.41571,0.0,348.3
41,945,368004680,2019-09-08 02:13:26,31.16683,-81.41571,0.0,348.3
42,970,368004680,2019-09-08 02:16:26,31.16683,-81.41572,0.0,348.3
43,996,368004680,2019-09-08 02:19:26,31.16683,-81.4157,0.0,348.3
44,1015,368004680,2019-09-08 02:22:26,31.16685,-81.41568,0.0,348.3
45,1034,368004680,2019-09-08 02:25:27,31.16684,-81.41568,0.0,348.3
46,1055,368004680,2019-09-08 02:28:25,31.16682,-81.41571,0.0,348.3
47,1066,368004680,2019-09-08 02:31:26,31.16682,-81.41572,0.0,348.3
48,1116,368004680,2019-09-08 02:37:28,31.16683,-81.4157,0.0,348.3
50,1162,368004680,2019-09-08 02:40:25,31.16682,-81.41573,0.0,348.3
49,1136,368004680,2019-09-08 02:43:27,31.16681,-81.41571,0.0,348.3
51,1168,368004680,2019-09-08 02:46:26,31.16681,-81.4157,0.0,348.3
