,MMSI,start time,end time,mean speed,var speed,mean_direction,var_direction,max_speed,min_speed
0,338102856,2019-09-08 06:00:00,2019-09-08 06:10:00,18.07,173.4667777777778,164.86,0.6228384524139501,18.07,0.0
1,338102856,2019-09-08 06:10:00,2019-09-08 06:20:00,3.9571428571428564,5.852857142857143,223.6142857142857,0.5840666331312778,18.07,0.0
2,338102856,2019-09-08 06:20:00,2019-09-08 06:30:00,1.4333333333333333,0.9306666666666669,235.8666666666667,0.4866110105582289,18.07,0.0
3,338102856,2019-09-08 06:30:00,2019-09-08 06:40:00,1.0857142857142856,0.37476190476190485,191.62857142857143,0.3058416324337312,18.07,0.0
4,338102856,2019-09-08 06:40:00,2019-09-08 06:50:00,0.9249999999999999,0.2421428571428572,189.3625,0.3195885578110284,18.07,0.0
5,338102856,2019-09-08 06:50:00,2019-09-08 07:00:00,1.25,1.107,197.04999999999998,0.2009261746542313,18.07,0.0
6,338102856,2019-09-08 07:00:00,2019-09-08 07:10:00,1.011111111111111,0.6236111111111111,199.39999999999998,0.12100084542003811,18.07,0.0
7,338102856,2019-09-08 07:10:00,2019-09-08 07:20:00,0.8142857142857143,0.508095238095238,203.27142857142857,0.4533837684702882,18.07,0.0
8,338102856,2019-09-08 07:20:00,2019-09-08 07:30:00,1.2000000000000002,0.256,198.5666666666667,0.6984443946762499,18.07,0.0
9,338102856,2019-09-08 07:30:00,2019-09-08 07:40:00,1.45,0.499,228.1,0.27575274755367524,18.07,0.0
10,338102856,2019-09-08 07:40:00,2019-09-08 07:50:00,0.8800000000000001,0.07200000000000002,251.71999999999997,0.24221658497842874,18.07,0.0
11,338102856,2019-09-08 07:50:00,2019-09-08 08:00:00,0.7999999999999999,0.33999999999999997,226.0,0.17479117569310465,18.07,0.0
12,338102856,2019-09-08 08:00:00,2019-09-08 08:10:00,0.5888888888888889,0.10611111111111113,69.77777777777777,0.6592059621445965,18.07,0.0
13,338102856,2019-09-08 08:10:00,2019-09-08 08:20:00,1.0285714285714287,0.6123809523809524,201.82857142857145,0.343305865595965,18.07,0.0
14,338102856,2019-09-08 08:20:00,2019-09-08 08:30:00,0.8714285714285713,0.30571428571428566,179.94285714285712,0.15094296003545557,18.07,0.0
15,338102856,2019-09-08 08:50:00,2019-09-08 09:00:00,1.5999999999999999,4.8839999999999995,229.35000000000002,0.26747780039256097,18.07,0.0
16,338102856,2019-09-08 09:00:00,2019-09-08 09:10:00,1.2374999999999998,2.462678571428571,244.0375,0.46813357687806617,18.07,0.0
17,338102856,2019-09-08 09:10:00,2019-09-08 09:20:00,1.2125,2.3641071428571427,210.8,0.5016758576019887,18.07,0.0
18,338102856,2019-09-08 09:20:00,2019-09-08 09:30:00,1.2833333333333334,1.317666666666667,198.03333333333333,0.1744346573437217,18.07,0.0
19,338102856,2019-09-08 09:30:00,2019-09-08 09:40:00,0.34,0.013,105.11999999999998,0.8165948198598996,18.07,0.0
20,338102856,2019-09-08 10:00:00,2019-09-08 10:10:00,1.4874999999999998,2.7098214285714284,197.95,0.0675109390707426,18.07,0.0
21,338102856,2019-09-08 10:10:00,2019-09-08 10:20:00,0.7666666666666666,1.338666666666667,155.76666666666668,0.08766803589896852,18.07,0.0
22,338102856,2019-09-08 10:20:00,2019-09-08 10:30:00,3.571428571428572,7.2390476190476205,149.64285714285714,0.10824631300919048,18.07,0.0
23,338102856,2019-09-08 10:30:00,2019-09-08 10:40:00,1.0666666666666667,0.05866666666666666,139.76666666666668,0.6821631773460386,18.07,0.0
24,338102856,2019-09-08 10:40:00,2019-09-08 10:50:00,2.0,0.43000000000000005,253.82,0.4397631444443655,18.07,0.0
25,338102856,2019-09-08 10:50:00,2019-09-08 11:00:00,1.2833333333333334,0.057666666666666665,80.16666666666664,0.9780308159416552,18.07,0.0
26,338102856,2019-09-08 11:00:00,2019-09-08 11:10:00,1.8875,2.7012499999999995,132.89999999999998,0.4606685164332996,18.07,0.0
27,338102856,2019-09-08 11:10:00,2019-09-08 11:20:00,5.2,64.15333333333334,136.37142857142857,0.4647630946650597,18.07,0.0
28,338102856,2019-09-08 11:20:00,2019-09-08 11:30:00,4.071428571428571,11.07904761904762,132.27142857142857,0.17795774432180228,18.07,0.0
29,338102856,2019-09-08 11:30:00,2019-09-08 11:40:00,2.5666666666666664,3.2626666666666666,174.0333333333333,0.5870929214480419,18.07,0.0
30,338102856,2019-09-08 11:40:00,2019-09-08 11:50:00,0.03333333333333333,0.006666666666666668,84.31666666666668,0.9837999333159463,18.07,0.0
31,338102856,2019-09-08 11:50:00,2019-09-08 12:00:00,0.05714285714285715,0.002857142857142858,88.5,0.9904460901950894,18.07,0.0
32,338102856,2019-09-08 12:00:00,2019-09-08 12:10:00,0.07777777777777778,0.004444444444444445,88.51111111111112,0.9973134378364301,18.07,0.0
33,338102856,2019-09-08 12:10:00,2019-09-08 12:20:00,0.07500000000000001,0.007857142857142858,74.44999999999999,0.9933094933966814,18.07,0.0
34,338102856,2019-09-08 12:20:00,2019-09-08 12:30:00,13.337499999999999,193.98839285714283,188.97500000000002,0.5249987325803407,18.07,0.0
35,338102856,2019-09-08 12:30:00,2019-09-08 12:40:00,5.6625,78.83410714285712,26.5125,0.9609104077210385,18.07,0.0
36,338102856,2019-09-08 13:00:00,2019-09-08 13:10:00,0.0,0.0,46.32222222222222,0.9499007321616567,18.07,0.0
37,338102856,2019-09-08 13:10:00,2019-09-08 13:20:00,0.0,0.0,29.857142857142858,0.822868844528634,18.07,0.0
