,MMSI,BaseDateTime,LAT,LON,SOG,COG
2510,338102856,2019-09-08T05:59:28,31.1673,-81.41388,4.0,185.8
2522,338102856,2019-09-08T06:00:07,31.16629,-81.41428,4.2,206.4
2538,338102856,2019-09-08T06:01:28,31.16461,-81.41544,15.6,207.2
2554,338102856,2019-09-08T06:02:29,31.15785,-81.42001,31.0,201.3
2564,338102856,2019-09-08T06:03:31,31.14908,-81.42062,31.1,168.4
2575,338102856,2019-09-08T06:04:33,31.14044,-81.41891,30.7,163.2
2588,338102856,2019-09-08T06:05:35,31.13548,-81.41129,30.6,107.9
2610,338102856,2019-09-08T06:07:43,31.13321,-81.39696,1.5,75.3
2619,338102856,2019-09-08T06:08:47,31.13321,-81.39697,1.9,165.6
2622,338102856,2019-09-08T06:09:59,31.13252,-81.39885,7.8,255.4
2638,338102856,2019-09-08T06:06:39,31.13369,-81.40091,26.3,97.9
2648,338102856,2019-09-08T06:11:01,31.13194,-81.40138,7.7,245.4
2665,338102856,2019-09-08T06:12:07,31.13086,-81.40376,6.7,233.5
2675,338102856,2019-09-08T06:13:17,31.12983,-81.40447,4.5,147.5
2687,338102856,2019-09-08T06:14:26,31.12875,-81.40511,2.4,268.7
2690,338102856,2019-09-08T06:15:56,31.1283,-81.40502,1.8,175.3
2727,338102856,2019-09-08T06:19:47,31.12696,-81.40302,1.7,319.7
2739,338102856,2019-09-08T06:21:07,31.12739,-81.40271,1.4,16.4
2747,338102856,2019-09-08T06:17:36,31.12716,-81.40391,2.9,175.2
2768,338102856,2019-09-08T06:22:57,31.12702,-81.4028,0.7,237.8
2785,338102856,2019-09-08T06:24:07,31.12713,-81.40309,1.2,352.9
2786,338102856,2019-09-08T06:25:57,31.12767,-81.40294,2.7,338.8
2799,338102856,2019-09-08T06:27:36,31.12848,-81.40376,0.2,353.4
2813,338102856,2019-09-08T06:29:36,31.12862,-81.40386,2.4,115.9
2847,338102856,2019-09-08T06:32:47,31.12848,-81.40379,1.6,24.3
2858,338102856,2019-09-08T06:30:47,31.12884,-81.40429,0.9,269.4
2866,338102856,2019-09-08T06:34:07,31.12835,-81.40375,0.2,190.9
2886,338102856,2019-09-08T06:35:17,31.12834,-81.40373,0.4,207.1
2891,338102856,2019-09-08T06:36:47,31.12796,-81.40337,1.5,154.9
2899,338102856,2019-09-08T06:37:56,31.12767,-81.40309,1.8,161.2
2913,338102856,2019-09-08T06:39:17,31.12792,-81.40325,1.2,333.6
2934,338102856,2019-09-08T06:41:56,31.12766,-81.403,1.7,155.1
2959,338102856,2019-09-08T06:43:07,31.12759,-81.40306,0.8,262.5
2960,338102856,2019-09-08T06:40:26,31.1282,-81.40355,1.6,222.8
2966,338102856,2019-09-08T06:44:18,31.12767,-81.40315,0.6,261.8
2983,338102856,2019-09-08T06:45:27,31.12771,-81.40317,0.8,285.2
2991,338102856,2019-09-08T06:46:28,31.12753,-81.40302,1.0,171.2
3002,338102856,2019-09-08T06:47:37,31.12749,-81.40295,0.3,58.5
3012,338102856,2019-09-08T06:48:47,31.12743,-81.40288,0.6,97.8
3028,338102856,2019-09-08T06:50:07,31.12764,-81.40291,1.3,283.2
3031,338102856,2019-09-08T06:51:17,31.12758,-81.40303,0.1,12.1
3043,338102856,2019-09-08T06:52:37,31.12772,-81.4029,3.2,346.5
3049,338102856,2019-09-08T06:56:37,31.12791,-81.4029,0.8,154.6
3071,338102856,2019-09-08T06:58:37,31.12788,-81.40292,0.8,184.9
3093,338102856,2019-09-08T06:59:47,31.12785,-81.40313,1.3,201.0
