,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,2249,538004697,2019-09-08 05:25:12,31.09832,-81.33036,13.8,303.6
1,2261,538004697,2019-09-08 05:27:02,31.10225,-81.3373,14.0,303.1
2,2270,538004697,2019-09-08 05:28:14,31.10484,-81.34186,14.1,303.3
3,2290,538004697,2019-09-08 05:29:50,31.10831,-81.34796,14.2,303.9
4,2294,538004697,2019-09-08 05:30:56,31.11075,-81.35214,14.3,304.3
5,2302,538004697,2019-09-08 05:32:02,31.11319,-81.35626,14.4,304.6
6,2316,538004697,2019-09-08 05:33:56,31.1175,-81.36374,14.8,303.2
7,2326,538004697,2019-09-08 05:35:44,31.12171,-81.37118,15.3,303.4
8,2335,538004697,2019-09-08 05:36:50,31.12429,-81.37577,15.6,302.9
10,2367,538004697,2019-09-08 05:38:38,31.1279,-81.38402,16.0,289.5
9,2354,538004697,2019-09-08 05:39:50,31.12934,-81.38991,15.7,285.2
11,2374,538004697,2019-09-08 05:40:56,31.1305,-81.39525,15.3,283.4
12,2381,538004697,2019-09-08 05:42:50,31.13161,-81.40394,13.6,270.7
13,2404,538004697,2019-09-08 05:43:52,31.13065,-81.40791,11.5,243.3
14,2409,538004697,2019-09-08 05:46:08,31.12579,-81.41301,10.8,218.8
15,2415,538004697,2019-09-08 05:47:14,31.12315,-81.41557,11.5,221.1
16,2428,538004697,2019-09-08 05:48:25,31.12019,-81.41858,12.2,220.5
17,2430,538004697,2019-09-08 05:49:44,31.11672,-81.4218,11.9,217.5
18,2446,538004697,2019-09-08 05:51:15,31.11276,-81.42529,11.7,216.6
19,2463,538004697,2019-09-08 05:52:25,31.11007,-81.42828,11.3,230.6
20,2464,538004697,2019-09-08 05:53:44,31.10843,-81.43242,10.6,251.9
21,2470,538004697,2019-09-08 05:55:15,31.10726,-81.43743,10.7,254.9
22,2477,538004697,2019-09-08 05:56:25,31.10633,-81.4413,10.6,254.0
23,2493,538004697,2019-09-08 05:58:34,31.10477,-81.44847,10.7,256.7
24,2502,538004697,2019-09-08 05:59:51,31.10473,-81.45274,10.1,280.8
25,2525,538004697,2019-09-08 06:00:01,31.10486,-81.45326,10.0,284.2
26,2541,538004697,2019-09-08 06:01:05,31.10595,-81.4564,9.8,293.7
27,2545,538004697,2019-09-08 06:02:14,31.10722,-81.45973,9.7,293.0
28,2562,538004697,2019-09-08 06:03:34,31.1086,-81.46352,9.6,292.9
29,2579,538004697,2019-09-08 06:04:43,31.10979,-81.46682,9.6,292.8
30,2592,538004697,2019-09-08 06:05:54,31.11103,-81.47024,9.6,293.3
31,2605,538004697,2019-09-08 06:07:05,31.11226,-81.47364,9.6,292.7
34,2651,538004697,2019-09-08 06:08:14,31.11346,-81.47693,9.5,292.8
32,2624,538004697,2019-09-08 06:09:24,31.11459,-81.48006,8.9,292.0
33,2640,538004697,2019-09-08 06:10:33,31.11566,-81.48307,8.5,292.9
35,2656,538004697,2019-09-08 06:12:14,31.11721,-81.4872,8.1,294.3
36,2676,538004697,2019-09-08 06:13:25,31.11826,-81.48999,7.9,292.5
37,2700,538004697,2019-09-08 06:15:25,31.11989,-81.49457,7.5,291.2
40,2734,538004697,2019-09-08 06:16:55,31.12102,-81.49781,6.9,292.7
38,2710,538004697,2019-09-08 06:18:14,31.12194,-81.50035,6.3,293.4
39,2725,538004697,2019-09-08 06:19:45,31.12293,-81.503,5.8,292.1
41,2748,538004697,2019-09-08 06:21:14,31.12382,-81.50546,5.2,293.0
42,2766,538004697,2019-09-08 06:22:45,31.12465,-81.50772,4.8,293.1
44,2793,538004697,2019-09-08 06:24:45,31.12567,-81.51045,4.4,293.7
43,2790,538004697,2019-09-08 06:26:14,31.12638,-81.51232,4.2,293.1
45,2801,538004697,2019-09-08 06:27:55,31.12714,-81.51423,3.9,295.3
46,2818,538004697,2019-09-08 06:30:14,31.12819,-81.51664,3.0,299.9
47,2841,538004697,2019-09-08 06:32:13,31.12869,-81.5172,0.4,57.6
48,2863,538004697,2019-09-08 06:33:35,31.12871,-81.51696,0.4,87.7
49,2868,538004697,2019-09-08 06:34:45,31.12875,-81.51682,0.4,57.3
50,2878,538004697,2019-09-08 06:36:13,31.12881,-81.51665,0.4,98.5
51,2901,538004697,2019-09-08 06:38:05,31.12868,-81.51651,0.3,166.0
52,2918,538004697,2019-09-08 06:39:54,31.12854,-81.51655,0.3,216.1
53,2933,538004697,2019-09-08 06:41:45,31.12839,-81.51677,0.6,236.9
54,2946,538004697,2019-09-08 06:42:54,31.1283,-81.51706,0.9,244.2
55,2951,538004697,2019-09-08 06:44:03,31.1282,-81.51745,1.1,259.0
56,2973,538004697,2019-09-08 06:45:24,31.12825,-81.5179,1.0,290.3
57,2976,538004697,2019-09-08 06:46:45,31.12841,-81.51821,0.9,302.1
58,3025,538004697,2019-09-08 06:52:51,31.12876,-81.51809,0.3,80.0
59,3060,538004697,2019-09-08 06:55:51,31.12877,-81.51795,0.1,151.2
60,3080,538004697,2019-09-08 06:58:51,31.12878,-81.51804,0.2,293.3
61,3121,538004697,2019-09-08 07:01:51,31.12883,-81.51812,0.2,314.0
62,3139,538004697,2019-09-08 07:04:51,31.12888,-81.51825,0.2,279.5
63,3185,538004697,2019-09-08 07:07:51,31.1288,-81.5183,0.1,179.3
64,3206,538004697,2019-09-08 07:10:51,31.12873,-81.5183,0.1,163.1
65,3238,538004697,2019-09-08 07:13:51,31.12871,-81.51832,0.0,166.9
66,3265,538004697,2019-09-08 07:16:51,31.12872,-81.51837,0.0,266.5
67,3296,538004697,2019-09-08 07:19:51,31.12873,-81.51837,0.0,266.5
68,3331,538004697,2019-09-08 07:22:51,31.12871,-81.51837,0.1,133.1
69,3342,538004697,2019-09-08 07:25:51,31.12868,-81.51834,0.0,132.9
70,3390,538004697,2019-09-08 07:28:51,31.12864,-81.51834,0.1,259.2
72,3450,538004697,2019-09-08 07:31:51,31.12867,-81.51839,0.0,255.5
71,3425,538004697,2019-09-08 07:34:51,31.12865,-81.51839,0.0,165.2
73,3467,538004697,2019-09-08 07:37:51,31.12865,-81.51831,0.1,80.2
74,3508,538004697,2019-09-08 07:40:51,31.1287,-81.51828,0.1,28.0
75,3537,538004697,2019-09-08 07:43:51,31.1288,-81.51822,0.1,20.1
76,3545,538004697,2019-09-08 07:46:51,31.12882,-81.51821,0.0,30.6
77,3586,538004697,2019-09-08 07:49:51,31.12884,-81.51817,0.1,188.0
78,3609,538004697,2019-09-08 07:55:51,31.12876,-81.51826,0.1,258.4
79,3656,538004697,2019-09-08 07:58:51,31.12879,-81.51831,0.0,263.0
80,3685,538004697,2019-09-08 08:01:51,31.1288,-81.51828,0.0,263.0
81,3721,538004697,2019-09-08 08:04:51,31.1288,-81.51829,0.0,263.0
82,3754,538004697,2019-09-08 08:07:51,31.12878,-81.51829,0.0,263.0
83,3788,538004697,2019-09-08 08:10:51,31.12876,-81.5183,0.0,263.0
84,3808,538004697,2019-09-08 08:13:51,31.12875,-81.51829,0.1,75.9
85,3843,538004697,2019-09-08 08:16:51,31.1288,-81.5182,0.1,55.6
86,3872,538004697,2019-09-08 08:19:51,31.12884,-81.51813,0.0,80.7
87,3897,538004697,2019-09-08 08:22:51,31.12883,-81.51814,0.1,197.0
89,3970,538004697,2019-09-08 08:25:51,31.1288,-81.51819,0.1,240.4
88,3951,538004697,2019-09-08 08:28:51,31.12876,-81.51827,0.1,251.3
90,4006,538004697,2019-09-08 08:31:51,31.12872,-81.51833,0.0,241.5
91,4009,538004697,2019-09-08 08:34:51,31.1287,-81.51832,0.1,112.4
93,4060,538004697,2019-09-08 08:37:51,31.12872,-81.51824,0.1,85.9
92,4054,538004697,2019-09-08 08:40:51,31.12878,-81.51814,0.1,63.7
94,4112,538004697,2019-09-08 08:43:51,31.12877,-81.51816,0.0,38.7
95,4144,538004697,2019-09-08 08:46:51,31.12883,-81.51812,0.0,41.3
96,4163,538004697,2019-09-08 08:49:51,31.12884,-81.51813,0.0,41.3
97,4180,538004697,2019-09-08 08:52:51,31.12884,-81.51814,0.0,41.3
98,4208,538004697,2019-09-08 08:58:51,31.12881,-81.5182,0.0,154.7
99,4254,538004697,2019-09-08 09:01:51,31.12878,-81.51826,0.1,229.4
100,4292,538004697,2019-09-08 09:04:51,31.12877,-81.51828,0.1,213.9
101,4317,538004697,2019-09-08 09:07:51,31.12873,-81.51829,0.0,256.5
102,4356,538004697,2019-09-08 09:10:51,31.1287,-81.51827,0.1,141.0
103,4394,538004697,2019-09-08 09:13:51,31.1287,-81.51823,0.1,103.4
104,4412,538004697,2019-09-08 09:16:51,31.12872,-81.51818,0.1,78.7
105,4443,538004697,2019-09-08 09:19:51,31.12877,-81.51812,0.1,66.3
106,4470,538004697,2019-09-08 09:22:51,31.12882,-81.5181,0.0,69.9
107,4521,538004697,2019-09-08 09:25:51,31.12881,-81.51811,0.1,188.4
108,4528,538004697,2019-09-08 09:28:51,31.12881,-81.5181,0.1,129.3
109,4548,538004697,2019-09-08 09:31:51,31.12881,-81.51802,0.1,103.1
110,4578,538004697,2019-09-08 09:34:51,31.1288,-81.518,0.0,95.8
111,4592,538004697,2019-09-08 09:37:51,31.12878,-81.518,0.0,159.3
112,4636,538004697,2019-09-08 09:40:51,31.12879,-81.51799,0.0,143.3
113,4658,538004697,2019-09-08 09:43:51,31.12881,-81.51798,0.1,11.6
114,4676,538004697,2019-09-08 09:46:51,31.12883,-81.51798,0.0,5.8
115,4690,538004697,2019-09-08 09:49:51,31.12877,-81.51798,0.1,148.8
116,4728,538004697,2019-09-08 09:55:51,31.12879,-81.51787,0.1,135.8
117,4775,538004697,2019-09-08 09:58:51,31.12871,-81.51788,0.1,157.8
118,4806,538004697,2019-09-08 10:01:51,31.1287,-81.51787,0.1,145.3
119,4858,538004697,2019-09-08 10:04:51,31.12877,-81.51787,0.1,346.8
120,4859,538004697,2019-09-08 10:07:51,31.12878,-81.51785,0.1,17.4
121,4879,538004697,2019-09-08 10:10:51,31.1288,-81.5178,0.2,144.3
122,4918,538004697,2019-09-08 10:13:51,31.12876,-81.51776,0.2,149.7
123,4949,538004697,2019-09-08 10:16:51,31.12865,-81.51771,0.2,151.3
124,4967,538004697,2019-09-08 10:19:51,31.12855,-81.51763,0.2,155.0
125,4995,538004697,2019-09-08 10:22:51,31.12845,-81.51757,0.2,160.2
126,5009,538004697,2019-09-08 10:25:51,31.12832,-81.51754,0.2,174.2
127,5038,538004697,2019-09-08 10:28:51,31.12818,-81.51749,0.2,174.8
128,5054,538004697,2019-09-08 10:31:51,31.1281,-81.51751,0.1,163.1
129,5074,538004697,2019-09-08 10:34:51,31.12804,-81.51749,0.0,164.7
130,5111,538004697,2019-09-08 10:37:51,31.12804,-81.5175,0.0,164.7
131,5120,538004697,2019-09-08 10:40:51,31.12801,-81.51749,0.1,179.6
132,5163,538004697,2019-09-08 10:43:51,31.12801,-81.51749,0.0,192.3
133,5180,538004697,2019-09-08 10:46:51,31.128,-81.51746,0.1,108.1
134,5196,538004697,2019-09-08 10:49:51,31.12804,-81.51748,0.0,109.8
135,5220,538004697,2019-09-08 10:52:51,31.12802,-81.51746,0.0,144.0
136,5285,538004697,2019-09-08 10:58:51,31.12801,-81.51749,0.0,144.0
137,5298,538004697,2019-09-08 11:01:51,31.12802,-81.51749,0.0,144.0
138,5325,538004697,2019-09-08 11:04:51,31.12802,-81.51746,0.0,144.0
139,5355,538004697,2019-09-08 11:07:51,31.12801,-81.51747,0.0,144.0
140,5381,538004697,2019-09-08 11:10:51,31.12803,-81.51747,0.0,144.0
141,5405,538004697,2019-09-08 11:13:51,31.12797,-81.51748,0.1,169.5
142,5428,538004697,2019-09-08 11:16:51,31.12786,-81.51745,0.2,167.7
143,5452,538004697,2019-09-08 11:19:51,31.12775,-81.51742,0.1,140.4
144,5490,538004697,2019-09-08 11:22:51,31.12773,-81.51736,0.1,78.0
145,5514,538004697,2019-09-08 11:25:51,31.12775,-81.51734,0.0,56.3
146,5530,538004697,2019-09-08 11:28:51,31.12773,-81.51732,0.0,56.3
147,5562,538004697,2019-09-08 11:31:51,31.12773,-81.51736,0.0,243.1
148,5585,538004697,2019-09-08 11:34:51,31.12773,-81.51739,0.0,243.1
149,5605,538004697,2019-09-08 11:37:51,31.12772,-81.51734,0.1,84.7
150,5620,538004697,2019-09-08 11:40:51,31.12775,-81.51731,0.0,69.7
151,5655,538004697,2019-09-08 11:43:51,31.12774,-81.51732,0.0,69.7
152,5676,538004697,2019-09-08 11:46:51,31.12774,-81.51736,0.0,69.7
153,5682,538004697,2019-09-08 11:49:51,31.12771,-81.51738,0.0,69.7
154,5726,538004697,2019-09-08 11:55:51,31.12771,-81.51741,0.1,95.4
155,5740,538004697,2019-09-08 11:58:51,31.12771,-81.51739,0.1,85.8
156,5795,538004697,2019-09-08 12:01:51,31.12771,-81.51736,0.1,110.0
157,5841,538004697,2019-09-08 12:04:51,31.12773,-81.51736,0.0,102.2
159,5873,538004697,2019-09-08 12:07:51,31.12771,-81.5174,0.0,173.7
158,5864,538004697,2019-09-08 12:10:51,31.1277,-81.51743,0.0,173.7
160,5899,538004697,2019-09-08 12:13:51,31.1277,-81.51741,0.1,107.5
161,5920,538004697,2019-09-08 12:16:51,31.12769,-81.51738,0.1,129.5
162,5943,538004697,2019-09-08 12:19:51,31.12772,-81.51737,0.1,92.1
163,5981,538004697,2019-09-08 12:22:51,31.12773,-81.51735,0.1,93.0
164,6004,538004697,2019-09-08 12:25:51,31.12773,-81.51733,0.0,81.2
165,6026,538004697,2019-09-08 12:28:51,31.12772,-81.51734,0.1,40.9
166,6047,538004697,2019-09-08 12:31:51,31.12774,-81.51731,0.0,53.9
167,6062,538004697,2019-09-08 12:34:51,31.12773,-81.51732,0.0,53.9
169,6122,538004697,2019-09-08 12:37:51,31.12772,-81.51737,0.0,53.9
168,6113,538004697,2019-09-08 12:40:51,31.12771,-81.51738,0.1,123.2
170,6148,538004697,2019-09-08 12:43:51,31.12771,-81.51736,0.0,98.9
171,6150,538004697,2019-09-08 12:46:51,31.12773,-81.51736,0.1,30.8
172,6181,538004697,2019-09-08 12:49:51,31.12778,-81.51732,0.1,73.9
173,6197,538004697,2019-09-08 12:52:51,31.12775,-81.51729,0.0,126.3
174,6220,538004697,2019-09-08 12:55:51,31.12779,-81.51731,0.0,330.3
175,6237,538004697,2019-09-08 12:58:51,31.12775,-81.51733,0.1,157.4
176,6260,538004697,2019-09-08 13:01:51,31.12778,-81.51731,0.0,79.8
177,6289,538004697,2019-09-08 13:04:51,31.12775,-81.51733,0.0,1.2
178,6308,538004697,2019-09-08 13:07:51,31.12776,-81.51738,0.1,184.2
179,6336,538004697,2019-09-08 13:10:51,31.12775,-81.51741,0.1,143.1
180,6364,538004697,2019-09-08 13:13:51,31.12773,-81.5174,0.0,154.6
181,6378,538004697,2019-09-08 13:16:51,31.12775,-81.51739,0.0,154.6
182,6408,538004697,2019-09-08 13:19:51,31.12773,-81.51737,0.0,141.2
183,6433,538004697,2019-09-08 13:22:51,31.12772,-81.51736,0.0,141.2
184,6440,538004697,2019-09-08 13:25:51,31.12775,-81.51741,0.0,176.5
185,6452,538004697,2019-09-08 13:28:51,31.12775,-81.51741,0.0,161.3
186,6484,538004697,2019-09-08 13:31:51,31.12775,-81.51739,0.0,161.3
187,6493,538004697,2019-09-08 13:34:51,31.12776,-81.51738,0.0,161.3
188,6524,538004697,2019-09-08 13:37:51,31.12774,-81.51739,0.0,161.3
189,6545,538004697,2019-09-08 13:40:51,31.12773,-81.51742,0.0,214.0
190,6567,538004697,2019-09-08 13:43:51,31.12775,-81.51744,0.0,214.0
191,6589,538004697,2019-09-08 13:49:51,31.12774,-81.51741,0.1,160.7
192,6632,538004697,2019-09-08 13:55:51,31.12775,-81.51741,0.0,175.0
193,6647,538004697,2019-09-08 13:58:51,31.12774,-81.51743,0.1,227.2
194,6683,538004697,2019-09-08 14:01:51,31.12772,-81.51744,0.1,195.6
195,6716,538004697,2019-09-08 14:04:51,31.12773,-81.51745,0.0,198.9
196,6743,538004697,2019-09-08 14:07:51,31.12774,-81.51746,0.0,198.9
197,6769,538004697,2019-09-08 14:10:51,31.12775,-81.51751,0.0,255.2
198,6801,538004697,2019-09-08 14:13:51,31.12778,-81.51751,0.0,255.2
200,6858,538004697,2019-09-08 14:16:51,31.12782,-81.51748,0.1,23.4
199,6848,538004697,2019-09-08 14:19:51,31.12787,-81.51744,0.1,40.7
201,6879,538004697,2019-09-08 14:22:51,31.12788,-81.51741,0.0,36.7
202,6901,538004697,2019-09-08 14:25:51,31.12782,-81.51744,0.1,206.7
203,6904,538004697,2019-09-08 14:28:51,31.12774,-81.51747,0.1,210.4
204,6938,538004697,2019-09-08 14:31:51,31.12773,-81.51749,0.1,354.0
205,6952,538004697,2019-09-08 14:34:51,31.12781,-81.51749,0.2,359.7
206,6980,538004697,2019-09-08 14:37:51,31.12804,-81.51745,0.4,30.5
207,7008,538004697,2019-09-08 14:40:51,31.12826,-81.51724,0.2,33.0
208,7017,538004697,2019-09-08 14:43:51,31.12892,-81.51736,1.1,4.8
209,7076,538004697,2019-09-08 14:46:51,31.12898,-81.51669,0.9,91.6
210,7081,538004697,2019-09-08 14:49:51,31.12887,-81.5159,0.8,114.7
211,7091,538004697,2019-09-08 14:52:51,31.12833,-81.51549,0.9,193.0
212,7107,538004697,2019-09-08 14:58:53,31.12868,-81.51883,3.0,281.1
213,7144,538004697,2019-09-08 15:00:03,31.12888,-81.51986,2.8,284.8
