BaseDateTime,Unnamed: 0,Unnamed: 0.1,MMSI,LAT,LON,SOG,COG,cos_COG,sin_COG
2019-09-08 12:40:16,514,6124,367369550,31.12822,-81.39279,0.5,346.0,0.9702957262759965,-0.24192189559966787
2019-09-08 12:42:03,515,6125,367369550,31.12842,-81.39283,1.6,294.9,0.42103581336749046,-0.9070440142914652
2019-09-08 12:43:56,516,6131,367369550,31.1285,-81.39408,1.2,239.3,-0.5105429179116054,-0.8598522715968736
2019-09-08 12:45:32,517,6137,367369550,31.12832,-81.39433,0.2,224.1,-0.7181262977631889,-0.6959127965923143
2019-09-08 12:48:26,518,6158,367369550,31.12829,-81.39453,0.3,77.6,0.21473532716706334,0.9766722783341679
2019-09-08 12:49:45,519,6160,367369550,31.1283,-81.39448,0.5,84.2,0.10105629718294633,0.9948807088287882
