,MMSI,BaseDateTime,LAT,LON,SOG,COG
2503,338102861,2019-09-08T05:58:55,31.16746,-81.41389,0.1,354.6
2524,338102861,2019-09-08T05:59:56,31.16742,-81.41392,0.7,277.8
2533,338102861,2019-09-08T06:00:16,31.16707,-81.41393,6.3,165.6
2543,338102861,2019-09-08T06:01:26,31.16589,-81.41439,0.9,149.0
2559,338102861,2019-09-08T06:02:35,31.16436,-81.41554,11.4,216.9
2565,338102861,2019-09-08T06:03:36,31.16122,-81.41773,25.6,207.8
2577,338102861,2019-09-08T06:04:37,31.15341,-81.42076,29.0,189.5
2590,338102861,2019-09-08T06:05:38,31.14549,-81.42001,28.4,165.2
2608,338102861,2019-09-08T06:07:41,31.13541,-81.41507,3.9,110.7
2632,338102861,2019-09-08T06:09:44,31.13399,-81.41175,6.4,118.1
2644,338102861,2019-09-08T06:10:46,31.13294,-81.41001,6.2,129.3
2647,338102861,2019-09-08T06:06:40,31.13777,-81.41726,27.6,153.5
2652,338102861,2019-09-08T06:08:42,31.13487,-81.41359,6.3,107.7
2660,338102861,2019-09-08T06:11:52,31.13172,-81.40865,6.3,135.5
2671,338102861,2019-09-08T06:13:12,31.13069,-81.40754,3.6,130.3
2683,338102861,2019-09-08T06:14:22,31.13046,-81.40741,3.0,185.0
2702,338102861,2019-09-08T06:16:32,31.12802,-81.4062,1.9,109.6
2712,338102861,2019-09-08T06:17:41,31.127,-81.40599,2.1,176.0
2716,338102861,2019-09-08T06:15:23,31.12895,-81.40747,4.9,143.5
2717,338102861,2019-09-08T06:18:52,31.12622,-81.40606,3.8,204.0
2730,338102861,2019-09-08T06:20:02,31.12596,-81.40656,1.5,263.2
2757,338102861,2019-09-08T06:21:11,31.12594,-81.40714,1.7,271.8
2769,338102861,2019-09-08T06:23:41,31.12639,-81.40551,1.3,346.5
2789,338102861,2019-09-08T06:26:12,31.12548,-81.40659,3.4,205.3
2823,338102861,2019-09-08T06:30:01,31.12491,-81.40533,2.6,44.9
2853,338102861,2019-09-08T06:28:41,31.12445,-81.40626,2.6,91.2
2860,338102861,2019-09-08T06:31:02,31.12525,-81.40528,1.2,318.2
2861,338102861,2019-09-08T06:32:12,31.12574,-81.40577,2.7,253.2
2872,338102861,2019-09-08T06:33:23,31.1261,-81.40628,2.1,328.0
2889,338102861,2019-09-08T06:36:22,31.12702,-81.40763,0.9,257.5
2905,338102861,2019-09-08T06:38:11,31.12782,-81.40753,4.0,44.7
2927,338102861,2019-09-08T06:41:11,31.12921,-81.40608,1.9,31.2
2936,338102861,2019-09-08T06:43:12,31.12964,-81.40548,1.3,54.1
2972,338102861,2019-09-08T06:46:12,31.12903,-81.4037,1.6,114.7
2975,338102861,2019-09-08T06:47:16,31.13084,-81.40021,21.6,50.6
2984,338102861,2019-09-08T06:48:34,31.13317,-81.39704,2.2,77.6
3000,338102861,2019-09-08T06:49:42,31.13322,-81.39692,0.2,79.3
3010,338102861,2019-09-08T06:51:34,31.13322,-81.39691,0.1,133.2
3027,338102861,2019-09-08T06:52:46,31.13322,-81.39691,0.3,132.9
3034,338102861,2019-09-08T06:54:04,31.13322,-81.39692,0.4,150.2
3036,338102861,2019-09-08T06:55:08,31.13276,-81.39802,8.1,242.3
3045,338102861,2019-09-08T06:56:10,31.13122,-81.39988,6.7,224.9
3068,338102861,2019-09-08T06:57:18,31.12968,-81.40151,5.2,225.4
3074,338102861,2019-09-08T06:58:24,31.12914,-81.4023,1.0,242.2
3086,338102861,2019-09-08T06:59:32,31.12907,-81.40269,1.2,272.7
3098,338102861,2019-09-08T07:00:04,31.12916,-81.40278,1.7,323.6
3107,338102861,2019-09-08T07:01:06,31.12927,-81.40312,2.5,190.8
3124,338102861,2019-09-08T07:02:16,31.1285,-81.40267,3.3,121.3
3141,338102861,2019-09-08T07:04:24,31.12674,-81.40289,0.8,208.8
3156,338102861,2019-09-08T07:05:32,31.12668,-81.40371,5.9,313.1
3161,338102861,2019-09-08T07:03:22,31.12747,-81.40207,4.1,169.3
3177,338102861,2019-09-08T07:06:42,31.12815,-81.40475,1.3,355.6
3178,338102861,2019-09-08T07:07:50,31.12871,-81.4053,6.0,332.3
3184,338102861,2019-09-08T07:08:52,31.12947,-81.40541,2.9,90.6
3203,338102861,2019-09-08T07:11:08,31.12909,-81.40328,3.8,153.8
3216,338102861,2019-09-08T07:12:12,31.12877,-81.40336,0.5,192.6
3220,338102861,2019-09-08T07:13:14,31.12844,-81.40335,0.6,173.7
3232,338102861,2019-09-08T07:14:24,31.12803,-81.40304,0.4,108.2
3243,338102861,2019-09-08T07:15:30,31.12802,-81.4025,0.9,121.6
3244,338102861,2019-09-08T07:10:06,31.12972,-81.40443,2.9,78.7
3263,338102861,2019-09-08T07:16:32,31.12777,-81.40237,0.1,219.1
3272,338102861,2019-09-08T07:17:38,31.12768,-81.40266,1.7,262.5
3281,338102861,2019-09-08T07:18:42,31.12766,-81.40284,0.7,269.2
3288,338102861,2019-09-08T07:19:44,31.12758,-81.40296,1.9,218.7
3301,338102861,2019-09-08T07:21:00,31.12761,-81.40282,1.1,111.4
3306,338102861,2019-09-08T07:22:02,31.12764,-81.40273,0.1,103.2
3330,338102861,2019-09-08T07:24:18,31.12757,-81.40251,1.0,84.8
3337,338102861,2019-09-08T07:25:24,31.12759,-81.40202,1.2,93.8
3360,338102861,2019-09-08T07:23:12,31.12758,-81.40271,0.5,186.1
3364,338102861,2019-09-08T07:26:26,31.1275,-81.4022,2.4,273.4
3369,338102861,2019-09-08T07:27:36,31.12725,-81.40211,0.7,159.1
3371,338102861,2019-09-08T07:28:38,31.12699,-81.40261,2.9,230.8
3383,338102861,2019-09-08T07:29:40,31.12684,-81.40262,1.0,82.7
3401,338102861,2019-09-08T07:31:52,31.12693,-81.40247,3.1,232.1
3413,338102861,2019-09-08T07:32:54,31.12675,-81.40281,1.0,226.1
3417,338102861,2019-09-08T07:33:58,31.12649,-81.40304,1.3,239.6
3427,338102861,2019-09-08T07:35:22,31.12684,-81.40268,3.0,47.9
3432,338102861,2019-09-08T07:30:44,31.12693,-81.40243,1.1,68.2
3443,338102861,2019-09-08T07:36:34,31.12698,-81.40263,2.9,34.7
3469,338102861,2019-09-08T07:38:42,31.12678,-81.40257,2.9,169.6
3471,338102861,2019-09-08T07:37:40,31.12745,-81.40297,1.4,319.4
3473,338102861,2019-09-08T07:39:46,31.12687,-81.40242,3.5,84.1
3481,338102861,2019-09-08T07:40:48,31.12682,-81.40273,2.1,0.3
3492,338102861,2019-09-08T07:41:52,31.12738,-81.4016,4.9,344.0
3502,338102861,2019-09-08T07:42:54,31.12805,-81.40193,0.4,315.9
3507,338102861,2019-09-08T07:43:56,31.12813,-81.402,1.3,290.1
3522,338102861,2019-09-08T07:44:58,31.12827,-81.40196,1.8,20.8
3536,338102861,2019-09-08T07:46:04,31.12866,-81.40197,1.8,344.8
3546,338102861,2019-09-08T07:47:10,31.12866,-81.40238,1.5,286.8
3553,338102861,2019-09-08T07:48:24,31.12884,-81.40249,0.6,312.1
3574,338102861,2019-09-08T07:49:36,31.12876,-81.40259,1.3,288.0
3578,338102861,2019-09-08T07:50:42,31.12887,-81.40261,0.5,326.6
3587,338102861,2019-09-08T07:51:48,31.12874,-81.40251,2.4,152.2
3590,338102861,2019-09-08T07:52:58,31.12867,-81.40262,1.6,248.4
3598,338102861,2019-09-08T07:54:06,31.12857,-81.40259,1.7,150.9
3603,338102861,2019-09-08T07:55:18,31.12866,-81.40233,1.1,163.7
3618,338102861,2019-09-08T07:56:22,31.12852,-81.40172,2.3,165.1
3621,338102861,2019-09-08T07:57:24,31.12794,-81.40173,1.1,180.1
