BaseDateTime,Unnamed: 0,Unnamed: 0.1,MMSI,LAT,LON,SOG,COG,cos_COG,sin_COG
2019-09-08 13:51:26,527,6620,367305420,31.12989,-81.40906,0.6,108.4,-0.3156490369471026,0.9488760116444965
2019-09-08 13:52:47,526,6607,367305420,31.12907,-81.40973,2.6,223.9,-0.7205511116803303,-0.6934018282758131
2019-09-08 13:54:06,528,6625,367305420,31.12859,-81.41008,1.1,192.4,-0.9766722783341678,-0.21473532716706337
2019-09-08 13:56:16,529,6629,367305420,31.12839,-81.40981,1.1,49.6,0.6481199010631309,0.7615383075367367
2019-09-08 13:57:27,530,6635,367305420,31.1283,-81.40999,1.1,241.7,-0.47408820904711674,-0.8804773535091617
2019-09-08 13:59:06,531,6651,367305420,31.12811,-81.41016,0.3,182.3,-0.999194395114446,-0.040131792532559774
