,MMSI,BaseDateTime,LAT,LON,SOG,COG
21,367458950,2019-09-08T00:01:55,31.15703,-81.49958,0.0,360.0
39,367458950,2019-09-08T00:04:56,31.15704,-81.49957,0.0,360.0
67,367458950,2019-09-08T00:07:55,31.15704,-81.49958,0.0,360.0
84,367458950,2019-09-08T00:10:55,31.15704,-81.49961,0.0,360.0
105,367458950,2019-09-08T00:13:55,31.15704,-81.4996,0.0,360.0
131,367458950,2019-09-08T00:16:57,31.15703,-81.49959,0.0,360.0
153,367458950,2019-09-08T00:19:56,31.15703,-81.4996,0.0,360.0
179,367458950,2019-09-08T00:22:55,31.15704,-81.49959,0.0,360.0
203,367458950,2019-09-08T00:25:55,31.15704,-81.49959,0.0,360.0
231,367458950,2019-09-08T00:28:55,31.15704,-81.49959,0.0,360.0
247,367458950,2019-09-08T00:31:55,31.15704,-81.4996,0.0,360.0
264,367458950,2019-09-08T00:34:55,31.15705,-81.49958,0.0,360.0
287,367458950,2019-09-08T00:37:55,31.15704,-81.4996,0.0,360.0
306,367458950,2019-09-08T00:40:55,31.15703,-81.49959,0.0,360.0
312,367458950,2019-09-08T00:43:56,31.15704,-81.49959,0.0,360.0
348,367458950,2019-09-08T00:46:54,31.15702,-81.4996,0.0,360.0
368,367458950,2019-09-08T00:49:54,31.15704,-81.4996,0.0,360.0
395,367458950,2019-09-08T00:55:56,31.15704,-81.4996,0.0,360.0
426,367458950,2019-09-08T00:58:54,31.15703,-81.49959,0.0,360.0
447,367458950,2019-09-08T01:01:55,31.15701,-81.49962,0.0,360.0
474,367458950,2019-09-08T01:04:54,31.15705,-81.49959,0.0,360.0
492,367458950,2019-09-08T01:07:56,31.15704,-81.49959,0.0,360.0
513,367458950,2019-09-08T01:10:55,31.15703,-81.49959,0.0,360.0
538,367458950,2019-09-08T01:13:55,31.15705,-81.49959,0.0,360.0
557,367458950,2019-09-08T01:16:56,31.15704,-81.49958,0.0,360.0
571,367458950,2019-09-08T01:19:55,31.15703,-81.4996,0.0,360.0
591,367458950,2019-09-08T01:22:55,31.15704,-81.49957,0.0,360.0
618,367458950,2019-09-08T01:25:57,31.15703,-81.49959,0.0,360.0
639,367458950,2019-09-08T01:28:55,31.15704,-81.49958,0.0,360.0
