,MMSI,BaseDateTime,LAT,LON,SOG,COG
70,339759000,2019-09-08T00:08:49,31.15717,-81.49972,0.0,274.0
91,339759000,2019-09-08T00:11:49,31.15718,-81.49972,0.0,279.0
138,339759000,2019-09-08T00:14:49,31.15717,-81.49972,0.0,276.0
141,339759000,2019-09-08T00:17:49,31.15717,-81.49972,0.0,285.5
161,339759000,2019-09-08T00:20:49,31.15717,-81.49971,0.0,302.5
182,339759000,2019-09-08T00:23:49,31.15718,-81.49972,0.0,309.3
208,339759000,2019-09-08T00:26:49,31.15717,-81.49972,0.0,319.5
254,339759000,2019-09-08T00:32:50,31.15716,-81.49974,0.0,312.2
262,339759000,2019-09-08T00:35:49,31.15717,-81.49973,0.0,313.2
292,339759000,2019-09-08T00:38:49,31.15717,-81.49973,0.0,305.9
310,339759000,2019-09-08T00:41:49,31.15716,-81.49974,0.0,292.4
329,339759000,2019-09-08T00:44:49,31.15716,-81.49974,0.0,266.2
373,339759000,2019-09-08T00:50:49,31.15716,-81.49974,0.0,270.8
376,339759000,2019-09-08T00:47:50,31.15715,-81.49975,0.0,255.9
406,339759000,2019-09-08T00:53:49,31.15715,-81.49974,0.0,285.0
415,339759000,2019-09-08T00:56:49,31.15715,-81.49974,0.0,305.7
450,339759000,2019-09-08T01:02:50,31.15715,-81.49974,0.0,328.1
477,339759000,2019-09-08T01:05:50,31.15715,-81.49974,0.0,333.0
527,339759000,2019-09-08T01:11:49,31.15714,-81.49976,0.0,299.0
544,339759000,2019-09-08T01:14:49,31.15713,-81.49977,0.0,295.8
578,339759000,2019-09-08T01:17:49,31.15713,-81.49978,0.0,291.4
585,339759000,2019-09-08T01:20:49,31.15712,-81.49977,0.0,293.4
604,339759000,2019-09-08T01:23:49,31.15714,-81.49976,0.0,297.8
613,339759000,2019-09-08T01:26:49,31.15716,-81.49975,0.0,305.7
640,339759000,2019-09-08T01:29:49,31.15715,-81.49974,0.0,313.9
691,339759000,2019-09-08T01:35:49,31.15716,-81.49975,0.0,314.0
747,339759000,2019-09-08T01:44:50,31.15717,-81.49973,0.0,322.4
765,339759000,2019-09-08T01:47:49,31.15716,-81.49974,0.0,324.3
766,339759000,2019-09-08T01:50:49,31.15715,-81.49974,0.0,324.7
801,339759000,2019-09-08T01:53:49,31.15715,-81.49974,0.0,328.0
825,339759000,2019-09-08T01:56:49,31.15715,-81.49975,0.0,328.8
839,339759000,2019-09-08T01:59:49,31.15717,-81.49974,0.0,335.2
860,339759000,2019-09-08T02:02:49,31.15716,-81.49974,0.0,336.6
913,339759000,2019-09-08T02:08:49,31.15715,-81.49974,0.0,315.4
924,339759000,2019-09-08T02:11:49,31.15715,-81.49975,0.0,310.5
956,339759000,2019-09-08T02:14:49,31.15715,-81.49975,0.0,314.1
1003,339759000,2019-09-08T02:20:49,31.15717,-81.49972,0.0,304.3
1047,339759000,2019-09-08T02:26:50,31.15716,-81.49972,0.0,296.6
1067,339759000,2019-09-08T02:29:49,31.15716,-81.49972,0.0,294.4
1080,339759000,2019-09-08T02:32:49,31.15716,-81.49972,0.0,297.5
1124,339759000,2019-09-08T02:38:49,31.15717,-81.49974,0.0,293.1
1147,339759000,2019-09-08T02:41:49,31.15717,-81.49974,0.0,296.8
1155,339759000,2019-09-08T02:44:49,31.15717,-81.49973,0.0,301.3
1187,339759000,2019-09-08T02:47:49,31.15716,-81.49973,0.0,300.3
1208,339759000,2019-09-08T02:50:49,31.15717,-81.49972,0.0,300.4
1227,339759000,2019-09-08T02:53:50,31.15717,-81.49973,0.0,300.4
1256,339759000,2019-09-08T02:56:50,31.15717,-81.49974,0.0,312.5
1263,339759000,2019-09-08T02:59:50,31.15716,-81.49972,0.0,305.1
1302,339759000,2019-09-08T03:02:50,31.15716,-81.49973,0.0,285.9
1308,339759000,2019-09-08T03:05:50,31.15716,-81.49971,0.0,287.0
1326,339759000,2019-09-08T03:08:49,31.15716,-81.49975,0.0,306.9
1347,339759000,2019-09-08T03:11:49,31.15716,-81.4997,0.0,319.5
1373,339759000,2019-09-08T03:14:49,31.15716,-81.49974,0.0,272.7
1392,339759000,2019-09-08T03:17:50,31.15716,-81.49974,0.0,247.6
1409,339759000,2019-09-08T03:20:50,31.15718,-81.49973,0.0,245.4
1437,339759000,2019-09-08T03:23:49,31.15717,-81.49971,0.0,263.3
1454,339759000,2019-09-08T03:26:50,31.15716,-81.49974,0.0,252.5
1481,339759000,2019-09-08T03:29:50,31.15715,-81.49974,0.0,247.0
1495,339759000,2019-09-08T03:32:49,31.15714,-81.49975,0.0,246.4
1520,339759000,2019-09-08T03:35:50,31.15714,-81.49974,0.0,245.2
1538,339759000,2019-09-08T03:38:50,31.15715,-81.49973,0.0,244.5
1558,339759000,2019-09-08T03:41:49,31.15714,-81.49975,0.0,245.8
1576,339759000,2019-09-08T03:44:50,31.15713,-81.49973,0.0,250.4
1602,339759000,2019-09-08T03:47:50,31.15715,-81.49973,0.0,259.1
1626,339759000,2019-09-08T03:50:50,31.15715,-81.49972,0.0,278.1
1644,339759000,2019-09-08T03:53:50,31.15713,-81.49974,0.0,291.0
1668,339759000,2019-09-08T03:59:49,31.15717,-81.49973,0.0,292.9
1701,339759000,2019-09-08T04:02:50,31.15717,-81.49973,0.0,282.6
1748,339759000,2019-09-08T04:08:49,31.15717,-81.49971,0.0,284.0
1771,339759000,2019-09-08T04:11:49,31.15718,-81.49972,0.0,304.3
1799,339759000,2019-09-08T04:14:50,31.15717,-81.49973,0.0,328.6
1816,339759000,2019-09-08T04:17:49,31.15716,-81.49973,0.0,333.3
1836,339759000,2019-09-08T04:20:50,31.15718,-81.49972,0.0,325.3
1859,339759000,2019-09-08T04:23:49,31.15717,-81.49973,0.0,314.8
1887,339759000,2019-09-08T04:26:49,31.15718,-81.49971,0.0,315.8
1900,339759000,2019-09-08T04:29:49,31.15717,-81.49973,0.0,324.9
1929,339759000,2019-09-08T04:32:49,31.15716,-81.49974,0.0,319.8
1946,339759000,2019-09-08T04:35:50,31.15718,-81.49973,0.0,325.2
1955,339759000,2019-09-08T04:38:49,31.15717,-81.49972,0.0,328.1
1969,339759000,2019-09-08T04:41:49,31.15718,-81.49973,0.0,328.9
1994,339759000,2019-09-08T04:44:50,31.15718,-81.49973,0.0,331.2
2005,339759000,2019-09-08T04:47:49,31.15716,-81.49972,0.0,327.6
2050,339759000,2019-09-08T04:53:50,31.15716,-81.49974,0.0,321.5
2068,339759000,2019-09-08T04:56:49,31.15717,-81.49974,0.0,320.9
2119,339759000,2019-09-08T05:05:50,31.15715,-81.49975,0.0,322.1
2125,339759000,2019-09-08T05:02:49,31.15716,-81.49973,0.0,319.3
2136,339759000,2019-09-08T05:08:50,31.15716,-81.49974,0.0,310.9
2183,339759000,2019-09-08T05:14:49,31.15716,-81.49974,0.0,302.9
2285,339759000,2019-09-08T05:26:49,31.15717,-81.49974,0.0,309.3
2307,339759000,2019-09-08T05:32:50,31.15718,-81.49974,0.0,304.5
2344,339759000,2019-09-08T05:35:50,31.15716,-81.49974,0.0,297.4
2364,339759000,2019-09-08T05:38:50,31.15718,-81.49975,0.0,293.8
2418,339759000,2019-09-08T05:44:50,31.15717,-81.49973,0.0,292.5
2459,339759000,2019-09-08T05:50:50,31.15717,-81.49974,0.0,281.8
2523,339759000,2019-09-08T05:59:50,31.15717,-81.49973,0.0,284.2
2531,339759000,2019-09-08T05:56:49,31.15718,-81.49973,0.0,287.3
2587,339759000,2019-09-08T06:05:50,31.15717,-81.49973,0.0,278.9
2621,339759000,2019-09-08T06:08:50,31.15716,-81.49972,0.0,272.7
2658,339759000,2019-09-08T06:11:50,31.15716,-81.49973,0.0,266.0
2693,339759000,2019-09-08T06:14:50,31.15717,-81.49974,0.0,265.9
2719,339759000,2019-09-08T06:17:50,31.15718,-81.49972,0.0,272.5
2834,339759000,2019-09-08T06:29:50,31.15715,-81.49975,0.0,244.3
2873,339759000,2019-09-08T06:32:50,31.15714,-81.49976,0.0,244.8
