,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,1,367063030,2019-09-08 00:00:13,31.12038,-81.36859,12.3,122.8
1,6,367063030,2019-09-08 00:01:23,31.11811,-81.36472,12.2,125.0
2,17,367063030,2019-09-08 00:02:24,31.11614,-81.36153,12.2,125.2
3,26,367063030,2019-09-08 00:03:34,31.11394,-81.35774,12.0,125.7
4,37,367063030,2019-09-08 00:04:42,31.11147,-81.35442,12.0,132.4
5,46,367063030,2019-09-08 00:05:53,31.10872,-81.35112,12.0,137.0
6,51,367063030,2019-09-08 00:07:03,31.10582,-81.34824,11.5,141.6
7,62,367063030,2019-09-08 00:08:14,31.1031,-81.34606,7.8,147.3
8,72,367063030,2019-09-08 00:09:23,31.10162,-81.34494,3.1,142.1
9,81,367063030,2019-09-08 00:10:32,31.10146,-81.34453,0.7,44.9
10,90,367063030,2019-09-08 00:11:44,31.10162,-81.34431,1.0,52.0
11,98,367063030,2019-09-08 00:12:52,31.10183,-81.34435,1.0,284.7
12,107,367063030,2019-09-08 00:14:02,31.10151,-81.34488,1.9,213.8
14,116,367063030,2019-09-08 00:15:12,31.10117,-81.3449,0.7,150.2
13,115,367063030,2019-09-08 00:16:23,31.10103,-81.34476,0.5,142.6
15,136,367063030,2019-09-08 00:17:33,31.10094,-81.34464,0.0,0.0
16,148,367063030,2019-09-08 00:18:43,31.10086,-81.34452,0.4,117.3
18,169,367063030,2019-09-08 00:19:53,31.1008,-81.34445,0.4,150.9
17,165,367063030,2019-09-08 00:21:04,31.10072,-81.34438,0.5,152.7
20,188,367063030,2019-09-08 00:22:13,31.10064,-81.3443,0.0,0.0
19,177,367063030,2019-09-08 00:23:42,31.10052,-81.34417,0.0,0.0
22,194,367063030,2019-09-08 00:24:53,31.10047,-81.34408,0.0,0.0
21,193,367063030,2019-09-08 00:26:03,31.10041,-81.34397,0.4,145.6
23,211,367063030,2019-09-08 00:27:12,31.10036,-81.34389,0.0,0.0
24,218,367063030,2019-09-08 00:28:33,31.1003,-81.34379,0.4,137.1
25,229,367063030,2019-09-08 00:29:42,31.10025,-81.34371,0.0,0.0
26,236,367063030,2019-09-08 00:30:53,31.10021,-81.34364,0.0,0.0
27,238,367063030,2019-09-08 00:32:03,31.10015,-81.34354,0.5,135.1
29,267,367063030,2019-09-08 00:33:52,31.10007,-81.34342,0.4,128.0
28,257,367063030,2019-09-08 00:35:13,31.10003,-81.34335,0.0,0.0
30,271,367063030,2019-09-08 00:36:52,31.09994,-81.34325,0.0,0.0
31,298,367063030,2019-09-08 00:38:52,31.09983,-81.34309,0.0,0.0
32,301,367063030,2019-09-08 00:39:53,31.09978,-81.34303,0.0,0.0
33,324,367063030,2019-09-08 00:41:32,31.09969,-81.34293,0.0,0.0
35,338,367063030,2019-09-08 00:42:43,31.09963,-81.34284,0.5,134.6
36,340,367063030,2019-09-08 00:43:53,31.0996,-81.34278,0.0,0.0
34,326,367063030,2019-09-08 00:45:04,31.09954,-81.34268,0.0,0.0
37,344,367063030,2019-09-08 00:46:13,31.09951,-81.34262,0.0,0.0
38,350,367063030,2019-09-08 00:47:24,31.09945,-81.34253,0.0,0.0
39,360,367063030,2019-09-08 00:48:33,31.0994,-81.34245,0.0,0.0
40,365,367063030,2019-09-08 00:49:43,31.09933,-81.34235,0.5,122.5
41,370,367063030,2019-09-08 00:52:22,31.09922,-81.34216,0.0,0.0
42,386,367063030,2019-09-08 00:54:42,31.09909,-81.34194,0.0,0.0
43,398,367063030,2019-09-08 00:56:22,31.09904,-81.34179,0.0,0.0
44,420,367063030,2019-09-08 00:57:32,31.09899,-81.34173,0.0,0.0
45,421,367063030,2019-09-08 00:58:44,31.09894,-81.34164,0.0,0.0
46,428,367063030,2019-09-08 00:59:52,31.09891,-81.34155,0.6,83.0
49,462,367063030,2019-09-08 01:00:13,31.09895,-81.34145,1.2,60.7
47,440,367063030,2019-09-08 01:01:23,31.09939,-81.34075,3.1,42.8
51,471,367063030,2019-09-08 01:02:33,31.10013,-81.34064,1.9,303.3
