MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
316001247,2019-01-01T00:50:30,49.37936,-123.32947,4.6,253.2,265.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-01T00:46:47,49.34563,-123.33364,18.9,33.4,34.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-01T00:47:52,49.3505,-123.32894,18.9,32.8,33.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001262,2019-01-01T00:47:27,49.42189,-123.38946,19.4,267.7,270.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316001262,2019-01-01T00:46:16,49.42209,-123.37951,19.5,267.9,270.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-01T00:48:58,49.35525,-123.32415,18.8,32.1,32.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001262,2019-01-01T00:51:28,49.42133,-123.42233,19.0,273.8,276.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-01T00:52:30,49.37928,-123.33073,0.0,211.5,297.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-01T00:54:00,49.37723,-123.30164,19.2,41.6,42.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001262,2019-01-01T00:54:18,49.42253,-123.4453,18.7,286.0,288.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316001262,2019-01-01T00:55:32,49.42618,-123.45309,18.8,322.7,325.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316001262,2019-01-01T00:56:40,49.43125,-123.45822,19.4,327.6,330.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-01T00:57:06,49.38597,-123.28287,10.8,64.5,65.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001262,2019-01-01T00:58:32,49.43662,-123.46495,9.5,279.4,282.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-01T00:59:30,49.37927,-123.33073,0.0,138.4,299.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-01T01:00:00,49.38156,-123.27102,13.6,165.6,167.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-01T01:00:01,49.37927,-123.33073,0.0,113.2,299.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001262,2019-01-01T00:59:34,49.43623,-123.46848,6.6,247.1,249.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316001262,2019-01-01T01:00:04,49.43582,-123.46962,5.6,236.5,237.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-01T00:53:40,49.37926,-123.33074,0.0,359.1,299.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-01T00:58:08,49.38638,-123.27782,12.7,101.5,103.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-01T01:01:10,49.37854,-123.27033,7.1,181.8,184.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-01T01:01:21,49.37927,-123.33074,0.0,318.7,299.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-01T00:59:12,49.38435,-123.27287,13.4,142.1,144.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-01T01:02:31,49.37927,-123.33074,0.0,226.9,299.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-01T01:03:00,49.3766,-123.27083,1.4,197.3,195.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-01T01:05:01,49.37927,-123.33074,0.0,128.5,299.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2019-01-01T01:03:40,49.37927,-123.33074,0.0,351.0,299.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003663,2019-01-01T01:05:33,49.31808,-123.27937,11.0,270.0,271.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001247,2019-01-01T01:06:10,49.37927,-123.33073,0.0,43.2,299.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003663,2019-01-01T01:06:35,49.3181,-123.28418,11.0,270.0,270.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316003663,2019-01-01T01:04:32,49.318,-123.27471,11.0,273.0,273.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316003663,2019-01-01T01:07:55,49.31817,-123.29037,10.9,271.0,274.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001247,2019-01-01T01:07:50,49.37927,-123.33073,0.0,39.4,299.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003663,2019-01-01T01:08:58,49.31832,-123.29532,11.0,271.0,271.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001251,2019-01-01T01:09:00,49.37646,-123.2709,0.0,11.6,192.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-01T01:09:10,49.37927,-123.33073,0.0,321.1,299.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003663,2019-01-01T01:10:03,49.31838,-123.30028,10.9,271.0,272.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001247,2019-01-01T01:10:17,49.37935,-123.3305,2.7,99.6,90.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003663,2019-01-01T01:11:35,49.31847,-123.30738,11.0,271.0,272.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001247,2019-01-01T01:11:40,49.38012,-123.327,8.3,65.7,64.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003663,2019-01-01T01:12:42,49.31853,-123.31262,11.1,270.0,273.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001251,2019-01-01T01:14:00,49.37647,-123.27089,0.0,128.8,192.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316003663,2019-01-01T01:14:01,49.31853,-123.31882,11.1,271.0,275.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001247,2019-01-01T01:13:10,49.38153,-123.32175,8.9,77.1,76.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316002059,2019-01-01T01:14:07,49.32652,-123.2739,12.3,326.8,326.0,GENERAL JACKSON,IMO5058674,CFL9803,31.0,5.0,32.0,8.0,4.1,52.0,A
316024197,2019-01-01T01:11:05,49.37862,-123.33092,0.0,217.3,511.0,LONG WAY HOME,,,37.0,,,,,,B
316002059,2019-01-01T01:15:47,49.33117,-123.27887,12.2,329.1,331.0,GENERAL JACKSON,IMO5058674,CFL9803,31.0,5.0,32.0,8.0,4.1,52.0,A
316001247,2019-01-01T01:14:40,49.38211,-123.31609,8.9,85.1,79.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-01T01:15:21,49.37647,-123.27089,0.0,198.5,192.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316003663,2019-01-01T01:17:01,49.31847,-123.33295,11.1,269.0,274.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001247,2019-01-01T01:16:00,49.38234,-123.31115,8.6,88.1,80.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003663,2019-01-01T01:15:12,49.31862,-123.32438,11.1,270.0,274.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001247,2019-01-01T01:18:00,49.38246,-123.30386,8.5,88.5,79.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-01T01:18:00,49.37647,-123.27089,0.0,280.3,192.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316002059,2019-01-01T01:18:07,49.33809,-123.28459,12.1,333.3,332.0,GENERAL JACKSON,IMO5058674,CFL9803,31.0,5.0,32.0,8.0,4.1,52.0,A
316003663,2019-01-01T01:19:08,49.31828,-123.34295,11.3,267.0,272.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316002059,2019-01-01T01:19:18,49.34152,-123.28737,12.0,337.7,340.0,GENERAL JACKSON,IMO5058674,CFL9803,31.0,5.0,32.0,8.0,4.1,52.0,A
316003663,2019-01-01T01:20:35,49.31798,-123.34993,11.5,266.0,271.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001247,2019-01-01T01:19:10,49.38255,-123.29965,8.4,86.2,79.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-01T01:19:21,49.37647,-123.27089,0.0,72.0,192.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316003663,2019-01-01T01:21:45,49.31768,-123.35562,11.5,265.0,274.0,SEASPAN CORSAIR,IMO7434779,CZ6447,31.0,0.0,25.0,7.0,3.9,,A
316001251,2019-01-01T01:20:40,49.37647,-123.27089,0.0,165.2,192.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-01T01:21:50,49.38308,-123.29002,8.6,84.4,80.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316002059,2019-01-01T01:20:37,49.34561,-123.28984,11.9,336.6,338.0,GENERAL JACKSON,IMO5058674,CFL9803,31.0,5.0,32.0,8.0,4.1,52.0,A
316002059,2019-01-01T01:22:18,49.35075,-123.29306,11.7,337.3,340.0,GENERAL JACKSON,IMO5058674,CFL9803,31.0,5.0,32.0,8.0,4.1,52.0,A
316001251,2019-01-01T01:21:59,49.37647,-123.27089,0.0,308.1,192.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
