,MMSI,BaseDateTime,LAT,LON,SOG,COG
17,367617760,2019-09-07T00:02:15,31.13899,-81.49538,0.0,149.4
46,367617760,2019-09-07T00:05:15,31.13899,-81.49539,0.0,149.4
66,367617760,2019-09-07T00:08:15,31.13899,-81.49539,0.0,149.4
93,367617760,2019-09-07T00:11:15,31.13899,-81.49539,0.0,149.4
116,367617760,2019-09-07T00:14:15,31.13899,-81.49539,0.0,149.4
134,367617760,2019-09-07T00:17:15,31.13899,-81.49539,0.0,149.4
161,367617760,2019-09-07T00:20:15,31.139,-81.49538,0.0,149.4
178,367617760,2019-09-07T00:23:15,31.13899,-81.49538,0.0,149.4
206,367617760,2019-09-07T00:26:16,31.13899,-81.49538,0.0,149.4
227,367617760,2019-09-07T00:29:15,31.13899,-81.49538,0.0,149.4
241,367617760,2019-09-07T00:32:15,31.13899,-81.49538,0.0,149.4
264,367617760,2019-09-07T00:35:15,31.13899,-81.49538,0.0,149.4
283,367617760,2019-09-07T00:38:15,31.13899,-81.49538,0.0,149.4
311,367617760,2019-09-07T00:41:16,31.13899,-81.49538,0.0,149.4
333,367617760,2019-09-07T00:44:15,31.13899,-81.49538,0.0,149.4
353,367617760,2019-09-07T00:47:16,31.13899,-81.49538,0.0,149.4
364,367617760,2019-09-07T00:50:15,31.13899,-81.49538,0.0,149.4
394,367617760,2019-09-07T00:53:16,31.13899,-81.49539,0.0,149.4
412,367617760,2019-09-07T00:56:15,31.13899,-81.49539,0.0,149.4
454,367617760,2019-09-07T01:02:15,31.13899,-81.49538,0.0,149.4
481,367617760,2019-09-07T01:05:15,31.13899,-81.49539,0.0,149.4
512,367617760,2019-09-07T01:08:15,31.13899,-81.49538,0.0,149.4
555,367617760,2019-09-07T01:14:15,31.139,-81.49538,0.0,149.4
559,367617760,2019-09-07T01:11:15,31.13899,-81.49538,0.0,149.4
581,367617760,2019-09-07T01:17:16,31.139,-81.49538,0.0,149.4
625,367617760,2019-09-07T01:20:16,31.139,-81.49538,0.0,149.4
643,367617760,2019-09-07T01:23:15,31.139,-81.49538,0.0,149.4
667,367617760,2019-09-07T01:26:15,31.139,-81.49538,0.0,149.4
691,367617760,2019-09-07T01:29:15,31.139,-81.49538,0.0,149.4
717,367617760,2019-09-07T01:32:15,31.139,-81.49538,0.0,149.4
741,367617760,2019-09-07T01:35:16,31.13901,-81.49538,0.0,149.4
771,367617760,2019-09-07T01:38:15,31.13901,-81.49538,0.0,149.4
786,367617760,2019-09-07T01:41:16,31.13901,-81.49538,0.0,149.4
825,367617760,2019-09-07T01:44:16,31.13901,-81.49538,0.0,149.4
835,367617760,2019-09-07T01:47:15,31.13901,-81.49538,0.0,149.4
852,367617760,2019-09-07T01:50:16,31.13902,-81.49538,0.0,149.4
887,367617760,2019-09-07T01:53:16,31.13902,-81.49538,0.0,149.4
902,367617760,2019-09-07T01:56:15,31.13901,-81.49538,0.0,149.4
913,367617760,2019-09-07T01:59:15,31.13902,-81.49538,0.0,149.4
988,367617760,2019-09-07T02:05:16,31.13902,-81.49538,0.0,149.4
1010,367617760,2019-09-07T02:08:15,31.13902,-81.49537,0.0,149.4
1045,367617760,2019-09-07T02:11:17,31.13902,-81.49537,0.0,149.4
1074,367617760,2019-09-07T02:14:15,31.13902,-81.49537,0.0,149.4
1096,367617760,2019-09-07T02:17:15,31.13902,-81.49538,0.0,149.4
1129,367617760,2019-09-07T02:20:16,31.13902,-81.49538,0.0,149.4
1173,367617760,2019-09-07T02:26:16,31.13901,-81.49538,0.0,149.4
1176,367617760,2019-09-07T02:23:15,31.13901,-81.49538,0.0,149.4
1193,367617760,2019-09-07T02:29:15,31.13901,-81.49538,0.0,149.4
1226,367617760,2019-09-07T02:32:15,31.13901,-81.49538,0.0,149.4
1254,367617760,2019-09-07T02:35:15,31.13901,-81.49538,0.0,149.4
1290,367617760,2019-09-07T02:38:15,31.13901,-81.49538,0.0,149.4
1310,367617760,2019-09-07T02:41:15,31.13901,-81.49538,0.0,149.4
1342,367617760,2019-09-07T02:44:15,31.13901,-81.49538,0.0,149.4
1357,367617760,2019-09-07T02:47:15,31.13901,-81.49539,0.0,149.4
1369,367617760,2019-09-07T02:50:16,31.13901,-81.49539,0.0,149.4
1436,367617760,2019-09-07T02:56:15,31.13901,-81.49539,0.0,149.4
1448,367617760,2019-09-07T02:59:15,31.13901,-81.49539,0.0,149.4
1471,367617760,2019-09-07T03:02:15,31.13901,-81.49539,0.0,149.4
1528,367617760,2019-09-07T03:05:15,31.139,-81.49539,0.0,149.4
1535,367617760,2019-09-07T03:08:16,31.139,-81.49539,0.0,149.4
1564,367617760,2019-09-07T03:11:15,31.13901,-81.49539,0.0,149.4
1595,367617760,2019-09-07T03:14:16,31.13901,-81.49539,0.0,149.4
1617,367617760,2019-09-07T03:17:15,31.13901,-81.49539,0.0,149.4
1649,367617760,2019-09-07T03:20:15,31.13901,-81.49539,0.0,149.4
1672,367617760,2019-09-07T03:23:16,31.13901,-81.49539,0.0,149.4
1696,367617760,2019-09-07T03:26:15,31.13901,-81.49539,0.0,149.4
1730,367617760,2019-09-07T03:29:16,31.13902,-81.49538,0.0,149.4
1739,367617760,2019-09-07T03:32:16,31.13902,-81.49538,0.0,149.4
1755,367617760,2019-09-07T03:35:15,31.13902,-81.49538,0.0,149.4
1767,367617760,2019-09-07T03:38:15,31.13902,-81.49538,0.0,149.4
1788,367617760,2019-09-07T03:41:16,31.13902,-81.49538,0.0,149.4
1808,367617760,2019-09-07T03:44:15,31.13903,-81.49538,0.0,149.4
1824,367617760,2019-09-07T03:47:16,31.13903,-81.49538,0.0,149.4
1840,367617760,2019-09-07T03:50:15,31.13903,-81.49538,0.0,149.4
1853,367617760,2019-09-07T03:53:15,31.13903,-81.49538,0.0,149.4
1889,367617760,2019-09-07T03:56:16,31.13903,-81.49538,0.0,149.4
1894,367617760,2019-09-07T03:59:15,31.13903,-81.49538,0.0,149.4
1907,367617760,2019-09-07T04:02:15,31.13902,-81.49538,0.0,149.4
1934,367617760,2019-09-07T04:05:15,31.13902,-81.49538,0.0,149.4
1961,367617760,2019-09-07T04:08:16,31.13902,-81.49538,0.0,149.4
1988,367617760,2019-09-07T04:11:15,31.13902,-81.49538,0.0,149.4
2015,367617760,2019-09-07T04:14:15,31.13902,-81.49538,0.0,149.4
2038,367617760,2019-09-07T04:17:16,31.13902,-81.49538,0.0,149.4
2068,367617760,2019-09-07T04:20:16,31.13902,-81.49538,0.0,149.4
2076,367617760,2019-09-07T04:23:15,31.13903,-81.49538,0.0,149.4
2119,367617760,2019-09-07T04:26:15,31.13903,-81.49538,0.0,149.4
2139,367617760,2019-09-07T04:29:16,31.13903,-81.49538,0.0,149.4
2162,367617760,2019-09-07T04:32:16,31.13903,-81.49538,0.0,149.4
2189,367617760,2019-09-07T04:35:16,31.13903,-81.49538,0.0,149.4
2205,367617760,2019-09-07T04:38:15,31.13903,-81.49538,0.0,149.4
2226,367617760,2019-09-07T04:41:15,31.13903,-81.49538,0.0,149.4
2241,367617760,2019-09-07T04:44:15,31.13903,-81.49538,0.0,149.4
2263,367617760,2019-09-07T04:47:15,31.13903,-81.49538,0.0,149.4
2266,367617760,2019-09-07T04:50:15,31.13903,-81.49538,0.0,149.4
2295,367617760,2019-09-07T04:53:15,31.13902,-81.49538,0.0,149.4
2307,367617760,2019-09-07T04:56:16,31.13902,-81.49538,0.0,149.4
2331,367617760,2019-09-07T04:59:16,31.13902,-81.49538,0.0,149.4
2369,367617760,2019-09-07T05:05:15,31.13902,-81.49537,0.0,149.4
2394,367617760,2019-09-07T05:08:15,31.13902,-81.49537,0.0,149.4
2415,367617760,2019-09-07T05:11:15,31.13902,-81.49537,0.0,149.4
2434,367617760,2019-09-07T05:14:16,31.13902,-81.49537,0.0,149.4
2478,367617760,2019-09-07T05:20:16,31.13902,-81.49538,0.0,149.4
2511,367617760,2019-09-07T05:23:16,31.13901,-81.49538,0.0,149.4
2516,367617760,2019-09-07T05:26:15,31.13901,-81.49538,0.0,149.4
2538,367617760,2019-09-07T05:29:16,31.13901,-81.49538,0.0,149.4
2557,367617760,2019-09-07T05:32:16,31.13901,-81.49538,0.0,149.4
2587,367617760,2019-09-07T05:35:15,31.13901,-81.49538,0.0,149.4
2598,367617760,2019-09-07T05:38:16,31.13901,-81.49538,0.0,149.4
2622,367617760,2019-09-07T05:41:16,31.13901,-81.49538,0.0,149.4
2659,367617760,2019-09-07T05:47:16,31.13901,-81.49537,0.0,149.4
2671,367617760,2019-09-07T05:50:15,31.13901,-81.49537,0.0,149.4
2702,367617760,2019-09-07T05:53:15,31.13901,-81.49537,0.0,149.4
2731,367617760,2019-09-07T05:59:15,31.13901,-81.49537,0.0,149.4
2754,367617760,2019-09-07T06:02:15,31.13901,-81.49538,0.0,149.4
2811,367617760,2019-09-07T06:08:15,31.13901,-81.49537,0.0,149.4
