,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,16,367569620,2019-09-07 00:01:45,31.1672,-81.41449,0.0,161.7
1,43,367569620,2019-09-07 00:04:45,31.16721,-81.41449,0.0,161.7
2,72,367569620,2019-09-07 00:07:44,31.16721,-81.41449,0.0,161.7
3,92,367569620,2019-09-07 00:10:45,31.16721,-81.41448,0.0,161.7
4,111,367569620,2019-09-07 00:13:44,31.1672,-81.41448,0.0,161.7
5,150,367569620,2019-09-07 00:19:44,31.1672,-81.41449,0.0,161.7
6,184,367569620,2019-09-07 00:22:47,31.1672,-81.41448,0.0,161.7
7,193,367569620,2019-09-07 00:25:45,31.1672,-81.41449,0.0,161.7
8,226,367569620,2019-09-07 00:28:45,31.16721,-81.4145,0.0,161.7
9,234,367569620,2019-09-07 00:31:46,31.16721,-81.41448,0.0,161.7
10,265,367569620,2019-09-07 00:34:44,31.1672,-81.41449,0.0,161.7
11,271,367569620,2019-09-07 00:37:44,31.16721,-81.41447,0.0,161.7
12,294,367569620,2019-09-07 00:40:45,31.1672,-81.41448,0.0,161.7
13,327,367569620,2019-09-07 00:43:44,31.16719,-81.41447,0.0,161.7
14,332,367569620,2019-09-07 00:46:44,31.16721,-81.41448,0.0,161.7
15,351,367569620,2019-09-07 00:49:44,31.1672,-81.41449,0.0,161.7
16,389,367569620,2019-09-07 00:52:47,31.1672,-81.41449,0.0,161.7
17,409,367569620,2019-09-07 00:55:45,31.1672,-81.41449,0.0,161.7
18,424,367569620,2019-09-07 00:58:44,31.1672,-81.41449,0.0,161.7
19,450,367569620,2019-09-07 01:01:44,31.1672,-81.41448,0.0,161.7
20,500,367569620,2019-09-07 01:04:45,31.1672,-81.41448,0.0,161.7
21,522,367569620,2019-09-07 01:07:45,31.16721,-81.4145,0.0,161.7
22,538,367569620,2019-09-07 01:10:45,31.16719,-81.41449,0.0,161.7
23,580,367569620,2019-09-07 01:13:45,31.1672,-81.41448,0.0,161.7
24,586,367569620,2019-09-07 01:16:46,31.16718,-81.41448,0.0,161.7
25,614,367569620,2019-09-07 01:19:45,31.16719,-81.41449,0.0,161.7
26,635,367569620,2019-09-07 01:22:47,31.16719,-81.41449,0.0,161.7
27,663,367569620,2019-09-07 01:25:45,31.16719,-81.4145,0.0,161.7
28,684,367569620,2019-09-07 01:28:45,31.1672,-81.41448,0.0,161.7
29,714,367569620,2019-09-07 01:31:44,31.16719,-81.41449,0.0,161.7
30,729,367569620,2019-09-07 01:34:45,31.1672,-81.41448,0.0,161.7
31,740,367569620,2019-09-07 01:37:44,31.16719,-81.41449,0.0,161.7
32,785,367569620,2019-09-07 01:40:45,31.1672,-81.41449,0.0,161.7
33,808,367569620,2019-09-07 01:43:44,31.1672,-81.4145,0.0,161.7
34,830,367569620,2019-09-07 01:46:46,31.16721,-81.41449,0.0,161.7
35,831,367569620,2019-09-07 01:49:44,31.16721,-81.41448,0.0,161.7
36,882,367569620,2019-09-07 01:52:46,31.16721,-81.41448,0.0,161.7
37,908,367569620,2019-09-07 01:58:44,31.16721,-81.41447,0.0,161.7
38,951,367569620,2019-09-07 02:01:45,31.1672,-81.41448,0.0,161.7
39,984,367569620,2019-09-07 02:04:45,31.1672,-81.41448,0.0,161.7
40,1006,367569620,2019-09-07 02:07:47,31.16721,-81.41449,0.0,161.7
41,1044,367569620,2019-09-07 02:10:44,31.1672,-81.4145,0.0,161.7
42,1065,367569620,2019-09-07 02:13:45,31.16721,-81.41449,0.0,161.7
43,1089,367569620,2019-09-07 02:16:48,31.16721,-81.41448,0.0,161.7
44,1126,367569620,2019-09-07 02:19:44,31.1672,-81.41449,0.0,161.7
45,1146,367569620,2019-09-07 02:22:45,31.16721,-81.41448,0.0,161.7
46,1157,367569620,2019-09-07 02:25:47,31.1672,-81.41449,0.0,161.7
47,1185,367569620,2019-09-07 02:28:47,31.1672,-81.41449,0.0,161.7
48,1229,367569620,2019-09-07 02:31:45,31.1672,-81.41449,0.0,161.7
49,1247,367569620,2019-09-07 02:34:46,31.1672,-81.41449,0.0,161.7
50,1291,367569620,2019-09-07 02:37:45,31.1672,-81.41447,0.0,161.7
51,1303,367569620,2019-09-07 02:40:45,31.1672,-81.41449,0.0,161.7
52,1331,367569620,2019-09-07 02:43:45,31.16721,-81.41448,0.0,161.7
53,1334,367569620,2019-09-07 02:46:45,31.1672,-81.41448,0.0,161.7
54,1358,367569620,2019-09-07 02:49:45,31.16721,-81.41448,0.0,161.7
55,1407,367569620,2019-09-07 02:52:45,31.1672,-81.41449,0.0,161.7
56,1431,367569620,2019-09-07 02:58:46,31.1672,-81.41448,0.0,161.7
57,1469,367569620,2019-09-07 03:01:45,31.1672,-81.41448,0.0,161.7
58,1500,367569620,2019-09-07 03:04:45,31.1672,-81.41448,0.0,161.7
59,1529,367569620,2019-09-07 03:07:44,31.16721,-81.41448,0.0,161.7
60,1553,367569620,2019-09-07 03:10:45,31.1672,-81.41449,0.0,161.7
62,1623,367569620,2019-09-07 03:13:47,31.1672,-81.41449,0.0,161.7
61,1622,367569620,2019-09-07 03:16:45,31.1672,-81.41447,0.0,161.7
63,1643,367569620,2019-09-07 03:19:48,31.16719,-81.41449,0.0,161.7
64,1668,367569620,2019-09-07 03:22:46,31.1672,-81.41449,0.0,161.7
65,1691,367569620,2019-09-07 03:25:44,31.16721,-81.41449,0.0,161.7
66,1709,367569620,2019-09-07 03:28:44,31.1672,-81.41449,0.0,161.7
67,1751,367569620,2019-09-07 03:34:45,31.1672,-81.41449,0.0,161.7
68,1768,367569620,2019-09-07 03:37:48,31.1672,-81.41449,0.0,161.7
69,1782,367569620,2019-09-07 03:40:45,31.1672,-81.41449,0.0,161.7
70,1803,367569620,2019-09-07 03:43:46,31.16721,-81.41447,0.0,161.7
71,1809,367569620,2019-09-07 03:46:47,31.16721,-81.41447,0.0,161.7
72,1877,367569620,2019-09-07 03:55:45,31.1672,-81.41449,0.0,161.7
73,1902,367569620,2019-09-07 03:58:45,31.16719,-81.41448,0.0,161.7
74,1909,367569620,2019-09-07 04:01:46,31.1672,-81.41448,0.0,161.7
75,1928,367569620,2019-09-07 04:04:45,31.16721,-81.41448,0.0,161.7
76,1953,367569620,2019-09-07 04:07:45,31.1672,-81.41448,0.0,161.7
77,1979,367569620,2019-09-07 04:10:45,31.1672,-81.41449,0.0,161.7
78,2000,367569620,2019-09-07 04:13:46,31.1672,-81.4145,0.0,161.7
79,2033,367569620,2019-09-07 04:16:45,31.16721,-81.4145,0.0,161.7
81,2081,367569620,2019-09-07 04:19:45,31.16721,-81.41449,0.0,161.7
80,2073,367569620,2019-09-07 04:22:45,31.1672,-81.41449,0.0,161.7
82,2112,367569620,2019-09-07 04:25:44,31.16721,-81.41449,0.0,161.7
84,2177,367569620,2019-09-07 04:28:45,31.1672,-81.41447,0.0,161.7
83,2176,367569620,2019-09-07 04:34:45,31.1672,-81.41449,0.0,161.7
85,2209,367569620,2019-09-07 04:37:46,31.16721,-81.41447,0.0,161.7
86,2222,367569620,2019-09-07 04:40:44,31.1672,-81.41449,0.0,161.7
87,2239,367569620,2019-09-07 04:43:45,31.1672,-81.41449,0.0,161.7
88,2259,367569620,2019-09-07 04:46:44,31.16721,-81.41447,0.0,161.7
89,2280,367569620,2019-09-07 04:49:45,31.16721,-81.41448,0.0,161.7
90,2294,367569620,2019-09-07 04:52:45,31.1672,-81.41448,0.0,161.7
