,MMSI,BaseDateTime,LAT,LON,SOG,COG
19,369273000,2019-09-07T00:02:13,31.16041,-81.49997,0.0,328.2
47,369273000,2019-09-07T00:05:13,31.1604,-81.49996,0.0,328.2
67,369273000,2019-09-07T00:08:13,31.1604,-81.49997,0.0,328.2
115,369273000,2019-09-07T00:11:13,31.1604,-81.49997,0.0,328.2
119,369273000,2019-09-07T00:14:15,31.1604,-81.49995,0.0,328.2
135,369273000,2019-09-07T00:17:13,31.16039,-81.49997,0.0,328.2
160,369273000,2019-09-07T00:20:13,31.1604,-81.49997,0.0,328.2
177,369273000,2019-09-07T00:23:14,31.1604,-81.49999,0.0,328.2
197,369273000,2019-09-07T00:26:13,31.16039,-81.49999,0.0,328.2
223,369273000,2019-09-07T00:29:14,31.1604,-81.49999,0.0,328.2
247,369273000,2019-09-07T00:32:14,31.16042,-81.49995,0.0,328.2
253,369273000,2019-09-07T00:35:14,31.16041,-81.49995,0.0,328.2
290,369273000,2019-09-07T00:38:15,31.16042,-81.49996,0.0,328.2
298,369273000,2019-09-07T00:41:13,31.1604,-81.49997,0.0,328.2
330,369273000,2019-09-07T00:44:14,31.16038,-81.49997,0.0,328.2
348,369273000,2019-09-07T00:47:14,31.16039,-81.49999,0.0,328.2
365,369273000,2019-09-07T00:50:15,31.16043,-81.49994,0.0,328.2
395,369273000,2019-09-07T00:53:14,31.16042,-81.49996,0.0,328.2
413,369273000,2019-09-07T00:56:14,31.16042,-81.49997,0.0,328.2
425,369273000,2019-09-07T00:59:14,31.16041,-81.49997,0.0,328.2
453,369273000,2019-09-07T01:02:14,31.16042,-81.49994,0.0,328.2
504,369273000,2019-09-07T01:08:14,31.1604,-81.49999,0.0,328.2
508,369273000,2019-09-07T01:05:19,31.16042,-81.49997,0.0,328.2
543,369273000,2019-09-07T01:11:14,31.1604,-81.49997,0.0,328.2
557,369273000,2019-09-07T01:14:14,31.1604,-81.49997,0.0,328.2
604,369273000,2019-09-07T01:17:16,31.1604,-81.49997,0.0,328.2
618,369273000,2019-09-07T01:20:14,31.1604,-81.49999,0.0,328.2
630,369273000,2019-09-07T01:23:15,31.16041,-81.49996,0.0,328.2
661,369273000,2019-09-07T01:26:15,31.1604,-81.49997,0.0,328.2
682,369273000,2019-09-07T01:29:14,31.1604,-81.49997,0.0,328.2
702,369273000,2019-09-07T01:32:14,31.16041,-81.49997,0.0,328.2
