,MMSI,BaseDateTime,LAT,LON,SOG,COG
5,367682410,2019-09-07T00:00:17,31.12201,-81.42339,0.0,257.3
32,367682410,2019-09-07T00:03:16,31.12206,-81.42343,0.0,259.1
50,367682410,2019-09-07T00:06:17,31.12199,-81.42346,0.0,258.6
84,367682410,2019-09-07T00:09:17,31.12204,-81.42341,0.0,264.2
103,367682410,2019-09-07T00:12:17,31.12208,-81.42344,0.0,262.5
121,367682410,2019-09-07T00:15:17,31.12207,-81.42345,0.0,251.0
142,367682410,2019-09-07T00:18:17,31.12202,-81.42339,0.0,265.5
171,367682410,2019-09-07T00:21:20,31.12202,-81.42342,0.0,282.4
198,367682410,2019-09-07T00:24:17,31.12203,-81.42348,0.0,290.9
217,367682410,2019-09-07T00:27:17,31.12206,-81.42343,0.0,289.0
238,367682410,2019-09-07T00:30:17,31.12207,-81.42337,0.0,291.5
254,367682410,2019-09-07T00:33:18,31.12199,-81.4234,0.0,294.6
275,367682410,2019-09-07T00:36:19,31.12203,-81.42338,0.0,297.3
293,367682410,2019-09-07T00:39:17,31.122,-81.42341,0.0,309.7
314,367682410,2019-09-07T00:42:17,31.12208,-81.42342,0.0,307.9
342,367682410,2019-09-07T00:45:18,31.12207,-81.42344,0.0,302.2
360,367682410,2019-09-07T00:48:18,31.12205,-81.42345,0.0,314.5
381,367682410,2019-09-07T00:51:18,31.12204,-81.42345,0.0,284.6
385,367682410,2019-09-07T00:54:19,31.12204,-81.42339,0.0,277.9
419,367682410,2019-09-07T00:57:17,31.12206,-81.42342,0.0,293.4
437,367682410,2019-09-07T01:00:18,31.12209,-81.42342,0.0,301.1
462,367682410,2019-09-07T01:03:18,31.122,-81.42347,0.0,307.0
479,367682410,2019-09-07T01:06:17,31.12203,-81.42341,0.0,277.8
514,367682410,2019-09-07T01:09:17,31.12207,-81.42338,0.0,254.0
541,367682410,2019-09-07T01:12:18,31.12206,-81.4234,0.0,239.2
574,367682410,2019-09-07T01:15:17,31.12205,-81.42335,0.0,249.6
600,367682410,2019-09-07T01:18:19,31.12202,-81.4234,0.0,269.0
627,367682410,2019-09-07T01:21:17,31.12205,-81.42341,0.0,277.0
650,367682410,2019-09-07T01:24:17,31.12203,-81.42341,0.0,273.2
671,367682410,2019-09-07T01:27:17,31.12207,-81.42341,0.0,273.3
698,367682410,2019-09-07T01:30:22,31.12202,-81.42337,0.0,272.1
720,367682410,2019-09-07T01:33:19,31.12205,-81.42336,0.0,269.5
747,367682410,2019-09-07T01:36:16,31.12203,-81.42339,0.0,268.0
764,367682410,2019-09-07T01:39:16,31.12207,-81.42339,0.0,270.4
781,367682410,2019-09-07T01:42:17,31.12206,-81.42336,0.0,269.2
850,367682410,2019-09-07T01:48:19,31.12208,-81.42346,0.0,272.0
869,367682410,2019-09-07T01:51:17,31.12203,-81.4234,0.0,274.3
897,367682410,2019-09-07T01:54:20,31.12206,-81.4235,0.0,274.6
917,367682410,2019-09-07T01:57:17,31.12208,-81.42335,0.0,275.7
934,367682410,2019-09-07T02:00:17,31.12206,-81.42341,0.0,288.5
1018,367682410,2019-09-07T02:09:18,31.12206,-81.42341,0.0,326.4
1056,367682410,2019-09-07T02:12:17,31.12204,-81.42338,0.0,320.0
1075,367682410,2019-09-07T02:15:19,31.12202,-81.42345,0.0,322.1
1102,367682410,2019-09-07T02:18:17,31.12203,-81.42345,0.0,323.2
1139,367682410,2019-09-07T02:21:17,31.12201,-81.4234,0.0,324.4
1163,367682410,2019-09-07T02:24:21,31.1221,-81.42334,0.0,324.1
1169,367682410,2019-09-07T02:27:17,31.12199,-81.42346,0.0,317.2
1224,367682410,2019-09-07T02:30:18,31.12204,-81.4234,0.0,310.7
1238,367682410,2019-09-07T02:33:17,31.12202,-81.42342,0.0,306.0
1281,367682410,2019-09-07T02:39:22,31.12203,-81.42342,0.0,283.1
1287,367682410,2019-09-07T02:36:17,31.12206,-81.42341,0.0,290.1
1319,367682410,2019-09-07T02:42:17,31.12205,-81.42341,0.0,280.3
1339,367682410,2019-09-07T02:45:16,31.12204,-81.42337,0.0,287.4
1365,367682410,2019-09-07T02:48:16,31.12204,-81.42349,0.0,291.4
1381,367682410,2019-09-07T02:51:18,31.12208,-81.42344,0.0,302.0
1415,367682410,2019-09-07T02:54:17,31.12209,-81.42343,0.0,307.0
1461,367682410,2019-09-07T03:00:17,31.12208,-81.42341,0.0,322.4
1472,367682410,2019-09-07T02:57:21,31.12203,-81.42339,0.0,322.0
1486,367682410,2019-09-07T03:03:17,31.12199,-81.42343,0.0,339.7
1513,367682410,2019-09-07T03:06:17,31.12208,-81.42342,0.0,357.1
1544,367682410,2019-09-07T03:09:17,31.12208,-81.42341,0.0,4.2
1577,367682410,2019-09-07T03:12:17,31.12212,-81.42343,0.0,12.0
1602,367682410,2019-09-07T03:15:18,31.12205,-81.42341,0.0,5.8
1634,367682410,2019-09-07T03:18:20,31.1221,-81.42341,0.0,3.7
1665,367682410,2019-09-07T03:21:17,31.12203,-81.4234,0.0,11.9
1687,367682410,2019-09-07T03:24:17,31.12203,-81.42342,0.0,48.8
1710,367682410,2019-09-07T03:27:17,31.1221,-81.42343,0.0,82.9
1718,367682410,2019-09-07T03:30:21,31.12211,-81.42347,0.0,143.6
1781,367682410,2019-09-07T03:36:18,31.12205,-81.42343,0.0,210.9
1790,367682410,2019-09-07T03:42:17,31.12203,-81.42343,0.0,220.8
1794,367682410,2019-09-07T03:39:17,31.12207,-81.4234,0.0,219.5
1826,367682410,2019-09-07T03:45:18,31.12206,-81.4234,0.0,232.5
1834,367682410,2019-09-07T03:48:17,31.12199,-81.42344,0.0,243.6
1847,367682410,2019-09-07T03:51:17,31.12203,-81.42345,0.0,249.6
1862,367682410,2019-09-07T03:54:18,31.12202,-81.42339,0.0,255.3
1879,367682410,2019-09-07T03:57:18,31.12214,-81.42339,0.0,255.0
1899,367682410,2019-09-07T04:00:18,31.12224,-81.42343,0.0,259.2
1927,367682410,2019-09-07T04:03:17,31.12203,-81.42343,0.0,259.1
1940,367682410,2019-09-07T04:06:17,31.12211,-81.4234,0.0,261.2
1967,367682410,2019-09-07T04:09:18,31.12212,-81.42342,0.0,254.6
1993,367682410,2019-09-07T04:12:19,31.12208,-81.42345,0.0,254.8
2024,367682410,2019-09-07T04:15:17,31.12208,-81.42343,0.0,265.6
2047,367682410,2019-09-07T04:18:17,31.12203,-81.42345,0.0,269.0
2069,367682410,2019-09-07T04:21:17,31.12207,-81.42341,0.0,280.9
2099,367682410,2019-09-07T04:24:17,31.12211,-81.42341,0.0,281.7
2122,367682410,2019-09-07T04:27:17,31.12215,-81.42342,0.0,273.4
2136,367682410,2019-09-07T04:30:18,31.12214,-81.4234,0.0,275.5
2180,367682410,2019-09-07T04:33:17,31.1221,-81.42343,0.0,275.1
2194,367682410,2019-09-07T04:36:17,31.12214,-81.42343,0.0,273.7
2217,367682410,2019-09-07T04:39:17,31.12207,-81.42343,0.0,281.4
2232,367682410,2019-09-07T04:45:17,31.12209,-81.42343,0.0,285.8
2234,367682410,2019-09-07T04:42:18,31.1221,-81.42342,0.0,289.3
2270,367682410,2019-09-07T04:48:18,31.12202,-81.42347,0.0,300.5
2286,367682410,2019-09-07T04:51:18,31.12213,-81.42348,0.0,302.4
2311,367682410,2019-09-07T04:57:19,31.12202,-81.42344,0.0,311.6
2346,367682410,2019-09-07T05:00:18,31.12203,-81.42348,0.0,316.5
2359,367682410,2019-09-07T05:03:18,31.12201,-81.42344,0.0,322.1
2381,367682410,2019-09-07T05:06:21,31.12207,-81.42343,0.0,299.9
2401,367682410,2019-09-07T05:09:18,31.12202,-81.42347,0.0,284.6
2421,367682410,2019-09-07T05:12:17,31.12206,-81.42345,0.0,281.4
2436,367682410,2019-09-07T05:15:17,31.12204,-81.42346,0.0,280.1
2460,367682410,2019-09-07T05:18:19,31.12203,-81.42345,0.0,282.7
2477,367682410,2019-09-07T05:21:17,31.12204,-81.42344,0.0,286.7
2498,367682410,2019-09-07T05:24:19,31.12203,-81.42343,0.0,281.6
2514,367682410,2019-09-07T05:27:18,31.12205,-81.42342,0.0,283.7
2545,367682410,2019-09-07T05:30:16,31.12209,-81.42341,0.0,276.8
2570,367682410,2019-09-07T05:33:18,31.12207,-81.42342,0.0,284.1
2584,367682410,2019-09-07T05:36:17,31.1221,-81.42333,0.0,291.7
2611,367682410,2019-09-07T05:39:18,31.12204,-81.42341,0.0,304.4
2629,367682410,2019-09-07T05:42:17,31.12204,-81.42341,0.0,304.2
2651,367682410,2019-09-07T05:45:19,31.12201,-81.42344,0.0,302.6
2695,367682410,2019-09-07T05:51:19,31.12203,-81.42349,0.0,300.0
2709,367682410,2019-09-07T05:54:19,31.12204,-81.42344,0.0,302.8
2722,367682410,2019-09-07T05:57:18,31.12207,-81.42343,0.0,301.9
2739,367682410,2019-09-07T06:00:17,31.12209,-81.42344,0.0,302.6
2762,367682410,2019-09-07T06:03:17,31.12206,-81.42341,0.0,300.2
2780,367682410,2019-09-07T06:06:17,31.12204,-81.42339,0.0,306.9
2800,367682410,2019-09-07T06:09:17,31.12208,-81.42341,0.0,305.5
2843,367682410,2019-09-07T06:12:17,31.12209,-81.42336,0.0,303.9
2847,367682410,2019-09-07T06:15:17,31.12206,-81.42338,0.0,304.2
2871,367682410,2019-09-07T06:18:17,31.12205,-81.42343,0.0,306.4
2889,367682410,2019-09-07T06:21:18,31.12207,-81.42339,0.0,305.8
2915,367682410,2019-09-07T06:24:18,31.12203,-81.42337,0.0,312.9
2935,367682410,2019-09-07T06:27:18,31.12207,-81.42339,0.0,307.7
2949,367682410,2019-09-07T06:30:17,31.12207,-81.42341,0.0,296.1
2973,367682410,2019-09-07T06:33:17,31.12207,-81.42333,0.0,286.0
2993,367682410,2019-09-07T06:36:17,31.12204,-81.42338,0.0,277.6
3002,367682410,2019-09-07T06:39:18,31.122,-81.42337,0.0,274.7
3031,367682410,2019-09-07T06:42:17,31.12205,-81.42345,0.0,283.4
3072,367682410,2019-09-07T06:45:18,31.12204,-81.42344,0.0,253.7
3081,367682410,2019-09-07T06:48:17,31.12207,-81.42348,0.0,236.8
3084,367682410,2019-09-07T06:51:18,31.12206,-81.42341,0.0,228.4
3116,367682410,2019-09-07T06:54:16,31.12202,-81.42345,0.0,221.1
3147,367682410,2019-09-07T07:00:17,31.122,-81.4235,0.0,216.5
3156,367682410,2019-09-07T06:57:17,31.122,-81.42347,0.0,215.6
