,MMSI,BaseDateTime,LAT,LON,SOG,COG
25,367762440,2019-09-07T00:02:21,31.15411,-81.49954,0.0,149.1
55,367762440,2019-09-07T00:05:21,31.15413,-81.49954,0.1,149.1
71,367762440,2019-09-07T00:08:21,31.15416,-81.49956,0.0,149.1
117,367762440,2019-09-07T00:14:22,31.15413,-81.49951,0.1,149.1
118,367762440,2019-09-07T00:11:23,31.15414,-81.49953,0.1,149.1
138,367762440,2019-09-07T00:17:21,31.1542,-81.49951,0.0,149.1
159,367762440,2019-09-07T00:20:22,31.15414,-81.49953,0.0,149.1
188,367762440,2019-09-07T00:23:22,31.15417,-81.49952,0.0,149.1
205,367762440,2019-09-07T00:26:21,31.15412,-81.49951,0.0,149.1
240,367762440,2019-09-07T00:29:23,31.15413,-81.49952,0.0,149.1
248,367762440,2019-09-07T00:32:22,31.15413,-81.49953,0.0,149.1
268,367762440,2019-09-07T00:35:22,31.15413,-81.49949,0.0,149.1
280,367762440,2019-09-07T00:38:21,31.1542,-81.49949,0.0,149.1
297,367762440,2019-09-07T00:41:21,31.15415,-81.49949,0.0,149.1
331,367762440,2019-09-07T00:44:21,31.15414,-81.49953,0.0,149.1
338,367762440,2019-09-07T00:47:23,31.15413,-81.4995,0.0,149.1
352,367762440,2019-09-07T00:50:22,31.15414,-81.4995,0.0,149.1
377,367762440,2019-09-07T00:53:21,31.15419,-81.49949,0.0,149.1
415,367762440,2019-09-07T00:56:21,31.15417,-81.49948,0.0,149.1
431,367762440,2019-09-07T00:59:21,31.15415,-81.49951,0.0,149.1
461,367762440,2019-09-07T01:02:22,31.15412,-81.49952,0.0,149.1
478,367762440,2019-09-07T01:05:23,31.15414,-81.49951,0.0,149.1
506,367762440,2019-09-07T01:08:21,31.15412,-81.49953,0.0,149.1
536,367762440,2019-09-07T01:11:21,31.15414,-81.49952,0.1,149.1
558,367762440,2019-09-07T01:14:22,31.15415,-81.4995,0.1,149.1
589,367762440,2019-09-07T01:17:22,31.15414,-81.49951,0.0,149.1
626,367762440,2019-09-07T01:20:23,31.15414,-81.49951,0.0,149.1
654,367762440,2019-09-07T01:23:22,31.15413,-81.49952,0.0,149.1
668,367762440,2019-09-07T01:26:23,31.15413,-81.49952,0.0,149.1
683,367762440,2019-09-07T01:29:21,31.15414,-81.4995,0.1,149.1
700,367762440,2019-09-07T01:32:21,31.15412,-81.4995,0.0,149.1
737,367762440,2019-09-07T01:35:22,31.15412,-81.49953,0.0,149.1
762,367762440,2019-09-07T01:38:23,31.15416,-81.49946,0.2,149.1
790,367762440,2019-09-07T01:41:21,31.15413,-81.4995,0.0,149.1
804,367762440,2019-09-07T01:44:21,31.15413,-81.49948,0.0,149.1
818,367762440,2019-09-07T01:47:21,31.1541,-81.49954,0.0,149.1
