,MMSI,BaseDateTime,LAT,LON,SOG,COG
1,367073890,2019-09-07T00:00:06,31.1421,-81.49632,0.0,360.0
9,367073890,2019-09-07T00:01:07,31.1421,-81.4963,0.0,360.0
18,367073890,2019-09-07T00:02:16,31.1421,-81.49632,0.0,360.0
29,367073890,2019-09-07T00:03:36,31.1421,-81.49632,0.0,360.0
45,367073890,2019-09-07T00:04:55,31.14209,-81.49631,0.0,360.0
51,367073890,2019-09-07T00:06:07,31.1421,-81.49631,0.0,360.0
65,367073890,2019-09-07T00:08:26,31.1421,-81.49631,0.0,360.0
68,367073890,2019-09-07T00:07:16,31.14209,-81.49631,0.0,360.0
85,367073890,2019-09-07T00:10:05,31.14211,-81.49632,0.0,360.0
91,367073890,2019-09-07T00:11:17,31.14209,-81.49629,0.0,360.0
96,367073890,2019-09-07T00:12:26,31.14208,-81.49632,0.0,360.0
110,367073890,2019-09-07T00:13:47,31.1421,-81.49633,0.0,360.0
128,367073890,2019-09-07T00:16:06,31.14211,-81.49632,0.0,360.0
139,367073890,2019-09-07T00:14:55,31.14209,-81.49633,0.0,360.0
143,367073890,2019-09-07T00:18:26,31.14211,-81.49632,0.0,360.0
145,367073890,2019-09-07T00:17:17,31.1421,-81.49632,0.0,360.0
155,367073890,2019-09-07T00:19:46,31.14211,-81.49631,0.0,360.0
163,367073890,2019-09-07T00:21:26,31.14211,-81.49631,0.0,360.0
185,367073890,2019-09-07T00:22:47,31.1421,-81.49632,0.0,360.0
187,367073890,2019-09-07T00:25:07,31.14208,-81.49633,0.0,360.0
204,367073890,2019-09-07T00:26:17,31.1421,-81.49634,0.0,360.0
215,367073890,2019-09-07T00:27:26,31.1421,-81.49632,0.0,360.0
222,367073890,2019-09-07T00:29:05,31.1421,-81.49631,0.0,360.0
237,367073890,2019-09-07T00:30:16,31.14211,-81.49631,0.0,360.0
243,367073890,2019-09-07T00:32:36,31.1421,-81.49629,0.0,360.0
261,367073890,2019-09-07T00:33:55,31.1421,-81.49631,0.0,360.0
269,367073890,2019-09-07T00:37:36,31.14209,-81.49632,0.0,360.0
287,367073890,2019-09-07T00:35:55,31.14211,-81.49632,0.0,360.0
292,367073890,2019-09-07T00:40:05,31.14208,-81.49633,0.0,360.0
296,367073890,2019-09-07T00:41:26,31.14216,-81.49631,0.0,360.0
319,367073890,2019-09-07T00:42:36,31.14211,-81.49632,0.0,360.0
321,367073890,2019-09-07T00:45:35,31.14211,-81.49632,0.0,360.0
345,367073890,2019-09-07T00:46:46,31.14211,-81.49633,0.0,360.0
355,367073890,2019-09-07T00:49:35,31.14208,-81.49632,0.0,360.0
370,367073890,2019-09-07T00:51:16,31.14211,-81.49632,0.0,360.0
386,367073890,2019-09-07T00:54:25,31.1421,-81.49634,0.0,360.0
393,367073890,2019-09-07T00:56:25,31.14209,-81.49634,0.0,360.0
418,367073890,2019-09-07T00:57:37,31.14211,-81.49635,0.0,360.0
426,367073890,2019-09-07T00:58:46,31.14212,-81.49633,0.0,360.0
428,367073890,2019-09-07T01:00:07,31.14208,-81.49631,0.0,360.0
429,367073890,2019-09-07T00:59:56,31.14209,-81.49632,0.0,360.0
446,367073890,2019-09-07T01:01:17,31.14208,-81.4963,0.0,360.0
459,367073890,2019-09-07T01:02:36,31.1421,-81.49631,0.0,360.0
480,367073890,2019-09-07T01:04:56,31.14207,-81.49633,0.0,360.0
490,367073890,2019-09-07T01:06:16,31.14209,-81.49634,0.0,360.0
491,367073890,2019-09-07T01:03:46,31.14207,-81.49631,0.0,360.0
502,367073890,2019-09-07T01:07:27,31.14209,-81.49631,0.0,360.0
509,367073890,2019-09-07T01:08:36,31.14209,-81.49632,0.0,360.0
523,367073890,2019-09-07T01:09:56,31.14211,-81.49632,0.0,360.0
545,367073890,2019-09-07T01:11:06,31.14211,-81.49632,0.0,360.0
547,367073890,2019-09-07T01:12:36,31.14213,-81.49633,0.0,360.0
564,367073890,2019-09-07T01:13:46,31.14211,-81.49631,0.0,360.0
569,367073890,2019-09-07T01:14:56,31.1421,-81.49631,0.0,360.0
576,367073890,2019-09-07T01:16:26,31.14211,-81.49632,0.0,360.0
587,367073890,2019-09-07T01:17:37,31.1421,-81.49632,0.0,360.0
606,367073890,2019-09-07T01:19:26,31.14209,-81.49631,0.0,360.0
613,367073890,2019-09-07T01:20:45,31.14209,-81.4963,0.0,360.0
644,367073890,2019-09-07T01:22:45,31.1421,-81.4963,0.0,360.0
648,367073890,2019-09-07T01:23:55,31.14209,-81.49631,0.0,360.0
651,367073890,2019-09-07T01:26:15,31.14209,-81.4963,0.0,360.0
673,367073890,2019-09-07T01:27:27,31.1421,-81.49631,0.0,360.0
689,367073890,2019-09-07T01:29:45,31.1421,-81.4963,0.0,360.0
705,367073890,2019-09-07T01:30:57,31.14209,-81.49631,0.0,360.0
708,367073890,2019-09-07T01:32:45,31.14209,-81.49631,0.0,360.0
719,367073890,2019-09-07T01:35:06,31.14209,-81.49631,0.0,360.0
746,367073890,2019-09-07T01:36:26,31.14209,-81.4963,0.0,360.0
756,367073890,2019-09-07T01:37:35,31.1421,-81.49631,0.0,360.0
763,367073890,2019-09-07T01:38:45,31.1421,-81.49634,0.0,360.0
766,367073890,2019-09-07T01:39:46,31.1421,-81.49632,0.0,360.0
787,367073890,2019-09-07T01:40:57,31.14209,-81.49631,0.0,360.0
803,367073890,2019-09-07T01:43:46,31.14209,-81.49631,0.0,360.0
821,367073890,2019-09-07T01:48:15,31.14209,-81.49631,0.0,360.0
826,367073890,2019-09-07T01:46:46,31.1421,-81.49631,0.0,360.0
862,367073890,2019-09-07T01:51:35,31.14208,-81.49632,0.0,360.0
868,367073890,2019-09-07T01:52:46,31.14207,-81.49627,0.0,360.0
872,367073890,2019-09-07T01:54:35,31.14209,-81.4963,0.0,360.0
898,367073890,2019-09-07T01:56:35,31.14209,-81.4963,0.0,360.0
918,367073890,2019-09-07T01:58:46,31.1421,-81.49631,0.0,360.0
919,367073890,2019-09-07T01:57:37,31.1421,-81.4963,0.0,360.0
940,367073890,2019-09-07T02:00:46,31.14211,-81.49632,0.0,360.0
944,367073890,2019-09-07T01:59:57,31.14209,-81.49632,0.0,360.0
952,367073890,2019-09-07T02:01:57,31.1421,-81.49633,0.0,360.0
963,367073890,2019-09-07T02:03:07,31.14209,-81.49632,0.0,360.0
972,367073890,2019-09-07T02:04:16,31.1421,-81.49632,0.0,360.0
981,367073890,2019-09-07T02:05:26,31.14209,-81.49632,0.0,360.0
1001,367073890,2019-09-07T02:06:36,31.14209,-81.4963,0.0,360.0
1008,367073890,2019-09-07T02:07:46,31.1421,-81.49634,0.0,360.0
1017,367073890,2019-09-07T02:08:47,31.14211,-81.49631,0.0,360.0
1029,367073890,2019-09-07T02:09:57,31.1421,-81.49633,0.0,360.0
1043,367073890,2019-09-07T02:11:06,31.14207,-81.49632,0.0,360.0
1055,367073890,2019-09-07T02:12:16,31.14203,-81.4963,0.0,360.0
1059,367073890,2019-09-07T02:13:35,31.14204,-81.49631,0.0,360.0
1071,367073890,2019-09-07T02:15:06,31.1421,-81.49631,0.0,360.0
1082,367073890,2019-09-07T02:16:16,31.1421,-81.4963,0.0,360.0
1094,367073890,2019-09-07T02:17:57,31.14211,-81.49631,0.0,360.0
1121,367073890,2019-09-07T02:20:16,31.14209,-81.49631,0.0,360.0
1138,367073890,2019-09-07T02:21:26,31.14206,-81.49626,0.0,360.0
1150,367073890,2019-09-07T02:23:06,31.14208,-81.49631,0.0,360.0
1161,367073890,2019-09-07T02:24:17,31.14208,-81.49632,0.0,360.0
1187,367073890,2019-09-07T02:27:16,31.14209,-81.49631,0.0,360.0
1190,367073890,2019-09-07T02:26:06,31.14208,-81.4963,0.0,360.0
1200,367073890,2019-09-07T02:28:17,31.14209,-81.49631,0.0,360.0
1205,367073890,2019-09-07T02:29:26,31.14211,-81.49632,0.0,360.0
1210,367073890,2019-09-07T02:31:17,31.14209,-81.49634,0.0,360.0
1219,367073890,2019-09-07T02:33:06,31.14209,-81.4963,0.0,360.0
1239,367073890,2019-09-07T02:35:06,31.1421,-81.4963,0.0,360.0
1251,367073890,2019-09-07T02:37:06,31.14207,-81.4963,0.0,360.0
1257,367073890,2019-09-07T02:38:17,31.14208,-81.49631,0.0,360.0
1292,367073890,2019-09-07T02:39:47,31.14209,-81.49631,0.0,360.0
1304,367073890,2019-09-07T02:40:57,31.14209,-81.49632,0.0,360.0
1306,367073890,2019-09-07T02:43:16,31.14211,-81.49631,0.0,360.0
1332,367073890,2019-09-07T02:44:26,31.14209,-81.49629,0.0,360.0
1338,367073890,2019-09-07T02:47:16,31.1421,-81.49632,0.0,360.0
1360,367073890,2019-09-07T02:50:57,31.1421,-81.49632,0.0,360.0
1386,367073890,2019-09-07T02:49:35,31.14209,-81.49631,0.0,360.0
1396,367073890,2019-09-07T02:52:35,31.1421,-81.49633,0.0,360.0
1406,367073890,2019-09-07T02:55:16,31.14207,-81.49631,0.0,360.0
1428,367073890,2019-09-07T02:58:25,31.14208,-81.49627,0.0,360.0
1437,367073890,2019-09-07T02:59:56,31.14209,-81.49632,0.0,360.0
1458,367073890,2019-09-07T03:00:25,31.14207,-81.49629,0.0,360.0
1463,367073890,2019-09-07T03:01:47,31.14209,-81.49633,0.0,360.0
1484,367073890,2019-09-07T03:03:06,31.1421,-81.49633,0.0,360.0
1497,367073890,2019-09-07T03:04:17,31.14207,-81.49631,0.0,360.0
1508,367073890,2019-09-07T03:05:37,31.14209,-81.49634,0.0,360.0
1522,367073890,2019-09-07T03:06:55,31.14209,-81.49632,0.0,360.0
1533,367073890,2019-09-07T03:08:06,31.14209,-81.49629,0.0,360.0
1545,367073890,2019-09-07T03:09:16,31.1421,-81.4963,0.0,360.0
1557,367073890,2019-09-07T03:10:55,31.14208,-81.49626,0.0,360.0
1575,367073890,2019-09-07T03:12:16,31.14211,-81.49631,0.0,360.0
1589,367073890,2019-09-07T03:14:05,31.14209,-81.49632,0.0,360.0
1605,367073890,2019-09-07T03:15:16,31.14211,-81.49631,0.0,360.0
1621,367073890,2019-09-07T03:16:37,31.14209,-81.49628,0.0,360.0
1647,367073890,2019-09-07T03:20:26,31.14213,-81.49631,0.0,360.0
1654,367073890,2019-09-07T03:17:46,31.14214,-81.4963,0.0,360.0
1655,367073890,2019-09-07T03:18:57,31.14209,-81.49632,0.0,360.0
1659,367073890,2019-09-07T03:22:07,31.14212,-81.4963,0.0,360.0
1681,367073890,2019-09-07T03:23:46,31.14215,-81.49631,0.0,360.0
1686,367073890,2019-09-07T03:25:07,31.14213,-81.49631,0.0,360.0
1698,367073890,2019-09-07T03:26:16,31.14213,-81.49631,0.0,360.0
1702,367073890,2019-09-07T03:28:07,31.14209,-81.4963,0.0,360.0
1706,367073890,2019-09-07T03:29:16,31.14209,-81.49632,0.0,360.0
1726,367073890,2019-09-07T03:30:27,31.1421,-81.49632,0.0,360.0
1734,367073890,2019-09-07T03:32:16,31.14212,-81.4963,0.0,360.0
1742,367073890,2019-09-07T03:33:37,31.14212,-81.49629,0.0,360.0
1744,367073890,2019-09-07T03:35:47,31.14215,-81.49631,0.0,360.0
1759,367073890,2019-09-07T03:38:17,31.1421,-81.49634,0.0,360.0
1770,367073890,2019-09-07T03:39:25,31.14211,-81.49633,0.0,360.0
1775,367073890,2019-09-07T03:41:46,31.1421,-81.49635,0.0,360.0
1798,367073890,2019-09-07T03:44:46,31.14211,-81.49633,0.0,360.0
1815,367073890,2019-09-07T03:45:56,31.1421,-81.49633,0.0,360.0
1827,367073890,2019-09-07T03:47:27,31.14209,-81.49634,0.0,360.0
1837,367073890,2019-09-07T03:52:05,31.14208,-81.49633,0.0,360.0
1845,367073890,2019-09-07T03:53:37,31.14208,-81.49634,0.0,360.0
1856,367073890,2019-09-07T03:50:16,31.14211,-81.49632,0.0,360.0
1869,367073890,2019-09-07T03:55:37,31.1421,-81.49632,0.0,360.0
1886,367073890,2019-09-07T03:59:16,31.1421,-81.49632,0.0,360.0
1903,367073890,2019-09-07T04:01:16,31.14212,-81.49631,0.0,360.0
1911,367073890,2019-09-07T04:02:27,31.14212,-81.49632,0.0,360.0
1917,367073890,2019-09-07T04:00:05,31.1421,-81.49631,0.0,360.0
1920,367073890,2019-09-07T04:03:36,31.14208,-81.49632,0.0,360.0
1926,367073890,2019-09-07T04:04:37,31.14211,-81.49632,0.0,360.0
1937,367073890,2019-09-07T04:05:47,31.1421,-81.49633,0.0,360.0
1949,367073890,2019-09-07T04:07:37,31.14213,-81.4963,0.0,360.0
1975,367073890,2019-09-07T04:10:37,31.14208,-81.49631,0.0,360.0
1990,367073890,2019-09-07T04:11:46,31.14208,-81.4963,0.0,360.0
1992,367073890,2019-09-07T04:08:46,31.14209,-81.49631,0.0,360.0
2007,367073890,2019-09-07T04:13:26,31.1421,-81.49631,0.0,360.0
2013,367073890,2019-09-07T04:14:55,31.1421,-81.49629,0.0,360.0
2023,367073890,2019-09-07T04:16:26,31.14211,-81.49632,0.0,360.0
2044,367073890,2019-09-07T04:17:37,31.14211,-81.49633,0.0,360.0
2051,367073890,2019-09-07T04:18:47,31.14211,-81.49634,0.0,360.0
2066,367073890,2019-09-07T04:21:05,31.14212,-81.49633,0.0,360.0
2070,367073890,2019-09-07T04:19:57,31.14208,-81.49631,0.0,360.0
2083,367073890,2019-09-07T04:22:16,31.14211,-81.49634,0.0,360.0
2090,367073890,2019-09-07T04:23:46,31.14211,-81.49633,0.0,360.0
2101,367073890,2019-09-07T04:24:57,31.14212,-81.49632,0.0,360.0
2121,367073890,2019-09-07T04:28:27,31.14213,-81.49635,0.0,360.0
2127,367073890,2019-09-07T04:30:07,31.14207,-81.49629,0.0,360.0
2134,367073890,2019-09-07T04:26:07,31.1421,-81.49631,0.0,360.0
2154,367073890,2019-09-07T04:31:16,31.1421,-81.49628,0.0,360.0
2164,367073890,2019-09-07T04:32:17,31.14212,-81.49633,0.0,360.0
2172,367073890,2019-09-07T04:33:26,31.14212,-81.49635,0.0,360.0
2173,367073890,2019-09-07T04:34:47,31.1421,-81.49632,0.0,360.0
2195,367073890,2019-09-07T04:38:25,31.14209,-81.49631,0.0,360.0
2197,367073890,2019-09-07T04:35:57,31.14209,-81.49633,0.0,360.0
2218,367073890,2019-09-07T04:39:36,31.1421,-81.49631,0.0,360.0
2219,367073890,2019-09-07T04:41:57,31.14209,-81.49633,0.0,360.0
2228,367073890,2019-09-07T04:43:57,31.14209,-81.49631,0.0,360.0
2238,367073890,2019-09-07T04:46:05,31.1421,-81.49631,0.0,360.0
2267,367073890,2019-09-07T04:47:35,31.1421,-81.49631,0.0,360.0
2274,367073890,2019-09-07T04:51:26,31.1421,-81.4963,0.0,360.0
2290,367073890,2019-09-07T04:54:46,31.1421,-81.49631,0.0,360.0
2304,367073890,2019-09-07T04:57:56,31.14209,-81.49631,0.0,360.0
2332,367073890,2019-09-07T04:59:16,31.14209,-81.49633,0.0,360.0
2338,367073890,2019-09-07T05:00:06,31.14209,-81.49632,0.0,360.0
2344,367073890,2019-09-07T05:01:16,31.14209,-81.49632,0.0,360.0
2356,367073890,2019-09-07T05:02:27,31.14209,-81.49633,0.0,360.0
2363,367073890,2019-09-07T05:03:46,31.14209,-81.49632,0.0,360.0
2370,367073890,2019-09-07T05:05:07,31.1421,-81.49633,0.0,360.0
2377,367073890,2019-09-07T05:06:17,31.14211,-81.49638,0.0,360.0
2388,367073890,2019-09-07T05:07:25,31.14209,-81.49635,0.0,360.0
2402,367073890,2019-09-07T05:08:36,31.14209,-81.49632,0.0,360.0
2404,367073890,2019-09-07T05:09:46,31.14208,-81.49633,0.0,360.0
2410,367073890,2019-09-07T05:10:56,31.14208,-81.49634,0.0,360.0
2419,367073890,2019-09-07T05:12:35,31.14211,-81.49631,0.0,360.0
2428,367073890,2019-09-07T05:13:45,31.1421,-81.49628,0.0,360.0
2437,367073890,2019-09-07T05:15:26,31.14212,-81.4963,0.0,360.0
2444,367073890,2019-09-07T05:16:35,31.14208,-81.49631,0.0,360.0
2458,367073890,2019-09-07T05:17:56,31.14209,-81.49632,0.0,360.0
2464,367073890,2019-09-07T05:19:56,31.1421,-81.49631,0.0,360.0
2475,367073890,2019-09-07T05:21:35,31.14207,-81.49632,0.0,360.0
2482,367073890,2019-09-07T05:22:47,31.14209,-81.49632,0.0,360.0
2494,367073890,2019-09-07T05:24:26,31.14209,-81.49633,0.0,360.0
2506,367073890,2019-09-07T05:25:36,31.14209,-81.49631,0.0,360.0
2522,367073890,2019-09-07T05:28:05,31.1421,-81.49634,0.0,360.0
2541,367073890,2019-09-07T05:31:05,31.14214,-81.49631,0.0,360.0
2558,367073890,2019-09-07T05:32:06,31.14214,-81.4963,0.0,360.0
2563,367073890,2019-09-07T05:33:16,31.14211,-81.49632,0.0,360.0
2580,367073890,2019-09-07T05:34:26,31.14211,-81.49632,0.0,360.0
2581,367073890,2019-09-07T05:35:35,31.14211,-81.49632,0.0,360.0
2588,367073890,2019-09-07T05:36:57,31.1421,-81.49631,0.0,360.0
2606,367073890,2019-09-07T05:39:16,31.14207,-81.49631,0.0,360.0
2617,367073890,2019-09-07T05:40:37,31.14209,-81.49632,0.0,360.0
2626,367073890,2019-09-07T05:41:56,31.14209,-81.49633,0.0,360.0
2636,367073890,2019-09-07T05:43:16,31.14209,-81.49632,0.0,360.0
2643,367073890,2019-09-07T05:44:26,31.1421,-81.49631,0.0,360.0
2663,367073890,2019-09-07T05:50:06,31.14209,-81.49631,0.0,360.0
2674,367073890,2019-09-07T05:46:05,31.1421,-81.49632,0.0,360.0
2678,367073890,2019-09-07T05:47:26,31.14211,-81.49632,0.0,360.0
2689,367073890,2019-09-07T05:52:06,31.1421,-81.49631,0.0,360.0
2705,367073890,2019-09-07T05:53:25,31.14209,-81.49632,0.0,360.0
2710,367073890,2019-09-07T05:56:26,31.1421,-81.49629,0.0,360.0
2720,367073890,2019-09-07T05:57:35,31.14212,-81.49636,0.0,360.0
2728,367073890,2019-09-07T05:58:47,31.14209,-81.49628,0.0,360.0
2738,367073890,2019-09-07T06:00:16,31.14209,-81.4963,0.0,360.0
2749,367073890,2019-09-07T06:01:26,31.1421,-81.49631,0.0,360.0
2758,367073890,2019-09-07T06:02:35,31.14208,-81.49629,0.0,360.0
2764,367073890,2019-09-07T06:03:46,31.14211,-81.4963,0.0,360.0
2775,367073890,2019-09-07T06:05:07,31.14209,-81.49627,0.0,360.0
2781,367073890,2019-09-07T06:06:26,31.1421,-81.4963,0.0,360.0
2790,367073890,2019-09-07T06:07:36,31.14209,-81.49629,0.0,360.0
2812,367073890,2019-09-07T06:09:26,31.1421,-81.49633,0.0,360.0
2815,367073890,2019-09-07T06:10:36,31.14212,-81.49631,0.0,360.0
2825,367073890,2019-09-07T06:11:57,31.1421,-81.49632,0.0,360.0
2828,367073890,2019-09-07T06:13:26,31.14212,-81.49632,0.0,360.0
2840,367073890,2019-09-07T06:14:36,31.14211,-81.49631,0.0,360.0
2849,367073890,2019-09-07T06:16:06,31.14211,-81.49632,0.0,360.0
2860,367073890,2019-09-07T06:17:55,31.14211,-81.49634,0.0,360.0
2876,367073890,2019-09-07T06:19:07,31.14208,-81.49631,0.0,360.0
2883,367073890,2019-09-07T06:20:26,31.14209,-81.4963,0.0,360.0
2894,367073890,2019-09-07T06:22:46,31.14209,-81.4963,0.0,360.0
2902,367073890,2019-09-07T06:24:06,31.14207,-81.4963,0.0,360.0
2914,367073890,2019-09-07T06:25:46,31.14208,-81.49632,0.0,360.0
2924,367073890,2019-09-07T06:27:06,31.14208,-81.49632,0.0,360.0
2937,367073890,2019-09-07T06:29:06,31.1421,-81.4963,0.0,360.0
2951,367073890,2019-09-07T06:30:26,31.1421,-81.4963,0.0,360.0
2964,367073890,2019-09-07T06:32:26,31.14209,-81.49631,0.0,360.0
2976,367073890,2019-09-07T06:33:35,31.1421,-81.49632,0.0,360.0
2978,367073890,2019-09-07T06:35:35,31.1421,-81.49631,0.0,360.0
2998,367073890,2019-09-07T06:38:37,31.14209,-81.49631,0.0,360.0
3011,367073890,2019-09-07T06:40:46,31.1421,-81.49631,0.0,360.0
3018,367073890,2019-09-07T06:42:27,31.14213,-81.49632,0.0,360.0
3038,367073890,2019-09-07T06:43:46,31.14212,-81.49631,0.0,360.0
3056,367073890,2019-09-07T06:44:57,31.1421,-81.49633,0.0,360.0
3064,367073890,2019-09-07T06:46:07,31.14216,-81.49631,0.0,360.0
3076,367073890,2019-09-07T06:47:25,31.14212,-81.49635,0.0,360.0
3086,367073890,2019-09-07T06:48:46,31.14212,-81.49631,0.0,360.0
3093,367073890,2019-09-07T06:50:07,31.14213,-81.49633,0.0,360.0
3104,367073890,2019-09-07T06:52:46,31.14209,-81.49632,0.0,360.0
3111,367073890,2019-09-07T06:51:25,31.14213,-81.49632,0.0,360.0
3120,367073890,2019-09-07T06:56:25,31.14213,-81.49631,0.0,360.0
3137,367073890,2019-09-07T06:57:36,31.14208,-81.49631,0.0,360.0
3138,367073890,2019-09-07T06:58:46,31.14211,-81.4963,0.0,360.0
3146,367073890,2019-09-07T07:00:06,31.1421,-81.4963,0.0,360.0
3151,367073890,2019-09-07T06:59:55,31.14209,-81.49629,0.0,360.0
3158,367073890,2019-09-07T07:01:15,31.14209,-81.49629,0.0,360.0
3173,367073890,2019-09-07T07:02:27,31.14209,-81.4963,0.0,360.0
3188,367073890,2019-09-07T07:03:46,31.14212,-81.49636,0.0,360.0
3195,367073890,2019-09-07T07:04:55,31.14211,-81.49632,0.0,360.0
3203,367073890,2019-09-07T07:06:07,31.14213,-81.49631,0.0,360.0
3213,367073890,2019-09-07T07:07:45,31.14208,-81.49631,0.0,360.0
3227,367073890,2019-09-07T07:09:07,31.14208,-81.49631,0.0,360.0
3232,367073890,2019-09-07T07:10:17,31.14207,-81.49629,0.0,360.0
3245,367073890,2019-09-07T07:11:46,31.1421,-81.4963,0.0,360.0
3248,367073890,2019-09-07T07:12:55,31.14212,-81.49631,0.0,360.0
3259,367073890,2019-09-07T07:14:07,31.14209,-81.49628,0.0,360.0
3273,367073890,2019-09-07T07:15:16,31.14206,-81.4963,0.0,360.0
3279,367073890,2019-09-07T07:17:07,31.14208,-81.49633,0.0,360.0
3291,367073890,2019-09-07T07:18:16,31.14208,-81.49633,0.0,360.0
3293,367073890,2019-09-07T07:19:46,31.1421,-81.49634,0.0,360.0
3306,367073890,2019-09-07T07:21:46,31.14211,-81.49635,0.0,360.0
3316,367073890,2019-09-07T07:22:56,31.14211,-81.49634,0.0,360.0
3336,367073890,2019-09-07T07:24:05,31.1421,-81.49633,0.0,360.0
3345,367073890,2019-09-07T07:25:16,31.14209,-81.49632,0.0,360.0
3348,367073890,2019-09-07T07:27:05,31.14211,-81.49632,0.0,360.0
3368,367073890,2019-09-07T07:28:07,31.1421,-81.49632,0.0,360.0
3376,367073890,2019-09-07T07:29:15,31.14211,-81.49631,0.0,360.0
3383,367073890,2019-09-07T07:30:26,31.14211,-81.49632,0.0,360.0
3392,367073890,2019-09-07T07:31:27,31.1421,-81.4963,0.0,360.0
3396,367073890,2019-09-07T07:33:55,31.14211,-81.49631,0.0,360.0
3413,367073890,2019-09-07T07:34:56,31.14209,-81.49631,0.0,360.0
3434,367073890,2019-09-07T07:36:07,31.14208,-81.49631,0.0,360.0
3445,367073890,2019-09-07T07:37:17,31.14208,-81.49631,0.0,360.0
3453,367073890,2019-09-07T07:38:26,31.14208,-81.49631,0.0,360.0
3459,367073890,2019-09-07T07:41:37,31.14208,-81.49631,0.0,360.0
3484,367073890,2019-09-07T07:42:47,31.14209,-81.49632,0.0,360.0
3485,367073890,2019-09-07T07:46:16,31.14208,-81.49632,0.0,360.0
3515,367073890,2019-09-07T07:47:35,31.1421,-81.49633,0.0,360.0
3522,367073890,2019-09-07T07:49:35,31.14211,-81.49634,0.0,360.0
3562,367073890,2019-09-07T07:51:35,31.1421,-81.49631,0.0,360.0
