,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,367369550,2019-09-07T00:00:06,31.14313,-81.49662,0.0,37.1
13,367369550,2019-09-07T00:01:14,31.14313,-81.49662,0.0,105.5
23,367369550,2019-09-07T00:02:15,31.14312,-81.49662,0.0,41.5
30,367369550,2019-09-07T00:03:25,31.14312,-81.49662,0.0,19.4
40,367369550,2019-09-07T00:04:34,31.14312,-81.49663,0.0,8.1
60,367369550,2019-09-07T00:05:35,31.14312,-81.49662,0.0,36.0
74,367369550,2019-09-07T00:06:46,31.1431,-81.49663,0.0,26.8
77,367369550,2019-09-07T00:07:55,31.1431,-81.49662,0.0,18.8
80,367369550,2019-09-07T00:09:25,31.1431,-81.49663,0.0,18.5
90,367369550,2019-09-07T00:10:35,31.14311,-81.49665,0.0,121.1
94,367369550,2019-09-07T00:12:15,31.14309,-81.49665,0.0,29.9
105,367369550,2019-09-07T00:13:35,31.1431,-81.49664,0.0,24.7
120,367369550,2019-09-07T00:16:05,31.14309,-81.49664,0.0,346.2
133,367369550,2019-09-07T00:14:46,31.14309,-81.49664,0.0,36.1
137,367369550,2019-09-07T00:17:15,31.14309,-81.49664,0.0,53.2
147,367369550,2019-09-07T00:18:45,31.14309,-81.49664,0.0,336.1
153,367369550,2019-09-07T00:20:15,31.1431,-81.49663,0.0,246.7
162,367369550,2019-09-07T00:21:45,31.14309,-81.49664,0.0,68.5
186,367369550,2019-09-07T00:22:56,31.14309,-81.49663,0.0,58.5
190,367369550,2019-09-07T00:25:35,31.14308,-81.49666,0.0,41.3
194,367369550,2019-09-07T00:24:06,31.14309,-81.49664,0.0,32.7
212,367369550,2019-09-07T00:28:05,31.14308,-81.49662,0.0,22.1
229,367369550,2019-09-07T00:30:35,31.14309,-81.49663,0.0,4.0
235,367369550,2019-09-07T00:31:46,31.1431,-81.49664,0.0,38.3
244,367369550,2019-09-07T00:33:05,31.1431,-81.49664,0.0,49.5
258,367369550,2019-09-07T00:35:25,31.14312,-81.49664,0.0,26.7
266,367369550,2019-09-07T00:37:16,31.14311,-81.49663,0.0,8.6
282,367369550,2019-09-07T00:38:25,31.14312,-81.49662,0.0,139.3
302,367369550,2019-09-07T00:41:16,31.14308,-81.49663,0.0,349.6
304,367369550,2019-09-07T00:42:35,31.14308,-81.49663,0.0,174.7
326,367369550,2019-09-07T00:43:45,31.14308,-81.49663,0.0,340.1
335,367369550,2019-09-07T00:47:26,31.14309,-81.49663,0.0,14.0
368,367369550,2019-09-07T00:48:36,31.14309,-81.49662,0.0,8.6
372,367369550,2019-09-07T00:52:03,31.14099,-81.49655,5.5,169.4
380,367369550,2019-09-07T00:54:16,31.13773,-81.49563,5.4,166.6
390,367369550,2019-09-07T00:55:35,31.13582,-81.49511,5.5,167.4
405,367369550,2019-09-07T00:58:16,31.13197,-81.49381,5.4,162.1
433,367369550,2019-09-07T01:00:06,31.1293,-81.4929,5.4,165.2
435,367369550,2019-09-07T00:59:55,31.12957,-81.49297,5.4,164.3
444,367369550,2019-09-07T01:01:15,31.12768,-81.49237,5.4,163.8
458,367369550,2019-09-07T01:02:26,31.12588,-81.492,5.4,173.3
482,367369550,2019-09-07T01:04:56,31.12212,-81.49116,5.6,167.9
485,367369550,2019-09-07T01:03:49,31.12381,-81.4917,5.5,165.8
486,367369550,2019-09-07T01:06:06,31.12042,-81.49052,5.8,155.2
498,367369550,2019-09-07T01:07:15,31.11887,-81.48929,6.0,137.2
505,367369550,2019-09-07T01:08:53,31.11705,-81.48677,6.2,119.1
527,367369550,2019-09-07T01:10:05,31.11605,-81.48469,6.0,118.8
540,367369550,2019-09-07T01:11:16,31.11513,-81.48251,6.3,115.1
549,367369550,2019-09-07T01:12:36,31.11406,-81.48014,6.2,124.1
553,367369550,2019-09-07T01:13:55,31.11279,-81.47799,6.0,123.9
568,367369550,2019-09-07T01:15:05,31.11182,-81.47595,6.0,118.9
573,367369550,2019-09-07T01:16:16,31.11107,-81.4744,3.3,119.4
594,367369550,2019-09-07T01:17:36,31.11058,-81.47344,1.7,120.4
598,367369550,2019-09-07T01:18:59,31.11044,-81.47292,0.9,101.8
609,367369550,2019-09-07T01:20:16,31.11039,-81.4726,0.6,101.0
633,367369550,2019-09-07T01:22:16,31.11031,-81.47218,0.6,102.8
637,367369550,2019-09-07T01:23:55,31.11165,-81.47335,7.3,303.6
656,367369550,2019-09-07T01:26:55,31.11407,-81.47948,6.6,293.1
657,367369550,2019-09-07T01:25:16,31.11286,-81.47621,7.0,292.0
687,367369550,2019-09-07T01:29:06,31.11551,-81.48349,6.0,291.5
692,367369550,2019-09-07T01:30:26,31.11635,-81.48586,5.8,292.3
697,367369550,2019-09-07T01:31:56,31.11741,-81.48849,5.9,303.2
711,367369550,2019-09-07T01:33:15,31.11881,-81.49021,5.3,326.7
725,367369550,2019-09-07T01:34:56,31.1209,-81.49121,4.5,343.0
750,367369550,2019-09-07T01:38:56,31.12539,-81.49257,3.8,348.1
769,367369550,2019-09-07T01:36:56,31.12322,-81.49199,4.3,346.9
776,367369550,2019-09-07T01:40:55,31.12729,-81.49305,3.2,348.6
792,367369550,2019-09-07T01:43:15,31.12898,-81.49341,2.0,344.2
810,367369550,2019-09-07T01:46:15,31.13056,-81.49382,2.0,343.6
820,367369550,2019-09-07T01:47:25,31.1311,-81.49391,1.7,354.5
843,367369550,2019-09-07T01:49:38,31.13201,-81.4941,1.0,356.0
846,367369550,2019-09-07T01:51:06,31.13231,-81.49409,0.6,15.3
863,367369550,2019-09-07T01:52:15,31.13242,-81.49405,0.6,8.5
880,367369550,2019-09-07T01:55:05,31.13264,-81.49391,0.1,144.4
896,367369550,2019-09-07T01:56:26,31.13266,-81.49384,0.1,159.0
900,367369550,2019-09-07T01:58:05,31.13266,-81.49381,0.2,154.0
929,367369550,2019-09-07T01:59:15,31.13265,-81.49379,0.1,298.5
936,367369550,2019-09-07T02:00:05,31.13266,-81.49379,0.0,276.4
942,367369550,2019-09-07T02:01:15,31.13266,-81.49377,0.0,320.3
957,367369550,2019-09-07T02:02:25,31.13267,-81.49378,0.2,348.0
965,367369550,2019-09-07T02:03:35,31.1327,-81.49379,0.0,1.2
975,367369550,2019-09-07T02:04:46,31.13273,-81.4938,0.0,271.1
992,367369550,2019-09-07T02:05:54,31.13273,-81.4938,0.0,351.1
1000,367369550,2019-09-07T02:06:55,31.13273,-81.4938,0.0,352.5
1003,367369550,2019-09-07T02:07:56,31.13275,-81.49379,0.0,42.1
1013,367369550,2019-09-07T02:09:05,31.13275,-81.4938,0.0,164.8
1034,367369550,2019-09-07T02:10:36,31.13275,-81.49381,0.0,303.0
1048,367369550,2019-09-07T02:11:45,31.13274,-81.49381,0.0,206.5
1060,367369550,2019-09-07T02:13:36,31.13274,-81.49382,0.0,237.1
1077,367369550,2019-09-07T02:14:45,31.13274,-81.49383,0.1,330.5
1093,367369550,2019-09-07T02:17:36,31.13275,-81.49396,0.4,256.5
1106,367369550,2019-09-07T02:18:55,31.13272,-81.4941,0.3,257.1
1114,367369550,2019-09-07T02:16:26,31.13276,-81.49386,0.5,253.8
1120,367369550,2019-09-07T02:20:15,31.13268,-81.49422,1.2,111.6
1134,367369550,2019-09-07T02:21:18,31.13159,-81.49371,5.0,166.3
1145,367369550,2019-09-07T02:23:06,31.12943,-81.49303,4.4,158.0
1159,367369550,2019-09-07T02:24:16,31.12808,-81.49246,4.5,162.2
1168,367369550,2019-09-07T02:26:06,31.12586,-81.49193,4.4,168.6
1170,367369550,2019-09-07T02:27:25,31.12429,-81.49165,4.3,171.1
1184,367369550,2019-09-07T02:29:06,31.12225,-81.4912,4.5,166.3
1208,367369550,2019-09-07T02:31:26,31.11958,-81.49067,2.8,166.9
1235,367369550,2019-09-07T02:34:26,31.11843,-81.49031,0.6,162.4
1240,367369550,2019-09-07T02:33:06,31.11873,-81.49044,1.2,164.3
1245,367369550,2019-09-07T02:35:35,31.11826,-81.49026,0.5,161.5
1248,367369550,2019-09-07T02:36:45,31.11818,-81.49023,0.4,158.5
1262,367369550,2019-09-07T02:38:26,31.11805,-81.49014,0.3,154.0
1276,367369550,2019-09-07T02:39:35,31.11799,-81.4901,0.2,146.8
1297,367369550,2019-09-07T02:41:35,31.11789,-81.49005,0.1,335.6
1311,367369550,2019-09-07T02:43:28,31.11785,-81.49005,0.4,187.2
1327,367369550,2019-09-07T02:46:05,31.11766,-81.49016,0.3,246.7
1380,367369550,2019-09-07T02:47:15,31.11761,-81.49026,0.2,257.9
1385,367369550,2019-09-07T02:49:19,31.11756,-81.49044,0.5,267.7
1388,367369550,2019-09-07T02:50:26,31.11755,-81.49058,0.4,282.9
1402,367369550,2019-09-07T02:53:26,31.11775,-81.49172,0.8,287.2
1417,367369550,2019-09-07T02:57:26,31.12054,-81.49824,6.7,298.1
1420,367369550,2019-09-07T02:55:05,31.11885,-81.49416,6.0,301.8
1445,367369550,2019-09-07T02:58:35,31.12154,-81.50047,6.5,295.8
1450,367369550,2019-09-07T02:59:45,31.12232,-81.50265,5.9,295.8
1457,367369550,2019-09-07T03:00:15,31.12264,-81.50351,5.7,291.6
1465,367369550,2019-09-07T03:01:26,31.12333,-81.50539,5.2,294.7
1482,367369550,2019-09-07T03:02:36,31.12391,-81.50705,4.5,295.5
1492,367369550,2019-09-07T03:03:45,31.12452,-81.50863,4.6,295.9
1501,367369550,2019-09-07T03:04:56,31.12519,-81.51018,4.5,293.9
1518,367369550,2019-09-07T03:07:16,31.12631,-81.513,3.7,294.4
1538,367369550,2019-09-07T03:08:25,31.12682,-81.51425,3.5,297.4
1542,367369550,2019-09-07T03:06:05,31.12576,-81.51166,4.2,297.0
1546,367369550,2019-09-07T03:09:42,31.12733,-81.51542,2.4,300.3
1562,367369550,2019-09-07T03:11:18,31.12771,-81.51595,0.6,6.7
1576,367369550,2019-09-07T03:12:21,31.12778,-81.5159,0.8,51.2
